gene_id,H_value,p_value,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster1_penetrance,cluster2_mean,cluster2_sd,cluster2_sem,cluster2_penetrance,cluster3_mean,cluster3_sd,cluster3_sem,cluster3_penetrance,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd,cluster1_cluster3_differential,cluster3_cluster1_differential,cluster1_cluster3_sd,cluster3_cluster1_sd,cluster2_cluster3_differential,cluster3_cluster2_differential,cluster2_cluster3_sd,cluster3_cluster2_sd,limma_test
CD200R1L,1.86988483214899,0.691546765972954,0.83914517745154,0.00326859832941681,0.0253959660232885,0.00678735741894981,0.0714285714285714,-0.0137079709575751,0.0956495421984518,0.0288394220765027,0.0909090909090909,0.0136872433250347,0.0305306327495656,0.00920533213113142,0.181818181818182,0.0169765692869919,-0.0169765692869919,0.0989635792250333,0.0989635792250333,-0.0104186449956179,0.0104186449956179,0.0397123988993975,0.0397123988993975,-0.0273952142826098,0.0273952142826098,0.100403956390484,0.100403956390484,limma_multi(mod_F)
LNP1,0.376686481236615,0.648784482170093,0.811978496497308,0.31339903405158,0.290822851932721,0.0777256765840521,0.857142857142857,0.13535852405448,0.665812218296964,0.200749937175021,0.636363636363636,0.0901464855169806,0.911212454249351,0.274740892276726,0.818181818181818,0.1780405099971,-0.1780405099971,0.726556151470625,0.726556151470625,0.223252548534599,-0.223252548534599,0.956496768413468,0.956496768413468,0.045212038537499,-0.045212038537499,1.12854510180703,1.12854510180703,limma_multi(mod_F)
OR5K3,2.27272727272704,0.542039079046721,0.738449272735685,0,0,0,0,0,0,0,0,0.0282127382374682,0.0935710670421947,0.0282127382374682,0.0909090909090909,0,0,0,0,-0.0282127382374682,0.0282127382374682,0.0935710670421947,0.0935710670421947,-0.0282127382374682,0.0282127382374682,0.0935710670421947,0.0935710670421947,limma_multi(mod_F)
VGLL3,12.4189774189774,0.000192491105875404,0.00340496809021743,1.0949021577728,0.782185825180699,0.209047955044088,0.928571428571429,-0.433854632600495,1.14242943135358,0.344455433932628,0.363636363636364,1.30747114932379,1.00378245701874,0.302651798279291,1,1.5287567903733,-1.5287567903733,1.38454312707712,1.38454312707712,-0.212568991550991,0.212568991550991,1.2725540798458,1.2725540798458,-1.74132578192429,1.74132578192429,1.52076435605305,1.52076435605305,limma_multi(mod_F)
TRIM71,5.79082082965577,0.147894940165864,0.354779324756653,0.0187021512425722,0.0367111384778675,0.00981146446161387,0.571428571428571,-0.10895326486923,0.334399128169622,0.100825130760055,0.181818181818182,0.0440865018819906,0.0831872835735744,0.0250819097220401,0.727272727272727,0.127655416111802,-0.127655416111802,0.336408211268608,0.336408211268608,-0.0253843506394184,0.0253843506394184,0.0909276186683202,0.0909276186683202,-0.153039766751221,0.153039766751221,0.344590918436563,0.344590918436563,limma_multi(mod_F)
ZCWPW2,3.60916110916111,0.128327897010885,0.324825792749384,0.135327758837639,0.355324568222381,0.0949644853851096,0.785714285714286,-0.0403403479673465,0.452869914122667,0.136545416725942,0.272727272727273,0.319958278837076,0.423279303612999,0.127623511964295,0.727272727272727,0.175668106804986,-0.175668106804986,0.575627229984731,0.575627229984731,-0.184630519999437,0.184630519999437,0.552649000405798,0.552649000405798,-0.360298626804423,0.360298626804423,0.61988428596358,0.61988428596358,limma_multi(mod_F)
ANKRD28,0.474435474435467,0.420264738035979,0.648750149426426,0.31971222396805,0.347183225267627,0.092788619956187,0.714285714285714,0.0599069143632263,0.721139069777739,0.217431610556244,0.636363636363636,0.369999883901589,0.714656778194806,0.215477126105128,0.727272727272727,0.259805309604824,-0.259805309604824,0.800361012210824,0.800361012210824,-0.0502876599335388,0.0502876599335388,0.794525331582959,0.794525331582959,-0.310092969538363,0.310092969538363,1.01527132756701,1.01527132756701,limma_multi(mod_F)
COLQ,11.8936468936469,0.00178347417601231,0.0164165016821487,0.105742051907374,0.575014822756043,0.153679175647833,0.571428571428571,-0.500131461449211,0.361367767325168,0.108956481413276,0.0909090909090909,0.306705395829619,0.56576476206422,0.170584494124701,0.727272727272727,0.605873513356585,-0.605873513356585,0.6791382110077,0.6791382110077,-0.200963343922246,0.200963343922246,0.806679497931333,0.806679497931333,-0.806836857278831,0.806836857278831,0.671324384522981,0.671324384522981,limma_multi(mod_F)
METTL6,1.60044460044462,0.59843836791445,0.780180601907721,0.0192603144358862,0.383243274927989,0.102426073611839,0.571428571428571,0.159980301021926,0.569488899178132,0.171707363713309,0.545454545454545,-0.0230017843698575,0.393571298746175,0.118666211472176,0.272727272727273,-0.14071998658604,0.14071998658604,0.686435003525207,0.686435003525207,0.0422620988057437,-0.0422620988057437,0.549339398709287,0.549339398709287,0.182982085391784,-0.182982085391784,0.692254269386525,0.692254269386525,limma_multi(mod_F)
THUMPD3-AS1,2.05814905814904,0.194858932139881,0.420293368687786,0.0539928253520335,0.557602233617022,0.149025465449627,0.571428571428571,-0.39062436279343,0.989745569991168,0.298419517597922,0.363636363636364,0.189498079632447,0.822705775118124,0.248055124447757,0.545454545454545,0.444617188145463,-0.444617188145463,1.13600904232838,1.13600904232838,-0.135505254280414,0.135505254280414,0.993863694551423,0.993863694551423,-0.580122442425877,0.580122442425877,1.28702800502936,1.28702800502936,limma_multi(mod_F)
XKR4,6.00747218276514,0.246654642208501,0.483124304283218,-0.020230841963598,0.0465150640020116,0.0124316737728135,0.142857142857143,0.0708792043644756,0.243889515755835,0.0735354558239615,0.181818181818182,0.111829096351595,0.255214805751512,0.076950159238291,0.727272727272727,-0.0911100463280735,0.0911100463280735,0.248285615923933,0.248285615923933,-0.132059938315193,0.132059938315193,0.259419059156981,0.259419059156981,-0.0409498919871191,0.0409498919871191,0.353010896390462,0.353010896390462,limma_multi(mod_F)
SNORA57,0.402160430641025,0.739907932972497,0.871100672242466,0.0141425547075761,1.14020233376199,0.304731891752673,0.285714285714286,-0.405525593427893,2.64740524155399,0.798222714023164,0.181818181818182,-0.657933597305351,2.78489628530031,0.839677823490517,0.363636363636364,0.419668148135469,-0.419668148135469,2.88250166954398,2.88250166954398,0.672076152012927,-0.672076152012927,3.00927045673794,3.00927045673794,0.252408003877458,-0.252408003877458,3.84244737542195,3.84244737542195,limma_multi(mod_F)
SNORD58A,1.96199421326973,0.386654625571142,0.621019227040927,-0.430224602839046,1.6097530631846,0.430224602839046,0,-0.0233473721586145,2.53299251096222,0.763725977785624,0.0909090909090909,-1.52128716633678,3.70651852338336,1.1175573836877,0.0909090909090909,-0.406877230680432,0.406877230680432,3.00122574709449,3.00122574709449,1.09106256349774,-1.09106256349774,4.04098805845999,4.04098805845999,1.49793979417817,-1.49793979417817,4.4893574846268,4.4893574846268,limma_multi(mod_F)
SNORD116-11,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limma_multi(mod_F)
SNORD24,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limma_multi(mod_F)
SNORA2A,0.673207227555049,0.848860998168624,0.934947634847131,-0.0143697663817263,1.33050547406835,0.355592545370787,0.285714285714286,-0.104666135227685,0.656280469643333,0.197876006822287,0.0909090909090909,-0.234789467837177,0.626820927922463,0.188993620787383,0.0909090909090909,0.0902963688459585,-0.0902963688459585,1.48355952740735,1.48355952740735,0.220419701455451,-0.220419701455451,1.47076486639008,1.47076486639008,0.130123332609492,-0.130123332609492,0.907528804235353,0.907528804235353,limma_multi(mod_F)
SNORD45C,0.81733746130029,0.488618808489035,0.700116458678905,0.466273308381326,1.30349095484166,0.348372611412595,0.285714285714286,0.0453139552242263,1.02599428962559,0.309348917794118,0.0909090909090909,0.00418128852197909,0.827762403965473,0.249579755410552,0.0909090909090909,0.420959353157099,-0.420959353157099,1.65884084580117,1.65884084580117,0.462092019859347,-0.462092019859347,1.54411115751837,1.54411115751837,0.0411326667022473,-0.0411326667022473,1.31827723934042,1.31827723934042,limma_multi(mod_F)
SNORA69,5.78037629681729,0.0935978897810762,0.265081252504478,0.00685334064925622,0.663017108836718,0.177198775916886,0.142857142857143,-0.179980061461713,0.401219785746114,0.120972317071513,0,0.33747101274101,0.539496742529703,0.162664388235454,0.363636363636364,0.186833402110969,-0.186833402110969,0.77496387211557,0.77496387211557,-0.330617672091754,0.330617672091754,0.854779750468131,0.854779750468131,-0.517451074202723,0.517451074202723,0.672334776487368,0.672334776487368,limma_multi(mod_F)
RNU6-1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limma_multi(mod_F)
SNORD60,1.57142857142867,0.457199895915155,0.677157728786126,0.227844611348573,0.852516473089025,0.227844611348573,0.0714285714285714,0,0,0,0,0,0,0,0,0.227844611348573,-0.227844611348573,0.852516473089025,0.852516473089025,0.227844611348573,-0.227844611348573,0.852516473089025,0.852516473089025,0,0,0,0,limma_multi(mod_F)
SNORA80B,2.53752830799096,0.253560668998011,0.490835391288304,0.323140686901374,0.915267422151923,0.244615507926306,0.142857142857143,0.0111424220187509,0.484860520159233,0.146190947365884,0.0909090909090909,-0.089590948209535,0.297139559823191,0.089590948209535,0,0.311998264882623,-0.311998264882623,1.0357626070011,1.0357626070011,0.412731635110909,-0.412731635110909,0.962292248781287,0.962292248781287,0.100733370228286,-0.100733370228286,0.568666547302548,0.568666547302548,limma_multi(mod_F)
SNORA22,0.172525139012529,0.695608159034719,0.842230081413525,-0.185131790100622,0.75165562934038,0.200888416987975,0.214285714285714,-0.191781325575738,0.426721125807635,0.128661260401997,0,0.0270960367805844,0.852816558358846,0.257133867188957,0.181818181818182,0.00664953547511643,-0.00664953547511643,0.864336221808168,0.864336221808168,-0.212227826881206,0.212227826881206,1.1367859373383,1.1367859373383,-0.218877362356323,0.218877362356323,0.95361784873269,0.95361784873269,limma_multi(mod_F)
SNORA70G,3.33565160910807,0.144367740283097,0.349792346289764,0.183784700257954,0.632309030882543,0.16899169686611,0.214285714285714,-0.0862364406812142,0.286013916995328,0.0862364406812142,0,-0.183516243554474,0.409314921290273,0.123413092273972,0,0.270021140939168,-0.270021140939168,0.693987515197955,0.693987515197955,0.367300943812427,-0.367300943812427,0.753228660717636,0.753228660717636,0.0972798028732594,-0.0972798028732594,0.499342232848247,0.499342232848247,limma_multi(mod_F)
RNU1-1,7.10644687941413,0.13523353706197,0.335501867426507,0.0260451859072874,0.147180124381777,0.0393355428270988,0.285714285714286,-0.0513183510649025,0.113077156217399,0.0340940454121377,0,0.0544295502672477,0.0753865959215516,0.0227299138994476,0.545454545454545,0.0773635369721899,-0.0773635369721899,0.185602888639292,0.185602888639292,-0.0283843643599603,0.0283843643599603,0.165363623139053,0.165363623139053,-0.10574790133215,0.10574790133215,0.135902840672494,0.135902840672494,limma_multi(mod_F)
SNORD21,2.98107717112817,0.523576701657105,0.7263468000169,0.124178316873549,0.971045661098581,0.259522869338878,0.285714285714286,-0.143436642385649,0.527827632350911,0.159146019135421,0.0909090909090909,-0.185854010850768,0.616408019774639,0.185854010850768,0,0.267614959259198,-0.267614959259198,1.1052292456371,1.1052292456371,0.310032327724317,-0.310032327724317,1.15016891054352,1.15016891054352,0.0424173684651193,-0.0424173684651193,0.811517625388174,0.811517625388174,limma_multi(mod_F)
SNORD116-18,0,0.80268136234761,0.906696935331626,-0.04740757422746,0.329363249480099,0.0880260310963629,0.142857142857143,0,0,0,0,0,0,0,0,-0.04740757422746,0.04740757422746,0.329363249480099,0.329363249480099,-0.04740757422746,0.04740757422746,0.329363249480099,0.329363249480099,0,0,0,0,limma_multi(mod_F)
SNORA56,4.07044841950503,0.124031251569936,0.317753107073573,-0.0272554149481772,0.110308958274104,0.0294813091824029,0.0714285714285714,-0.149441471797702,0.400683328565918,0.120810569145804,0,0.0788277935911505,0.191242576657095,0.0576618064283967,0.181818181818182,0.122186056849525,-0.122186056849525,0.415590178019382,0.415590178019382,-0.106083208539328,0.106083208539328,0.220775427532058,0.220775427532058,-0.228269265388852,0.228269265388852,0.443982942146552,0.443982942146552,limma_multi(mod_F)
SNORA30,1.33697061365597,0.586625435075272,0.771854450180511,0.0892298173657831,0.593712978705225,0.158676468028283,0.142857142857143,0,0,0,0,-0.0726443005521822,0.240933888089396,0.0726443005521822,0,0.0892298173657831,-0.0892298173657831,0.593712978705225,0.593712978705225,0.161874117917965,-0.161874117917965,0.640737262466376,0.640737262466376,0.0726443005521822,-0.0726443005521822,0.240933888089396,0.240933888089396,limma_multi(mod_F)
SNORA6,1.26827666715309,0.231453447993662,0.46506847504824,0.330314650489598,1.02277746283132,0.273348774916338,0.357142857142857,-0.254347937302274,1.0224846523718,0.308290722346748,0.181818181818182,-0.342841331517877,1.20928107800594,0.364611963802019,0.0909090909090909,0.584662587791872,-0.584662587791872,1.44621872578513,1.44621872578513,0.673155982007475,-0.673155982007475,1.5838037959605,1.5838037959605,0.0884933942156035,-0.0884933942156035,1.58361472270218,1.58361472270218,limma_multi(mod_F)
SNORD37,0.679782143947866,0.69471433074953,0.841584390554919,0.00756702974261073,2.08696240204811,0.557764163395914,0.0714285714285714,0,0,0,0,-0.471892033446922,1.56508881650128,0.471892033446922,0,0.00756702974261073,-0.00756702974261073,2.08696240204811,2.08696240204811,0.479459063189533,-0.479459063189533,2.60862321370868,2.60862321370868,0.471892033446922,-0.471892033446922,1.56508881650128,1.56508881650128,limma_multi(mod_F)
RNU6-76P,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limma_multi(mod_F)
SNORA10,4.18230346166292,0.290333475739281,0.530982947697451,0.452307406113459,1.1972482752748,0.319978060927452,0.285714285714286,0,0,0,0,0.0902516755244476,0.299330944415495,0.0902516755244476,0.0909090909090909,0.452307406113459,-0.452307406113459,1.1972482752748,1.1972482752748,0.362055730589011,-0.362055730589011,1.23409985290217,1.23409985290217,-0.0902516755244476,0.0902516755244476,0.299330944415495,0.299330944415495,limma_multi(mod_F)
SNORA1,4.74865894974592,0.144489968502415,0.349831743378014,0.265681942452861,0.927509804614499,0.247887422267221,0.428571428571429,-0.523034005884116,0.955244555694591,0.288017070388065,0,-0.242547797516808,1.16149077964084,0.350202646684184,0.181818181818182,0.788715948336978,-0.788715948336978,1.33145281510093,1.33145281510093,0.50822973996967,-0.50822973996967,1.48638328463647,1.48638328463647,-0.280486208367308,0.280486208367308,1.50384606671522,1.50384606671522,limma_multi(mod_F)
SNORA70F,2.25214408233279,0.235006905630044,0.469702984932377,0.140106279459477,0.69665804664984,0.18618969473592,0.142857142857143,0.552804499848666,1.35170320686912,0.407553851373184,0.181818181818182,-0.0680419302730942,0.225669552727378,0.0680419302730942,0,-0.412698220389188,0.412698220389188,1.52066892959061,1.52066892959061,0.208148209732572,-0.208148209732572,0.732297194443721,0.732297194443721,0.62084643012176,-0.62084643012176,1.37041172882037,1.37041172882037,limma_multi(mod_F)
SNORA75,2.84090909090897,0.309967158062773,0.552177938361067,0.00840678876212536,0.0314553232708545,0.00840678876212536,0.0714285714285714,0,0,0,0,-0.432213915608375,1.43349138724331,0.432213915608375,0,0.00840678876212536,-0.00840678876212536,0.0314553232708545,0.0314553232708545,0.440620704370501,-0.440620704370501,1.43383646022231,1.43383646022231,0.432213915608375,-0.432213915608375,1.43349138724331,1.43349138724331,limma_multi(mod_F)
SNORA29,0.576631604474236,0.387031933220513,0.621288590028293,0.352007784350532,1.61049822486466,0.430423755675085,0.285714285714286,-0.36418978763541,1.49571741551759,0.450975769061086,0.181818181818182,0.116644732561368,0.259518146744789,0.0782476653673506,0.181818181818182,0.716197571985942,-0.716197571985942,2.19792518511774,2.19792518511774,0.235363051789164,-0.235363051789164,1.63127379700101,1.63127379700101,-0.480834520196778,0.480834520196778,1.51806464143411,1.51806464143411,limma_multi(mod_F)
SNORA70B,2.69344205412911,0.184701209514681,0.407046114926691,-0.0802713291759015,0.495691696294567,0.132479178357362,0.0714285714285714,-0.332108614703622,0.744110693881763,0.224357815826983,0,0.0969954767204209,0.321697602643288,0.0969954767204209,0.0909090909090909,0.25183728552772,-0.25183728552772,0.894097859590651,0.894097859590651,-0.177266805896322,0.177266805896322,0.590931134161861,0.590931134161861,-0.429104091424043,0.429104091424043,0.810672604875505,0.810672604875505,limma_multi(mod_F)
SNORD15A,1.57392429634425,0.430814560332592,0.657476843502178,0.0318963194302898,0.357521894923135,0.0955517456480402,0.0714285714285714,-0.453351452029919,1.50359666454605,0.453351452029919,0,-0.511733194281116,1.44983212423093,0.437140833188902,0,0.485247771460209,-0.485247771460209,1.5455176592273,1.5455176592273,0.543629513711406,-0.543629513711406,1.49326323660679,1.49326323660679,0.0583817422511966,-0.0583817422511966,2.08873553091002,2.08873553091002,limma_multi(mod_F)
SNORA36A,2.08326006681908,0.18674644095525,0.409722039794186,-0.160160896749316,0.372843244615624,0.0996465485946294,0.0714285714285714,-0.181231009260617,0.576983863448343,0.173967180467983,0.0909090909090909,0.139280199821393,0.431322039877192,0.130048488189396,0.181818181818182,0.021070112511301,-0.021070112511301,0.686966129976786,0.686966129976786,-0.299441096570709,0.299441096570709,0.570132254077357,0.570132254077357,-0.32051120908201,0.32051120908201,0.720381205170983,0.720381205170983,limma_multi(mod_F)
SNORA50A,0.450747365841737,0.739689126815105,0.871075044080176,-0.191068227066452,1.09345222131795,0.292237398641334,0.142857142857143,0,0,0,0,0.0322524522237609,0.742231343927803,0.223791170495432,0.181818181818182,-0.191068227066452,0.191068227066452,1.09345222131795,1.09345222131795,-0.223320679290213,0.223320679290213,1.3215691916105,1.3215691916105,-0.0322524522237609,0.0322524522237609,0.742231343927803,0.742231343927803,limma_multi(mod_F)
SNORD61,1.57142857142867,0.458819243071265,0.678226656401319,-0.234671587061589,0.87806067719496,0.234671587061589,0,0,0,0,0,0,0,0,0,-0.234671587061589,0.234671587061589,0.87806067719496,0.87806067719496,-0.234671587061589,0.234671587061589,0.87806067719496,0.87806067719496,0,0,0,0,limma_multi(mod_F)
SNORD63,1.33697061365597,0.510692441695895,0.716892392738662,-0.293805673840962,2.05640977932634,0.549598631503612,0.0714285714285714,0.382606665420861,1.26896275149004,0.382606665420861,0.0909090909090909,0,0,0,0,-0.676412339261823,0.676412339261823,2.41642041979002,2.41642041979002,-0.293805673840962,0.293805673840962,2.05640977932634,2.05640977932634,0.382606665420861,-0.382606665420861,1.26896275149004,1.26896275149004,limma_multi(mod_F)
SNORD116-2,0.912958449481164,0.983900568619232,1,-0.0141007521978167,0.662911812246341,0.177170634219373,0.142857142857143,-0.0215244578672129,0.0379323154930764,0.0114370234472654,0.0909090909090909,0.00914019389714088,0.163153096368905,0.049192509458214,0.0909090909090909,0.00742370566939614,-0.00742370566939614,0.663996183252882,0.663996183252882,-0.0232409460949576,0.0232409460949576,0.682693931180357,0.682693931180357,-0.0306646517643538,0.0306646517643538,0.167504607140901,0.167504607140901,limma_multi(mod_F)
SNORA54,0.540798823817687,0.886660267776408,0.955913154480773,-0.0955221165881016,0.627269957557906,0.16764494787128,0.0714285714285714,-0.108667963483838,0.360410861607933,0.108667963483838,0,-0.00768486456469727,0.562135467212381,0.169490220554054,0.0909090909090909,0.0131458468957365,-0.0131458468957365,0.723438724993119,0.723438724993119,-0.0878372520234044,0.0878372520234044,0.842296790420561,0.842296790420561,-0.100983098919141,0.100983098919141,0.667751654930974,0.667751654930974,limma_multi(mod_F)
RNU6-72P,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limma_multi(mod_F)
SNORD116-3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limma_multi(mod_F)
SNORA36C,1.68762088974852,0.439607133187609,0.663977190670168,-0.168429240857391,0.428402114260704,0.114495281095224,0,-0.0951037983313382,0.315423615202677,0.0951037983313382,0,0,0,0,0,-0.0733254425260525,0.0733254425260525,0.531996643345208,0.531996643345208,-0.168429240857391,0.168429240857391,0.428402114260704,0.428402114260704,-0.0951037983313382,0.0951037983313382,0.315423615202677,0.315423615202677,limma_multi(mod_F)
SNORD59A,0.554311310190402,0.708289114673274,0.851250611261023,0.297058628206222,1.69433411857655,0.452829840745361,0.142857142857143,0,0,0,0,0,0,0,0,0.297058628206222,-0.297058628206222,1.69433411857655,1.69433411857655,0.297058628206222,-0.297058628206222,1.69433411857655,1.69433411857655,0,0,0,0,limma_multi(mod_F)
SNORD51,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limma_multi(mod_F)
SNORA27,0.0778143425202281,0.970646025245666,0.999903758989938,0.229050172117872,1.06854178111428,0.285579803455917,0.428571428571429,0.160602929553678,0.364107599978062,0.109782572040368,0.181818181818182,0.185336755889509,0.343833777848249,0.103669784670278,0.363636363636364,0.0684472425641931,-0.0684472425641931,1.12887372294188,1.12887372294188,0.0437134162283626,-0.0437134162283626,1.12249864355209,1.12249864355209,-0.0247338263358305,0.0247338263358305,0.500795378524187,0.500795378524187,limma_multi(mod_F)
SNORD116-1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limma_multi(mod_F)
SNORA7B,0.113101682907605,0.669165329245542,0.824796150059388,-0.0498405367287978,1.26035940930948,0.336845220988062,0.285714285714286,-0.340006434849883,0.615422925537723,0.18555699376286,0,-0.447348100415093,1.44452439122699,0.435540491474225,0.0909090909090909,0.290165898121085,-0.290165898121085,1.40258732987018,1.40258732987018,0.397507563686295,-0.397507563686295,1.91706978419792,1.91706978419792,0.10734166556521,-0.10734166556521,1.57015798381154,1.57015798381154,limma_multi(mod_F)
SNORD116-8,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limma_multi(mod_F)
SNORA25,0.408552940641625,0.896510227493455,0.961202937000508,-0.0857447847555523,0.761426486767067,0.20349978847838,0.285714285714286,-0.202800658508121,0.746400226300033,0.22504813582487,0.0909090909090909,-0.100069361539538,0.403199958570257,0.121569361642217,0.0909090909090909,0.117055873752569,-0.117055873752569,1.06624743496581,1.06624743496581,0.0143245767839856,-0.0143245767839856,0.861591841501238,0.861591841501238,-0.102731296968583,0.102731296968583,0.848341620110552,0.848341620110552,limma_multi(mod_F)
RNU6-16P,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limma_multi(mod_F)
RNU6-31P,1.57142857142867,0.468560664136647,0.684615520679166,0.0988607004853686,0.369902870232726,0.0988607004853686,0.0714285714285714,0,0,0,0,0,0,0,0,0.0988607004853686,-0.0988607004853686,0.369902870232726,0.369902870232726,0.0988607004853686,-0.0988607004853686,0.369902870232726,0.369902870232726,0,0,0,0,limma_multi(mod_F)
SNORD116-13,9.30528747270831,0.0131370183515272,0.0688539883154885,-0.00218151130678597,0.0277101674286081,0.00740585376057102,0.0714285714285714,-0.0462963294587617,0.0802783818282797,0.0242048428455717,0.0909090909090909,0.111694857869849,0.192156210915767,0.0579372775221812,0.454545454545455,0.0441148181519757,-0.0441148181519757,0.0849262737195538,0.0849262737195538,-0.113876369176635,0.113876369176635,0.194143922831559,0.194143922831559,-0.157991187328611,0.157991187328611,0.208251357696587,0.208251357696587,limma_multi(mod_F)
SNORA18,1.91966918835746,0.517997124016766,0.722940784086102,0.122246980419106,0.927163837694621,0.247794958718554,0.5,-0.734460803565781,2.90078155885468,0.874618548136654,0.181818181818182,-0.0848615958811016,1.63250645660699,0.492219216763454,0.363636363636364,0.856707783984887,-0.856707783984887,3.04535161091786,3.04535161091786,0.207108576300207,-0.207108576300207,1.87742113357449,1.87742113357449,-0.64959920768468,0.64959920768468,3.32860496049845,3.32860496049845,limma_multi(mod_F)
SNORA68,1.37641857480851,0.529495045736488,0.730036179238149,0.408363199327152,1.40298907525063,0.374964602641046,0.5,-0.0494627472096025,0.16404937359445,0.0494627472096025,0,0.215131737107663,0.917841371542652,0.276739586042924,0.363636363636364,0.457825946536755,-0.457825946536755,1.41254753627952,1.41254753627952,0.193231462219489,-0.193231462219489,1.6765473833411,1.6765473833411,-0.264594484317265,0.264594484317265,0.932386711773623,0.932386711773623,limma_multi(mod_F)
SNORA15,3.26934984520125,0.23573678783567,0.470761514390357,0.209924669653579,0.85902449441528,0.22958395321062,0.214285714285714,-0.587486746580316,1.62458735947842,0.489831519140378,0,-0.40710344909106,1.21623714760201,0.366709297698905,0.0909090909090909,0.797411416233895,-0.797411416233895,1.83771792465071,1.83771792465071,0.617028118744639,-0.617028118744639,1.48901171291984,1.48901171291984,-0.180383297489256,0.180383297489256,2.02941294166173,2.02941294166173,limma_multi(mod_F)
SNORD116-15,0.679782143947866,0.820700342793241,0.918080396157667,-0.0133339765071307,0.326867723877721,0.0873590738246472,0.0714285714285714,0,0,0,0,-0.0591604144651729,0.196212897222893,0.0591604144651729,0,-0.0133339765071307,0.0133339765071307,0.326867723877721,0.326867723877721,0.0458264379580422,-0.0458264379580422,0.381237471859212,0.381237471859212,0.0591604144651729,-0.0591604144651729,0.196212897222893,0.196212897222893,limma_multi(mod_F)
SNORA14B,0.644049827723292,0.888867719000583,0.956699504638601,0.427252028061958,0.997751793216009,0.266660383375259,0.214285714285714,0.360182576614154,1.56096333467425,0.470648153874222,0.0909090909090909,0.105920806611761,2.48314636483132,0.748696799243677,0.0909090909090909,0.0670694514478045,-0.0670694514478045,1.85259687278779,1.85259687278779,0.321331221450197,-0.321331221450197,2.67610248496592,2.67610248496592,0.254261770002393,-0.254261770002393,2.93302274136638,2.93302274136638,limma_multi(mod_F)
SNORD116-5,1.57142857142867,0.481935823471921,0.695068211797027,-0.0826459792961129,0.309232938920467,0.0826459792961129,0,0,0,0,0,0,0,0,0,-0.0826459792961129,0.0826459792961129,0.309232938920467,0.309232938920467,-0.0826459792961129,0.0826459792961129,0.309232938920467,0.309232938920467,0,0,0,0,limma_multi(mod_F)
SNORD116-12,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limma_multi(mod_F)
RNU6-71P,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limma_multi(mod_F)
SNORA70E,1.33697061365597,0.799706529647099,0.904854772353595,-0.0744745955291779,0.27865842048875,0.0744745955291779,0,0,0,0,0,0.0286252506698378,0.665455948815061,0.200642517884501,0.181818181818182,-0.0744745955291779,0.0744745955291779,0.27865842048875,0.27865842048875,-0.103099846199016,0.103099846199016,0.721444478198176,0.721444478198176,-0.0286252506698378,0.0286252506698378,0.665455948815061,0.665455948815061,limma_multi(mod_F)
SNORA37,1.96857116052166,0.226006700350427,0.458427397182516,0.200634456321564,0.701856195326759,0.187578958406959,0.285714285714286,-0.0982416057586573,0.325830545103485,0.0982416057586573,0,-0.238144336578852,0.812241797483235,0.24490011648143,0.0909090909090909,0.298876062080221,-0.298876062080221,0.773800790281961,0.773800790281961,0.438778792900416,-0.438778792900416,1.07347047304402,1.07347047304402,0.139902730820194,-0.139902730820194,0.875158432343099,0.875158432343099,limma_multi(mod_F)
SNORD45A,0.460966000291841,0.74901986308124,0.875774523231276,0.0491174860023626,1.80154578007514,0.48148336254497,0.285714285714286,-0.341068010951657,0.787713095734445,0.237504434636405,0,-0.0725650361527891,0.904219192210829,0.272632344436506,0.181818181818182,0.39018549695402,-0.39018549695402,1.96622967094338,1.96622967094338,0.121682522155152,-0.121682522155152,2.01573300445991,2.01573300445991,-0.268502974798868,0.268502974798868,1.1992098518416,1.1992098518416,limma_multi(mod_F)
SNORD116-29,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limma_multi(mod_F)
