gene_id,H_value,p_value,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster1_penetrance,cluster2_mean,cluster2_sd,cluster2_sem,cluster2_penetrance,cluster3_mean,cluster3_sd,cluster3_sem,cluster3_penetrance,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd,cluster1_cluster3_differential,cluster3_cluster1_differential,cluster1_cluster3_sd,cluster3_cluster1_sd,cluster2_cluster3_differential,cluster3_cluster2_differential,cluster2_cluster3_sd,cluster3_cluster2_sd,limma_test,Dys-CIM_(C2)_vs_C1_Fun-CIM,Dys-CIM_(C2)_vs_C3_Fun-CIM
RHNO1,7.51526851526852,0.00838413521576587,0.0494355531284121,-0.259252745175261,0.536861461827703,0.143482261022992,0.357142857142857,0.460882894192846,0.718912948736764,0.216760409807986,0.818181818181818,-0.1860914049362,0.495088311378334,0.149274742448416,0.363636363636364,-0.720135639368107,0.720135639368107,0.89724916107911,0.89724916107911,-0.0731613402390617,0.0731613402390617,0.730296285941007,0.730296285941007,0.646974299129046,-0.646974299129046,0.87289647950077,0.87289647950077,limma_multi(mod_F),TRUE,TRUE
RRM2,9.24061074061075,0.00780944008230114,0.047043426646117,-1.52681667283349,1.75857772814116,0.469999667622537,0.214285714285714,0.249604926469101,0.999605895185091,0.301392517505116,0.636363636363636,-1.40314982314088,1.34806815729435,0.406457842688287,0.181818181818182,-1.77642159930259,1.77642159930259,2.02282168556769,2.02282168556769,-0.123666849692606,0.123666849692606,2.21582566611751,2.21582566611751,1.65275474960998,-1.65275474960998,1.67824304032514,1.67824304032514,limma_multi(mod_F),TRUE,TRUE
RPS21,12.5488475488475,0.00021578937924313,0.00367275953923384,-0.274646683929572,0.343168311212232,0.0917155890395704,0.285714285714286,0.434726990770964,0.588400222310931,0.177409342178824,0.818181818181818,-0.303406632465045,0.343777885681578,0.103652932547953,0.272727272727273,-0.709373674700536,0.709373674700536,0.681160268538769,0.681160268538769,0.0287599485354734,-0.0287599485354734,0.485744505377005,0.485744505377005,0.738133623236009,-0.738133623236009,0.681467575383634,0.681467575383634,limma_multi(mod_F),TRUE,TRUE
PPIH,8.86948636948635,0.00178806514227068,0.0164399418295865,-0.266812349820928,0.453107190463562,0.121097990442741,0.357142857142857,0.372045998557803,0.556636896385572,0.167832339070807,0.818181818181818,-0.247544652465582,0.308107392224468,0.0928978741039477,0.0909090909090909,-0.638858348378731,0.638858348378731,0.717740036829174,0.717740036829174,-0.0192676973553463,0.0192676973553463,0.547938218408923,0.547938218408923,0.619590651023385,-0.619590651023385,0.636219144290019,0.636219144290019,limma_multi(mod_F),TRUE,TRUE
THOP1,11.9119574119574,0.000747366047240415,0.00896330844411464,-0.1855078684014,0.483813801077903,0.129304677330451,0.357142857142857,0.544840111128866,0.532104253899051,0.16043546904865,0.818181818181818,-0.177053439962123,0.430267576085972,0.129730555393897,0.272727272727273,-0.730347979530266,0.730347979530266,0.719173644630359,0.719173644630359,-0.00845442843927699,0.00845442843927699,0.647461181187217,0.647461181187217,0.721893551090989,-0.721893551090989,0.684299001934361,0.684299001934361,limma_multi(mod_F),TRUE,TRUE
SERF1A,11.6867906867907,0.00492355220398702,0.033764236767439,-0.406572377438207,0.591784831794138,0.158161149090236,0.214285714285714,0.377365730892261,0.517649018888995,0.156077051704581,0.818181818181818,-0.423548696564672,0.758710356939175,0.228759779865806,0.181818181818182,-0.783938108330468,0.783938108330468,0.786237746421752,0.786237746421752,0.016976319126465,-0.016976319126465,0.962211355611846,0.962211355611846,0.800914427456933,-0.800914427456933,0.918478041372525,0.918478041372525,limma_multi(mod_F),TRUE,TRUE
CYCS,9.51807651807651,0.00475053521248209,0.0329202658312363,-0.207705732504249,0.497946615442324,0.133081830849204,0.428571428571429,0.265194311447544,0.485304120992378,0.146324698049542,0.727272727272727,-0.383429313375795,0.329395641289648,0.0993165227032966,0,-0.472900043951794,0.472900043951794,0.695320732959007,0.695320732959007,0.175723580871546,-0.175723580871546,0.597036280581913,0.597036280581913,0.64862362482334,-0.64862362482334,0.586533527049225,0.586533527049225,limma_multi(mod_F),TRUE,TRUE
MRPL13,14.2023517023517,0.000142410878975619,0.00275377016554242,-0.324630209153739,0.491763711607204,0.131429380291605,0.214285714285714,0.47289056078367,0.512203689558918,0.154435223136601,0.818181818181818,-0.468582163874928,0.51340700629628,0.154798036784036,0.181818181818182,-0.797520769937409,0.797520769937409,0.710059270520047,0.710059270520047,0.143951954721189,-0.143951954721189,0.710927775633926,0.710927775633926,0.941472724658598,-0.941472724658598,0.725216777047992,0.725216777047992,limma_multi(mod_F),TRUE,TRUE
PAIP1,12.0121095121095,0.00773705286087491,0.0467271168497487,-0.0764506022199749,0.411555851397579,0.109992927960842,0.428571428571429,0.429456844020549,0.278509299401082,0.0839737133398311,1,-0.155689696039485,0.626118392984641,0.188781798533668,0.363636363636364,-0.505907446240524,0.505907446240524,0.496936262183057,0.496936262183057,0.0792390938195105,-0.0792390938195105,0.749267949970674,0.749267949970674,0.585146540060035,-0.585146540060035,0.685267591446255,0.685267591446255,limma_multi(mod_F),TRUE,TRUE
BSG,11.4424944424945,0.00161884558733097,0.015371767165877,-0.171856751536887,0.500975148653996,0.133891240396528,0.428571428571429,0.500631048468641,0.458417745922999,0.138218150951551,0.909090909090909,-0.176841427074508,0.477888970673995,0.1440889461068,0.363636363636364,-0.672487800005528,0.672487800005528,0.679060328208044,0.679060328208044,0.00498467553762058,-0.00498467553762058,0.692353932509048,0.692353932509048,0.677472475543149,-0.677472475543149,0.662211973667778,0.662211973667778,limma_multi(mod_F),TRUE,TRUE
TP53RK,7.3952848952849,0.00475232667946879,0.0329208327540412,0.0976455158157378,0.376086426640871,0.100513325450445,0.571428571428571,0.51152316377393,0.508970662551658,0.153460428816586,0.727272727272727,-0.076664463703747,0.310102053859325,0.0934992872154513,0.454545454545455,-0.413877647958192,0.413877647958192,0.632844479822471,0.632844479822471,0.174309979519485,-0.174309979519485,0.487446698738715,0.487446698738715,0.588187627477677,-0.588187627477677,0.595998673778764,0.595998673778764,limma_multi(mod_F),TRUE,TRUE
POP7,15.6341406341407,2.93987227009862e-05,0.00087476705690867,-0.209884705567488,0.554768686342924,0.148268168086134,0.428571428571429,0.566136759016515,0.389685788362589,0.11749468601205,0.909090909090909,-0.36537426273349,0.338249349176794,0.101986016072848,0.272727272727273,-0.776021464584003,0.776021464584003,0.677955241146808,0.677955241146808,0.155489557166002,-0.155489557166002,0.649754505613603,0.649754505613603,0.931511021750005,-0.931511021750005,0.516011274944935,0.516011274944935,limma_multi(mod_F),TRUE,TRUE
MCRIP2,12.1520416520417,0.00501383076587152,0.0342280102235489,-0.336943181193301,0.630056973183183,0.168389809128521,0.214285714285714,0.389472590790585,0.3246442852747,0.097883934962662,0.909090909090909,-0.250687609125025,0.618288281106933,0.186420930973226,0.272727272727273,-0.726415771983886,0.726415771983886,0.70877761069201,0.70877761069201,-0.0862555720682759,0.0862555720682759,0.882752619939992,0.882752619939992,0.640160199915611,-0.640160199915611,0.698336817385198,0.698336817385198,limma_multi(mod_F),TRUE,TRUE
CLP1,11.7871767871768,0.00124742503641933,0.0127552073806125,-0.0747260150848649,0.207661477978863,0.0554998645020005,0.428571428571429,0.268116261673948,0.265371079164046,0.0800123908908037,0.818181818181818,-0.100758470948721,0.265223600359549,0.079967924358163,0.454545454545455,-0.342842276758813,0.342842276758813,0.336964536847806,0.336964536847806,0.026032455863856,-0.026032455863856,0.336848404514624,0.336848404514624,0.368874732622669,-0.368874732622669,0.375187110445404,0.375187110445404,limma_multi(mod_F),TRUE,TRUE
COPS9,11.2717327717328,0.00212175648837501,0.0184862989697093,-0.527990927552003,0.607168403285448,0.162272581512053,0.142857142857143,0.316330258540977,0.368877494268966,0.111220749281512,0.727272727272727,-0.287938703920736,0.63837562457502,0.192477492911284,0.272727272727273,-0.844321186092979,0.844321186092979,0.710439354010145,0.710439354010145,-0.240052223631267,0.240052223631267,0.881009028330441,0.881009028330441,0.604268962461712,-0.604268962461712,0.737288304416731,0.737288304416731,limma_multi(mod_F),TRUE,TRUE
PPP1CA,12.1501111501111,0.000869739011066635,0.00990322848123021,-0.287169915112218,0.59065950625391,0.157860393188799,0.357142857142857,0.465768005906084,0.440914405430023,0.132940695224912,0.909090909090909,-0.223544844276849,0.378880748435817,0.114236843895513,0.181818181818182,-0.752937921018303,0.752937921018303,0.737078126960652,0.737078126960652,-0.0636250708353696,0.0636250708353696,0.701733050285789,0.701733050285789,0.689312850182933,-0.689312850182933,0.581339947406847,0.581339947406847,limma_multi(mod_F),TRUE,TRUE
CHCHD1,12.3206973206973,0.00101394470202186,0.0110534576669746,-0.421892077384526,0.470955810487853,0.125868234796856,0.214285714285714,0.247682542944599,0.38612426226566,0.116420845489816,0.727272727272727,-0.330177071354338,0.395401787036673,0.119218124457878,0.0909090909090909,-0.669574620329124,0.669574620329124,0.609008473949642,0.609008473949642,-0.0917150060301875,0.0917150060301875,0.614932474849121,0.614932474849121,0.577859614298937,-0.577859614298937,0.552661305956908,0.552661305956908,limma_multi(mod_F),TRUE,TRUE
MRPL52,10.1585351585352,0.00147641918612086,0.0144473285391179,-0.319884295172441,0.394575599832833,0.105454764839663,0.285714285714286,0.311144621805261,0.507826980019317,0.153115595558489,0.727272727272727,-0.371286999208159,0.477960861851572,0.144110622112414,0.0909090909090909,-0.631028916977702,0.631028916977702,0.643100416435085,0.643100416435085,0.0514027040357185,-0.0514027040357185,0.619787455056439,0.619787455056439,0.682431621013421,-0.682431621013421,0.697377105372293,0.697377105372293,limma_multi(mod_F),TRUE,TRUE
ZNG1A,9.88124488124488,0.00820386827632988,0.0487742369933657,-0.0768057739181483,0.336987243992051,0.0900636293379606,0.285714285714286,0.456753146507459,0.613292904123724,0.184914768142346,0.909090909090909,-0.201521476003221,0.568171020641255,0.171310008383665,0.363636363636364,-0.533558920425607,0.533558920425607,0.699777528120094,0.699777528120094,0.124715702085072,-0.124715702085072,0.660589669393856,0.660589669393856,0.65827462251068,-0.65827462251068,0.836030199780509,0.836030199780509,limma_multi(mod_F),TRUE,TRUE
RPL38,9.1016146016146,0.00613849362612627,0.0394130413214954,-0.180922935555824,0.284167332954917,0.0759469143164724,0.214285714285714,0.296451218324882,0.424404214273074,0.127962685289944,0.818181818181818,-0.0670295521772296,0.370970477799822,0.11185180756008,0.363636363636364,-0.477374153880706,0.477374153880706,0.510754354079782,0.510754354079782,-0.113893383378594,0.113893383378594,0.467300939992355,0.467300939992355,0.363480770502112,-0.363480770502112,0.563682563586788,0.563682563586788,limma_multi(mod_F),TRUE,TRUE
OVOL1,12.1999531999532,0.000496834358295853,0.00678130818329488,-0.247200880506865,0.772472642995718,0.206451997910408,0.428571428571429,0.965996155223768,0.792157191973016,0.23884438006873,0.909090909090909,-0.365769732525491,0.90121969837333,0.271727963016509,0.363636363636364,-1.21319703573063,1.21319703573063,1.10644792058703,1.10644792058703,0.118568852018626,-0.118568852018626,1.18697553846442,1.18697553846442,1.33176588774926,-1.33176588774926,1.19987914455194,1.19987914455194,limma_multi(mod_F),TRUE,TRUE
DHCR7,15.8587808587808,0.000112180732131386,0.00230193556641281,-0.474491103140332,0.897480810702845,0.239861836061012,0.357142857142857,0.553471747755198,0.715165258144427,0.21563043857843,0.818181818181818,-1.20644521565228,0.931664717407256,0.280907481641124,0,-1.02796285089553,1.02796285089553,1.1475770789087,1.1475770789087,0.731954112511951,-0.731954112511951,1.29362705260882,1.29362705260882,1.75991696340748,-1.75991696340748,1.17450436019554,1.17450436019554,limma_multi(mod_F),TRUE,TRUE
MRPL57,8.95793845793845,0.00132955942585747,0.0133372020926698,-0.266547787320903,0.461851869841795,0.123435104313493,0.214285714285714,0.410102928555936,0.472135238408774,0.142354130555172,0.727272727272727,-0.128065234324477,0.36968439406592,0.111464038724231,0.272727272727273,-0.676650715876839,0.676650715876839,0.660468646510697,0.660468646510697,-0.138482552996425,0.138482552996425,0.591585751089602,0.591585751089602,0.538168162880414,-0.538168162880414,0.599648425798981,0.599648425798981,limma_multi(mod_F),TRUE,TRUE
RHOD,16.0467415467416,1.79316759207422e-05,0.000606980057246755,-0.262551539254042,0.624554316905858,0.166919162378025,0.285714285714286,1.11860431693006,0.847494053998105,0.255529071742629,0.909090909090909,-0.325803894369225,0.693157462306455,0.20899483846413,0.363636363636364,-1.3811558561841,1.3811558561841,1.05276505751658,1.05276505751658,0.0632523551151831,-0.0632523551151831,0.933024845498161,0.933024845498161,1.44440821129928,-1.44440821129928,1.09485772551198,1.09485772551198,limma_multi(mod_F),TRUE,TRUE
MTX1,12.6155376155376,0.000832526260715926,0.00959832456223767,-0.11417136723694,0.494113678942764,0.13205743548016,0.428571428571429,0.553445226202235,0.407217253496542,0.122780621637006,0.818181818181818,-0.223306975325328,0.540882045930951,0.163082072926613,0.181818181818182,-0.667616593439176,0.667616593439176,0.640292292053887,0.640292292053887,0.109135608088387,-0.109135608088387,0.732599287010849,0.732599287010849,0.776752201527563,-0.776752201527563,0.677037132774649,0.677037132774649,limma_multi(mod_F),TRUE,TRUE
CKS1B,13.1053586053586,0.000516162332607952,0.00695596827083987,-0.438196613041071,0.695398569083067,0.185853085197263,0.285714285714286,0.534439184557968,0.715350981261137,0.215686436205068,0.818181818181818,-0.739666914508893,0.78808778278541,0.237617407032938,0.181818181818182,-0.972635797599039,0.972635797599039,0.997650337680516,0.997650337680516,0.301470301467822,-0.301470301467822,1.05102879278277,1.05102879278277,1.27410609906686,-1.27410609906686,1.06433518205822,1.06433518205822,limma_multi(mod_F),TRUE,TRUE
MZT2A,18.498595998596,1.10249211982059e-05,0.0004132819392257,-0.688641928804222,0.785742000880375,0.209998382978042,0.142857142857143,0.624689198746308,0.317209935929767,0.0956423942956102,1,-0.351132776566734,0.49701814861512,0.149856610268496,0.272727272727273,-1.31333112755053,1.31333112755053,0.847356262383221,0.847356262383221,-0.337509152237487,0.337509152237487,0.929740572418079,0.929740572418079,0.975821975313042,-0.975821975313042,0.589617828347624,0.589617828347624,limma_multi(mod_F),TRUE,TRUE
MICOS10,11.8608868608869,0.00761975642626909,0.0462298729435471,-0.534562075625902,0.46885684569774,0.12530726286032,0.0714285714285714,0.124258410016627,0.627927060364552,0.189327132267279,0.636363636363636,-0.179453021970719,0.333736864539149,0.100625450762366,0.181818181818182,-0.658820485642529,0.658820485642529,0.783657536744018,0.783657536744018,-0.355109053655183,0.355109053655183,0.575505896155771,0.575505896155771,0.303711431987346,-0.303711431987346,0.711106664214652,0.711106664214652,limma_multi(mod_F),TRUE,TRUE
PPP1R14B,13.3061308061308,0.000249661458350578,0.00410080575532983,-0.560722626445915,0.512060772114581,0.136853997889978,0.0714285714285714,0.282822653069905,0.639449264974184,0.192801207671629,0.818181818181818,-0.691215629181338,0.467225528126716,0.140873797206542,0.0909090909090909,-0.84354527951582,0.84354527951582,0.819207908173869,0.819207908173869,0.130493002735423,-0.130493002735423,0.693185349291132,0.693185349291132,0.974038282251243,-0.974038282251243,0.791956473936108,0.791956473936108,limma_multi(mod_F),TRUE,TRUE
ZNRD2,11.1083421083421,0.00214423606663455,0.0186144678808865,-0.143674646386347,0.557941633441474,0.149116173868215,0.357142857142857,0.449548079598363,0.436059804041564,0.131476977832888,0.818181818181818,-0.23538532943022,0.359139693924116,0.108284692006307,0.272727272727273,-0.59322272598471,0.59322272598471,0.708129238930372,0.708129238930372,0.0917106830438728,-0.0917106830438728,0.663536122663452,0.663536122663452,0.684933409028583,-0.684933409028583,0.564915456022116,0.564915456022116,limma_multi(mod_F),TRUE,TRUE
LRFN4,9.96197496197496,0.0035801748191952,0.027118574462905,-0.39345040937585,0.600035217738972,0.16036615748411,0.285714285714286,0.390898745952062,0.399433852478408,0.120433837930641,0.818181818181818,-0.352571857964305,0.716218668474998,0.215948053743592,0.272727272727273,-0.784349155327912,0.784349155327912,0.720825682833788,0.720825682833788,-0.040878551411545,0.040878551411545,0.934350813987527,0.934350813987527,0.743470603916367,-0.743470603916367,0.820071084466366,0.820071084466366,limma_multi(mod_F),TRUE,TRUE
UQCRH,12.8879138879139,0.00338900474643375,0.0260435105032882,-0.338432113133168,0.289087074611248,0.0772617705814317,0.0714285714285714,0.262356123049888,0.71095995725711,0.214362492653541,0.818181818181818,-0.34182376420616,0.260699626463533,0.0786038949059404,0,-0.600788236183056,0.600788236183056,0.767486415208974,0.767486415208974,0.0033916510729925,-0.0033916510729925,0.389275778780949,0.389275778780949,0.604179887256048,-0.604179887256048,0.757250523975558,0.757250523975558,limma_multi(mod_F),TRUE,TRUE
ATP5MK,16.5923715923716,6.0790924361244e-06,0.000263157462604666,-0.46895032804935,0.351272398450567,0.0938814974594546,0.0714285714285714,0.316370507728122,0.345971201527917,0.104314242157867,0.909090909090909,-0.445495064623798,0.371613275461177,0.112045618347246,0.181818181818182,-0.785320835777472,0.785320835777472,0.493039927591959,0.493039927591959,-0.0234552634255524,0.0234552634255524,0.511359682036235,0.511359682036235,0.76186557235192,-0.76186557235192,0.507732704073369,0.507732704073369,limma_multi(mod_F),TRUE,TRUE
RBM4,17.1643266643267,4.17435084917291e-05,0.00112071784981094,-0.142860798682527,0.30958309464908,0.0827395623510046,0.285714285714286,0.332271021495182,0.30074364999944,0.0906776222845555,0.818181818181818,-0.272337437940652,0.244238257571442,0.0736406054376957,0.0909090909090909,-0.475131820177709,0.475131820177709,0.431611440427019,0.431611440427019,0.129476639258124,-0.129476639258124,0.394327299275659,0.394327299275659,0.604608459435833,-0.604608459435833,0.387426211653935,0.387426211653935,limma_multi(mod_F),TRUE,TRUE
GNG5,13.8284193284193,0.000639318280312371,0.00802695402865787,-0.224305704451913,0.387225204769358,0.103490289126452,0.285714285714286,0.362378752814771,0.315560917138422,0.095145196422598,0.909090909090909,-0.0444387089315594,0.327441140285384,0.0987272184775224,0.454545454545455,-0.586684457266684,0.586684457266684,0.499521822980652,0.499521822980652,-0.179866995520353,0.179866995520353,0.507110500344909,0.507110500344909,0.406817461746331,-0.406817461746331,0.454748713881233,0.454748713881233,limma_multi(mod_F),TRUE,TRUE
UQCC4,11.0770445770446,0.0026239377833648,0.0215661825050071,-0.0822414185720072,0.451038841062688,0.120545200813155,0.285714285714286,0.468990766337157,0.397608044302475,0.119883336052574,0.818181818181818,-0.143819677987054,0.440832677681053,0.13291605338143,0.272727272727273,-0.551232184909164,0.551232184909164,0.601272145572378,0.601272145572378,0.0615782594150469,-0.0615782594150469,0.630689690623384,0.630689690623384,0.612810444324211,-0.612810444324211,0.59365445050592,0.59365445050592,limma_multi(mod_F),TRUE,TRUE
TRMT10C,10.1704691704692,0.00175506219299269,0.016228188704088,-0.173939609355697,0.436659327063481,0.11670211404363,0.428571428571429,0.412164079576795,0.460575658674704,0.138868786126799,0.818181818181818,-0.306589132851551,0.518686972066722,0.156390006362806,0.0909090909090909,-0.586103688932493,0.586103688932493,0.634666294421856,0.634666294421856,0.132649523495854,-0.132649523495854,0.67801736180077,0.67801736180077,0.718753212428346,-0.718753212428346,0.693661381623182,0.693661381623182,limma_multi(mod_F),TRUE,TRUE
EXO1,7.28033228033229,0.0080972704583487,0.0483778180787419,-1.02441463599055,1.19768443743372,0.320094630167718,0.214285714285714,0.278291750423239,1.017936839414,0.306919505146953,0.818181818181818,-1.11265707312279,1.13511468680965,0.342249955469945,0.181818181818182,-1.30270638641379,1.30270638641379,1.5718280506172,1.5718280506172,0.088242437132235,-0.088242437132235,1.65013131716294,1.65013131716294,1.39094882354603,-1.39094882354603,1.52469038209308,1.52469038209308,limma_multi(mod_F),TRUE,TRUE
MRPL11,16.8659178659179,1.84466224081123e-06,0.0001078401093625,-0.139295264434321,0.295762977111306,0.0790459805744835,0.285714285714286,0.565210115625725,0.469768085811307,0.141640407192689,0.909090909090909,-0.265460969514781,0.225318653609123,0.067936130208138,0.181818181818182,-0.704505380060047,0.704505380060047,0.555119620511257,0.555119620511257,0.12616570508046,-0.12616570508046,0.37181209541107,0.37181209541107,0.830671085140506,-0.830671085140506,0.521009165093136,0.521009165093136,limma_multi(mod_F),TRUE,TRUE
SLC29A2,10.1990756990757,0.00198213945337356,0.0176024741453879,-0.294263219794387,0.603392194784867,0.161263347338467,0.357142857142857,0.302653335890982,0.691035389679286,0.20835500949302,0.727272727272727,-0.754246507427047,0.658756265529152,0.198622487368721,0.0909090909090909,-0.59691655568537,0.59691655568537,0.917394163114472,0.917394163114472,0.45998328763266,-0.45998328763266,0.893331941722233,0.893331941722233,1.05689984331803,-1.05689984331803,0.954719711309617,0.954719711309617,limma_multi(mod_F),TRUE,TRUE
BRMS1,17.1820521820522,6.28948611707662e-06,0.000269899327166071,-0.0910075019362611,0.337194913057578,0.0901191312303204,0.5,0.53192304166585,0.381549787729288,0.115041589521618,1,-0.250882965224971,0.282884891370153,0.0852930039577494,0.181818181818182,-0.622930543602112,0.622930543602112,0.50919608198431,0.50919608198431,0.15987546328871,-0.15987546328871,0.440141194569891,0.440141194569891,0.782806006890822,-0.782806006890822,0.474978001892475,0.474978001892475,limma_multi(mod_F),TRUE,TRUE
HRAS,12.3219258219258,0.000252908034188994,0.00413487045695699,-0.247493128581652,0.318302986326866,0.0850700514301517,0.285714285714286,0.451863677758649,0.568887249872748,0.171525959622278,0.818181818181818,-0.378685405324217,0.507285626265885,0.1529523712604,0.181818181818182,-0.6993568063403,0.6993568063403,0.651881503167853,0.651881503167853,0.131192276742565,-0.131192276742565,0.598878533360958,0.598878533360958,0.830549083082866,-0.830549083082866,0.762214805473988,0.762214805473988,limma_multi(mod_F),TRUE,TRUE
YIF1A,14.97893997894,5.71263184460984e-05,0.00141187429094119,-0.236242487782002,0.426659862383368,0.114029644694763,0.357142857142857,0.528690467786676,0.44974418478285,0.135602973869907,0.909090909090909,-0.286271666622687,0.420717707011953,0.126851161528848,0.272727272727273,-0.764932955568678,0.764932955568678,0.619926181020761,0.619926181020761,0.0500291788406848,-0.0500291788406848,0.59920115751089,0.59920115751089,0.814962134409363,-0.814962134409363,0.615851622340467,0.615851622340467,limma_multi(mod_F),TRUE,TRUE
NDUFA11,13.5506025506025,5.87849500535752e-05,0.0014410827385092,-0.292951174643379,0.262006897514698,0.0700242888193995,0.142857142857143,0.408113022374787,0.430198636704925,0.129709769388423,0.818181818181818,-0.0801568902482329,0.355448245419915,0.107171678404365,0.454545454545455,-0.701064197018166,0.701064197018166,0.503704756149923,0.503704756149923,-0.212794284395146,0.212794284395146,0.441577931420234,0.441577931420234,0.48826991262302,-0.48826991262302,0.558045089750705,0.558045089750705,limma_multi(mod_F),TRUE,TRUE
RAB1B,9.34117234117234,0.00523629421709958,0.0352350637585746,0.108742936004892,0.501604563573026,0.134059458609467,0.714285714285714,0.614533167677379,0.611606455585559,0.184406284776042,0.909090909090909,-0.103410109284417,0.358863583240659,0.108201441502885,0.545454545454545,-0.505790231672487,0.505790231672487,0.790992790555777,0.790992790555777,0.212153045289308,-0.212153045289308,0.616757820845112,0.616757820845112,0.717943276961795,-0.717943276961795,0.709116018638879,0.709116018638879,limma_multi(mod_F),TRUE,TRUE
MICOS13,11.8636948636949,0.00125500360300979,0.0128079383624096,-0.342411357897736,0.398022061888696,0.106375870568917,0.142857142857143,0.325349342000658,0.462474626062065,0.139441346337072,0.909090909090909,-0.123165327976082,0.39340090267793,0.118614835124529,0.454545454545455,-0.667760699898394,0.667760699898394,0.610167470045213,0.610167470045213,-0.219246029921654,0.219246029921654,0.559630084947136,0.559630084947136,0.44851466997674,-0.44851466997674,0.607163116451467,0.607163116451467,limma_multi(mod_F),TRUE,TRUE
ASPHD1,10.3567918567919,0.00658257886266321,0.0413360161527168,-0.437814993808022,0.930416704385371,0.248664323910099,0.428571428571429,0.595280907115523,0.751033150994268,0.226445015178756,0.818181818181818,-0.218096156977846,0.610087353627961,0.183948258302256,0.272727272727273,-1.03309590092355,1.03309590092355,1.19571151942754,1.19571151942754,-0.219718836830176,0.219718836830176,1.11260137643996,1.11260137643996,0.813377064093369,-0.813377064093369,0.96760393392604,0.96760393392604,limma_multi(mod_F),TRUE,TRUE
UBE2C,15.5770445770446,0.000164167151988277,0.00304392661478,-2.0639088254526,1.70033320566276,0.454433164210362,0.0714285714285714,0.638418212360862,1.04795951049559,0.315971681072581,0.818181818181818,-1.79577692388699,1.64927199944984,0.497274218128578,0.181818181818182,-2.70232703781346,2.70232703781346,1.99733626260516,1.99733626260516,-0.268131901565614,0.268131901565614,2.3688037357385,2.3688037357385,2.43419513624785,-2.43419513624785,1.95405149978383,1.95405149978383,limma_multi(mod_F),TRUE,TRUE
MRPS22,7.87843687843687,0.00815818282136982,0.048604482052633,0.0450938405587848,0.294238351398229,0.0786385072129551,0.428571428571429,0.421957959808447,0.481204197913952,0.1450885247295,0.818181818181818,-0.0785452139792086,0.333514386679106,0.100558371163645,0.272727272727273,-0.376864119249662,0.376864119249662,0.56403340993558,0.56403340993558,0.123639054537993,-0.123639054537993,0.444756173150512,0.444756173150512,0.500503173787655,-0.500503173787655,0.585482131419867,0.585482131419867,limma_multi(mod_F),TRUE,TRUE
MARCKSL1,12.2601497601498,0.00102117816444309,0.0111009508689047,-0.383501743582044,0.70909261073548,0.189512971776088,0.428571428571429,0.0847842591216577,0.533999721856288,0.161006974141041,0.636363636363636,-1.0230106045105,0.619121434090533,0.18667213604955,0,-0.468286002703702,0.468286002703702,0.887675635320836,0.887675635320836,0.639508860928452,-0.639508860928452,0.941341426237036,0.941341426237036,1.10779486363215,-1.10779486363215,0.817598344600153,0.817598344600153,limma_multi(mod_F),TRUE,TRUE
CENPS,13.2613782613782,0.000542631923776143,0.00715734638159746,-0.173481061797112,0.569955718293766,0.15232707310628,0.357142857142857,0.459003006929504,0.314035424133177,0.0946852429754424,1,-0.333776264357439,0.437038127372864,0.13177195341594,0.272727272727273,-0.632484068726616,0.632484068726616,0.650744011440956,0.650744011440956,0.160295202560327,-0.160295202560327,0.718228268444889,0.718228268444889,0.792779271286943,-0.792779271286943,0.538164075713052,0.538164075713052,limma_multi(mod_F),TRUE,TRUE
CST6,8.09465309465311,0.00653064946438142,0.0410708739799207,-0.746915991796156,1.22087937849607,0.326293738922128,0.285714285714286,1.07295604952901,1.53199948427853,0.461915224397259,0.727272727272727,-0.323539390652534,1.43721796240478,0.43333752029598,0.272727272727273,-1.81987204132517,1.81987204132517,1.95897138229904,1.95897138229904,-0.423376601143622,0.423376601143622,1.88577356230697,1.88577356230697,1.39649544018155,-1.39649544018155,2.10062321497422,2.10062321497422,limma_multi(mod_F),TRUE,TRUE
BANF1,20.042705042705,6.27565498850294e-06,0.000269899327166071,-0.178704992146459,0.473031745278509,0.126423051707136,0.428571428571429,0.568243916579301,0.344536767898489,0.10388174414555,1,-0.338848399582633,0.330798594850003,0.0997395291176592,0.272727272727273,-0.746948908725759,0.746948908725759,0.585204764569778,0.585204764569778,0.160143407436174,-0.160143407436174,0.577223303753381,0.577223303753381,0.907092316161933,-0.907092316161933,0.477633012666287,0.477633012666287,limma_multi(mod_F),TRUE,TRUE
CLTB,7.97794547794548,0.00606806859171537,0.0391032772239812,-0.108567114469534,0.428217243650071,0.114445872346233,0.285714285714286,0.489481040645685,0.534799827513569,0.161248215073572,0.818181818181818,0.0553292682663624,0.349106744886472,0.105259644051886,0.454545454545455,-0.598048155115219,0.598048155115219,0.685113759362493,0.685113759362493,-0.163896382735897,0.163896382735897,0.552490295918844,0.552490295918844,0.434151772379322,-0.434151772379322,0.638659827164486,0.638659827164486,limma_multi(mod_F),TRUE,TRUE
