"","gene_id","NEO11 _Patient_11_T1_B_Rep1","NEO11 _Patient_11_T4_S_Rep1","NEO15 _Patient_15_T1_B_Rep1","NEO15 _Patient_15_T4_S_Rep1","NEO16 _Patient_16_T1_B_Rep1","NEO16 _Patient_16_T4_S_Rep1","NEO18 _Patient_18_T1_B_Rep1","NEO18 _Patient_18_T4_S_Rep1","NEO19 _Patient_19_T1_B_Rep1","NEO19 _Patient_19_T4_S_Rep1","NEO21 _Patient_21_T1_B_Rep1","NEO21 _Patient_21_T4_S_Rep1","NEO22 _Patient_22_T1_B_Rep1","NEO22 _Patient_22_T4_S_Rep1","NEO27 _Patient_27_T1_B_Rep1","NEO27 _Patient_27_T4_S_Rep1","NEO3 _Patient_3_T1_B_Rep1","NEO3 _Patient_3_T4_S_Rep1","NEO33 _Patient_33_T1_B_Rep1","NEO33 _Patient_33_T4_S_Rep1","NEO34 _Patient_34_T1_B_Rep1","NEO34 _Patient_34_T4_S_Rep1","NEO42 _Patient_42_T1_B_Rep1","NEO42 _Patient_42_T4_S_Rep1","NEO43 _Patient_43_T1_B_Rep1","NEO43 _Patient_43_T4_S_Rep1","NEO45 _Patient_45_T1_B_Rep1","NEO45 _Patient_45_T4_S_Rep1","NEO46 _Patient_46_T1_B_Rep1","NEO46 _Patient_46_T4_S_Rep1","NEO47 _Patient_47_T1_B_Rep1","NEO47 _Patient_47_T4_S_Rep1","NEO49 _Patient_49_T1_B_Rep1","NEO49 _Patient_49_T4_S_Rep1","NEO51 _Patient_51_T1_B_Rep1","NEO51 _Patient_51_T4_S_Rep1","NEO8 _Patient_8_T1_B_Rep1","NEO8 _Patient_8_T4_S_Rep1"
"65","PUSL1",2.96772196496736,1.23081784186108,3.30085587126876,2.84879818124419,3.02290040211008,3.88362081628567,2.89840185999219,2.74631276642546,3.50589092972996,3.69932952567316,2.0765590951316,2.07826824713921,2.50309426915734,3.43842593538911,3.88362081628567,2.54818998907857,2.63830557680709,2.68683664997608,3.93262815702213,4.16430358309365,3.69710657447697,3.70154905694307,4.60821785302146,3.86096279785812,4.57228336665041,3.38391161099632,4.43962313755712,2.56827537178828,2.25035527176305,5.54194842533373,2.90245953304255,3.27649666564036,3.42155994490182,2.78073003647638,2.86789646399265,2.99041034442869,2.89530262133331,2.44201456555989
"66","INTS11",3.56315813040281,1.21288056634438,3.33913738491959,2.72748485823112,2.89627184880738,4.15623479785027,3.38003674428854,3.18855917558136,3.93357263826102,3.54101915313356,2.55188510347172,2.449957483628,2.6999957436674,3.11902410314227,4.15623479785027,2.68392098080932,2.32221660504549,3.10047312069017,4.15380533607904,4.76500424625004,3.83995958748953,3.96532254836725,4.52544250601812,3.70929063572336,5.07124781946144,3.58014548442338,4.84046323386954,4.14893410452634,4.13996056954546,5.63430284166251,3.44161626940656,3.9126498648972,3.20539251298968,2.17344728605727,2.87872534148011,3.51601514700366,3.5981269599196,2.90130136195475
"67","MIR6727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","CPTP",2.14371993109492,0.317072477536971,2.6378420603241,1.12961273813047,1.17440641852975,2.24519139306431,2.1804661612239,1.69376571221778,1.86076420262883,2.47664090866952,1.30217279974075,0.519239948661287,0.737340646122196,1.28392177230762,2.24519139306431,0.907352184171371,0.786763621185051,1.27560307933685,2.15120939288489,2.02502879449152,1.77104041443678,2.77441810410581,3.82374936030827,2.42061713897869,3.2709773789095,2.59167941693574,4.01167453338092,2.44413695658759,2.29601682253322,4.5077946401987,1.65764000520782,2.13848684427481,1.90535089958096,0.5489297694764,1.51500591643373,2.47948927097855,1.30684550031428,0.797511088684996
"69","TAS1R3",0.277389698810864,0.104792881917277,1.1788739581698,0.085043875929361,0.14535138557262,0.343919426368188,0.537345771490113,0.31150311546827,0.298071734933995,0.0741354671242926,0.218223197154738,0.0927486855395238,0.0980152338689594,0.466862003775918,0.343919426368188,0.367371065648529,0.129691860003247,0.340505300673985,0.178746505981816,0,0.072435129652183,0.174789893047815,2.07107616201096,1.24123003551545,0.794769348313654,1.38072944850355,1.10433665981474,0.388244653392299,0.491391360034842,1.85598969730848,1.14469902515414,0.557091443998695,0.836247331042841,0.0612508572884841,0,0.854793597993687,0.146003451138925,0.0464910601940334
"70","DVL1",3.5933537709803,1.59072177000984,4.22419466397043,2.47326739592964,2.17184731357334,3.61941301059794,3.93262815702213,3.43456151187261,2.95772891164632,3.82171021503467,2.98568257727071,2.61423868309179,2.16639409625346,3.56803210477128,3.61941301059794,3.75702324650746,2.29484127140614,2.03104224335857,4.10433665981474,4.48413813120167,3.74308405554959,3.69821847822441,5.08491465976794,3.4535175792155,4.66732447027863,4.44625622988956,5.68678063494857,3.2025744425618,3.69265037003553,6.35349973524566,2.76511036187958,3.60762622084549,3.52732060787705,3.12051783412047,2.93583687368403,3.43215768731055,3.72027846523333,3.19029879162659
"71","MIR6808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","MXRA8",3.75167794568758,1.16928366111573,4.48478262307787,2.78240856492737,0.243912758873174,4.24944534108584,1.62480276525295,2.55188510347172,3.44095219802964,1.64200835725712,1.91838623444635,2.4662355621504,2.03210084316702,2.01292617444427,4.24944534108584,2.72181010491404,1.89336221076387,0.260989138786072,2.19250981894195,2.15218341905505,1.71457523885163,2.32337006906127,5.22958792274065,3.26168124483959,0.801489796289308,1.30567874324229,5.30888505741176,2.0071955014042,2.16221003631431,2.90361677511601,2.04579241851409,2.76892533556375,2.06073915785768,1.11303366529989,3.01346225980656,3.23756371831768,3.96809075204526,3.12664253111817
"73","AURKAIP1",5.3819754785573,5.20867331962947,5.93002764088174,6.06220807756025,6.38973887867698,6.27388882366849,6.28336621294992,6.29351763041742,5.93215568443206,5.89675621847481,6.0524593691181,5.68453824857773,5.67666233485797,6.43612851725925,6.27388882366849,7.08852325661663,5.70791125418517,5.95721814916694,6.01680828768655,6.20261362014849,5.90279715788023,6.9518675043269,6.68509917200661,6.34518344718767,6.69766263347052,6.9692426044345,7.02901108665907,5.65420637794429,5.37712374912949,7.97498811199193,5.75435307169213,6.36859376265085,5.76420813013995,6.34837407519116,5.66476725535641,5.41953889151378,5.84849775538515,5.63807383718072
"74","CCNL2",2.92067441104162,0.642100805114698,3.73226919950145,1.35783347862949,1.49467161164755,3.04439411935845,2.38543103719352,2.41899946543127,2.6583257511009,1.43295940727611,2.22897256976016,2.53007074222508,1.62854031926276,2.34681509420054,3.04439411935845,1.58207422139633,2.03773362744651,2.29865831556452,3.92314918047231,3.16719733386726,3.50462039240355,3.1833277060448,3.55949181320504,2.16510798514454,3.85897561429202,2.12333511325308,4.20398416585599,3.08627424996482,2.07313470463022,4.64558638591361,2.6399267127488,3.06953032516231,2.28421798317836,2.29248729162076,2.03562390973072,2.46858331700683,2.76362403232193,2.00934717225925
"75","MRPL20-AS1",2.68347189285523,0.950692359775629,2.87006875178241,2.19250981894195,2.12201002012581,2.71281585443737,2.42680147161338,2.48851500895781,1.81803247465809,2.58640447489506,2.37490036970135,2.44705015545719,2.31875066934634,2.94504579663449,2.71281585443737,2.36036427654347,2.02041330254419,1.40490312214513,2.75745001623129,2.68099940717571,2.43562859405209,3.29792505250381,4.25927248703759,2.82781902461732,3.52481592835751,1.69866299988588,3.72027846523333,1.82741257439886,2.68773259475934,4.11353381959191,2.82598909619666,2.62269612816767,3.18650055764449,2.34255474547732,1.90727526299938,2.75766335376083,2.74738739965272,2.43108803384847
"76","MRPL20",7.48944659862258,7.21819994369474,7.39145842004967,7.68439798363757,7.56605403817109,7.3019533951261,7.68299458368168,6.61970645004589,7.40002551791402,6.98641093525204,7.9086928382425,7.63154086734149,7.65176927141799,8.22013644739608,7.3019533951261,8.18883607303053,7.52356195605701,7.35226417325832,7.06716542701711,7.06285565520599,6.90809234081827,8.72007321139177,7.0639343057541,7.21916852046216,7.76619759730084,7.60584986719498,7.88874324889826,7.08214904135387,7.47735352663456,8.70355756192103,6.97842446544086,7.21723071622067,6.93191939010004,7.11894107272351,6.51254295509686,6.85798099512757,7.59021276140836,7.05419729438881
"77","LOC107984868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","ANKRD65",1.42974985080022,0,0.842134080105623,0.544979883255804,0.543693838288992,0.0587182466694831,1.11769504266975,0.648833547906747,1.05241589415114,0.650305028920028,0.264836648467779,0.654160540995619,1.21971063954878,0.462785262549631,0.0587182466694831,0.361431504133141,0.297015288414472,0.517124485805643,1.4125105712498,0.674822183961822,0.4743581628754,0.430392333572308,0.791188941503361,0.189413431033673,0.294782468698073,0.638583615231662,0.767400556446066,0.222557291348728,0.219462838957155,0.611077928831762,1.56657164062676,0.791022194503535,0.576377014607468,1.11835972595306,0.100277989592345,0.482228746110381,1.86631456137705,0.679243618889072
"79","ANKRD65-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80","TMEM278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","LINC01770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","LOC107985729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83","VWA1",1.57240464739033,0.598555773323511,1.66038103524241,1.03421571533791,0.261229908987046,2.45364926604329,2.06660588420444,1.51853513898218,1.81516551408758,2.17472598770613,0.608241513262719,0.370945412576636,0.619459964920601,1.56997709332457,2.45364926604329,1.62058641045188,0.501209824411169,0.401193551063264,2.01328358681842,1.60928217991657,1.692873507464,2.08983709011962,2.75659635050171,2.56169272139831,1.20539251298968,1.94560770318137,3.74953426766926,1.51601514700366,0.891652487933974,4.43562859405209,0.764600935659289,1.75232042845967,2.03104224335857,0.210014737709273,2.42277121932047,1.37462220619121,2.01827808502435,1.21101219348551
"84","ATAD3C",0.74226496704013,0.0980556713581374,0.0539037319884819,0.22650852980868,0,1.50131174924366,1.151858816727,1.30626223972785,0.836408932279738,2.16832111573972,0.204641565610421,0.207892851641333,0.259302621345141,1.13027195451886,1.50131174924366,0.691802132918154,0.480368537347213,0,1.93054811924785,1.38460245765075,2.69064057861569,0.124526657357521,3.30494904061134,1.27798474729977,0.069000924798713,0.279649578557086,3.29631056070809,1.03210084316702,0,3.14290351149252,0.0984869340663573,0.739416093401029,0.793438141722419,1.41142624572647,1.16607267594671,0.228356954201048,0.339365460967944,0.91586504142251
"85","ATAD3B",1.05172011644733,0.394294620494657,0.955089573946224,0.688404188397458,1.0962618530584,1.24610400988392,1.13422093976063,1.75317662732212,1.24184018356467,1.67129337248158,0.164528860881369,0.506195692264814,0.570948605173327,0.762306289002882,1.24610400988392,0.88721330295123,0.532666056774233,1.07724299893246,1.54151483946068,2.16864203555884,1.58496250072116,1.11569915343159,1.62105550329974,1.03351110236132,2.61706334388818,1.52556778890135,2.44916515681218,1.12234140752612,0.49436440469585,3.69041709553247,0.686881460432228,1.64293256935849,1.48954293564247,1.16864203555884,1.09153059312062,1.04054179386285,1.26903314645524,0.915253179019917
"86","ATAD3A",2.32998464975842,1.36625226369956,2.55949181320504,1.88557436437143,3.1036654827657,2.97764627572151,2.90458043492132,3.02201264438045,3.11303366529989,3.82680268428583,1.65901117119815,1.78617812879877,1.8972404255748,2.36176835941915,2.97764627572151,3.02147972741045,1.61258840669872,3.35529823334795,2.42519072149345,2.82476785314329,2.27232185276999,2.78156954481597,3.43442807108808,3.38169867597762,5.25587835258279,2.93753272124663,4.84949893172018,3.14860877020522,2.46021832866727,6.30359811699249,1.88635504352516,2.97563018628082,2.84839759952819,2.34113182886045,2.39231742277876,2.77294133783134,2.79680538088048,1.87263179113525
"87","TMEM240",2.34964835324329,0.317304068361915,2.80012335282653,1.78993786898019,0,1.38239058287347,0.557287542278308,0.425888934024304,0.99935064111489,0.186120183680639,1.14925936549962,2.13158948432814,1.59454854955035,0.937193711170317,1.38239058287347,0.81352468929781,0.634872023164214,0.231186613227865,0.804466642732778,0.23915359984437,0.18205660901025,0.324465006331542,2.02219023963407,0.117495577954242,0.630685036455757,0.458486999974326,2.44413695658759,1.270229907238,1.37295209791183,0.430713467695145,0.671836828681205,1.0496307677246,0.622742975760372,1.57628025762136,0.606157925235646,1.6378420603241,2.05415387176271,1.43882511317562
"88","SSU72",7.48300957716455,6.07017462515406,7.34872815423108,6.93899143877554,7.52277766952458,8.04384754043891,8.28540221886225,7.39231742277876,7.96405201104085,8.35535109642481,7.8814199080924,7.64169052255661,7.75955534320631,8.64709860726341,8.04384754043891,7.96809075204526,7.17891378466957,7.68299458368168,7.11894107272351,7.32012359804061,7.25455625190949,7.69905184401685,8.40258575823259,7.87405920314115,8.34473974580299,8.40726776424473,8.58871463558226,8.38327228317575,7.60288440871842,9.86263735755879,7.70321146739115,7.84611717333673,7.91528186586766,6.992088609014,7.45038647903429,7.5453506448223,7.79701297783614,7.18487534290828
"89","FNDC10",1.87341950343486,0.291485685973561,2.18014786115843,1.16156525639703,1.38956681176273,2.40898352943074,1.6535186707536,1.83511561525822,1.11703005301019,2.07860983469637,1.15574923267794,0.969749128288659,1.01077983875324,2.39835037034596,2.40898352943074,1.11370049916473,1.64015815496328,1.01221108395087,2.20851725980554,2.33456827566613,1.6915341649192,1.90033550864098,2.9664304673063,2.03174806286428,4.00539998774259,1.1479578813871,3.93262815702213,2.07450543636363,0.896388112359549,3.52105073690096,0.87617311443746,1.23695175858808,1.90226656908307,1.32768736417605,1.93734439215023,1.72639529165045,1.42653313811667,1.35445216057956
"90","LOC105378586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","MIB2",0.604735569761183,0.0691109460596177,0.684459701891346,0.253505262186697,0.291014101417303,0.766722359211393,0.50578932791007,0.287117635788181,1.11569915343159,0.737513714145542,0.15419432499279,0.230203013366421,0.143654634526038,0.463831679539649,0.766722359211393,0.160533008760908,0.132603162977982,0.230571941904652,0.675635300767515,0.865602138912267,0.619741658769175,0.610794538087838,1.43028527297778,0.68212378961972,1.41142624572647,0.411968510360133,1.66811912468643,0.531468799410177,0.681764082570325,2.30246528733241,0.494057132313682,0.566084490515467,0.607010665901329,0.154453592679872,0.416731670820911,0.438931541934545,0.624615633137646,0.37016428054021
"92","MMP23B",1.55385196818113,0.345282817593508,3.37378739372261,1.27857955045842,0.244156395628105,1.00288250853312,0.0825527265379036,0.514904954535729,0.764600935659289,0.0960189092109575,1.29924465779607,1.83025532416768,1.99349322105842,1.02786177535451,1.00288250853312,0.426640477504461,1.00934717225925,0.120126294240685,0.755827619222285,0.892041239260971,0.488720652895284,0.704960470639681,0.667665090051406,0.552180304176821,0.565109696531834,0.201006466056093,0.606157925235646,0.324119326435102,0.412510571249805,0.430392333572308,0.671383962732517,1.41034110461409,0.404576190457916,0.672832633662213,0.685984986755902,1.10500752476097,2.58616424593091,0.787933893604076
"93","CDK11B",3.47118746038699,1.91532967601301,4.00629802390037,2.38322043336566,3.15591110589448,4.01792190799726,3.62527048937469,2.8471951865894,3.58616424593091,3.33799646351502,3.03773362744651,3.18094347968678,2.96347412397489,3.033158666781,4.01792190799726,3.11636475669178,2.78868571061353,2.66357233541752,3.25987505362916,3.30363464507901,3.20084957463721,4.11852584893567,4.52105073690096,3.34837407519116,5.22496636500027,3.42398147761655,4.77082904603249,3.80632405739003,3.21769602667169,5.64702663265485,3.79285535236249,4.09000652990382,3.42948206517701,3.61941301059794,2.83106651060507,3.83592407425437,3.59693514238723,2.96790637029015
"94","SLC35E2B",3.70708299177171,1.32481060342048,3.95419631038688,2.14012422390907,2.18301003676225,3.57893871309339,3.14893410452634,2.66789212523023,2.84639302085236,2.92238816500384,2.35162832910278,2.51929027903653,2.26843439357638,2.88772021635919,3.57893871309339,2.31556623031895,2.09288396567848,2.34056226902641,4.22265002245148,3.73660487531425,3.27575204882853,4.54966917072649,4.04001567884788,3.13799526778954,4.1333991254172,2.605257262939,4.41074812818595,3.38598315929781,3.64961545906341,4.70265754339091,3.32062908470826,3.18412157336296,3.02573756141361,2.46701857168978,2.33742566428269,3.53480866123175,3.00486089760458,3.0830431287018
"95","MMP23A",2.51752767033727,0.608714636620151,4.40122086216022,2.13224779829844,0.507820006042353,1.65260121759652,0.23842002607896,0.970559196733402,1.33514020631421,0.274887811577583,2.11869195279181,2.85039939677025,2.89472077214579,1.82171021503467,1.65260121759652,0.959547614391803,1.699107384624,0.339023333372754,1.36513259345253,1.54794331129035,1.0894981508391,1.54695617814141,1.387362540836,1.02502879449152,1.30041662783687,0.296428039234348,1.25942315228141,0.691355491931061,0.85423507876617,1.04334450487717,1.32596199617185,2.17248751551013,0.866235420696214,1.14339341869319,1.04334450487717,1.97306017280408,3.46466826700344,1.49876146567185
"96","CDK11A",2.05623668498427,1.18269229751619,3.09963185001446,1.28451413324425,1.95680011805158,2.5859239769586,2.50994914630431,1.33856703700115,1.82089374922857,2.08508467862865,2.23143240844797,2.25368678273227,1.734655433479,2.08338358771008,2.5859239769586,1.83066097439976,1.96051171011902,1.175684270731,2.05172011644733,1.56510969653183,1.93809756107409,3.07450543636363,3.35431110019902,1.7578766597479,4.12018602753186,2.50462039240355,3.56315813040281,2.17504548611091,1.32192809488736,4.18745105402733,2.56632808613291,2.48026512205446,2.32452261159581,2.1740867785504,1.58976348698498,2.28332916805164,2.16510798514454,1.7986726789578
"97","SLC35E2A",2.65099426933805,0.485838966879055,3.04211898871996,1.53156860881496,1.43882511317562,2.6165929509786,2.21288056634438,1.43882511317562,1.58688481285218,1.76468585252213,1.58255600301406,1.73552217729654,1.69643902065575,2.00791308164326,2.6165929509786,1.80281359753229,1.57337452644594,1.43829285157915,2.37100119154167,1.65535182861255,1.57773093149008,3.68818035858693,3.06281249240502,1.95382395394117,3.45457073742698,1.99566540973611,3.57288966842058,2.53828982985849,2.87656605875172,3.73984810269933,2.49543934295128,1.90110824301451,2.07313470463022,1.48594198341242,1.44890095114513,2.66471037684349,2.12763327972587,2.36317107711924
"98","LOC112268218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10944079977064,0,0,0,0,0,0,0,0
"99","NADK",0.90373244828493,0.921360156934695,2.04264433740849,0.640713464839609,1.54942274574666,1.2066432239834,2.18523225423016,0.914411444281011,0.858299347871378,1.88362081628567,0.643209717575819,0.79002130757603,1.06763871687536,1.01077983875324,1.2066432239834,1.56608449051547,0.751035176667862,2.50233060171601,1.36345145707171,0.709908171140266,0.696082865610832,0.448689551768841,1.37684601401632,1.34596403034287,1.02927618237063,1.4243846715381,3.290866699625,3.30158764660319,2.31846146516758,2.38239058287347,2.35839626195665,2.2060180040209,1.81475548280987,0.942308056156185,1.1243281350022,2.09761079662642,1.12565110166152,0.638583615231662
"100","GNB1",5.72191944555154,2.8641366092102,5.96693797927846,3.48413813120167,4.24031432933371,5.48542682717024,5.64010029789039,4.55765515472542,6.1003469613581,5.762880292917,4.38956681176273,4.32337006906127,4.81659970653491,5.08065766334523,5.48542682717024,4.36036427654347,3.61353165291793,5.34943605171382,5.0071955014042,4.90014226035982,4.41481206056585,5.87184364850932,6.64284594962078,5.5915597458278,6.39900014826113,5.2137360959228,7.38370429247405,6.8814199080924,6.92718535782637,8.2728630232019,5.30012372456901,5.54966917072649,5.69682846458871,4.31903981556254,4.9136075118231,5.70210340662939,5.87159726561385,4.52857131887076
"101","GNB1-DT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128108597494496,0,0,0,0,0,0,0
"102","CALML6",0.0950737384857676,0,0.258940968105506,0.196984663529218,0.295135249000818,0.69421160776789,0,0.397145797392781,0.317072477536971,0.421048212423562,0,0.074971188633598,0.293841299266739,0.494876379945514,0.69421160776789,0.225768496429597,0.501413666875781,0.513591806499573,1.33285112207215,1.66129355585531,0.964509533388912,0.987466401593746,0.195221593252845,0,0.507515586479229,0.127025701262108,0.643856189774725,0.0868245196636549,0.217851096811131,0.999061943321964,0.165558254461174,0.337311477330957,0,0.503959270530356,0.0752450903356831,0.235236889089815,0.155878732704143,0.275603079336849
