gene_id,H_value,p_value,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster2_mean,cluster2_sd,cluster2_sem,cluster1_penetrance,cluster2_penetrance,limma_test,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd
SNORD3P3,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD41,36,0.174574203768585,0.578631420696216,0,0,0,0.342720361006931,0.727513036638804,0.230059822324415,0,0.2,limma_2grp(mod_t),-0.342720361006931,0.342720361006931,0.727513036638804,0.727513036638804
SNORD42A,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD42B,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD43,49.5,0.607296834058171,1,0.288745356622368,0.584557663172394,0.194852554390798,0.158880456701555,0.502424118864677,0.158880456701555,0.222222222222222,0.1,limma_2grp(mod_t),0.129864899920813,-0.129864899920813,0.770803254268245,0.770803254268245
SNORD44,55,0.127239290533511,0.479494085778601,0.282875437667106,0.562832360720439,0.187610786906813,0,0,0,0.222222222222222,0,limma_2grp(mod_t),0.282875437667106,-0.282875437667106,0.562832360720439,0.562832360720439
SNORD45A,57,0.196091371474792,0.616141904536739,0.426002384141518,0.642152462529571,0.21405082084319,0.014721364869539,0.691739878853911,0.21874735655473,0.333333333333333,0.1,limma_2grp(mod_t),0.411281019271979,-0.411281019271979,0.943855839166986,0.943855839166986
SNORD45B,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD45C,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD46,50,0.654390886440727,1,0.476144839911712,1.00246111675609,0.334153705585362,0.204105914971434,1.52623286791109,0.482637210240996,0.555555555555556,0.5,limma_2grp(mod_t),0.272038924940278,-0.272038924940278,1.82601069484819,1.82601069484819
SNORD47,49.5,0.354936084159018,0.764460721255485,0,0,0,-0.140871186102943,0.445473804774759,0.140871186102943,0,0,limma_2grp(mod_t),0.140871186102943,-0.140871186102943,0.445473804774759,0.445473804774759
SNORD48,40.5,0.473109199862398,0.927638199826726,0,0,0,0.206786813486756,0.84749217142596,0.26800055608679,0,0.2,limma_2grp(mod_t),-0.206786813486756,0.206786813486756,0.84749217142596,0.84749217142596
SNORD49A,40.5,0.354936082259801,0.764460721255485,0,0,0,0.295624255474381,0.934845978890545,0.295624255474381,0,0.1,limma_2grp(mod_t),-0.295624255474381,0.295624255474381,0.934845978890545,0.934845978890545
SNORD49B,49.5,0.598870045289241,1,-0.0381511769956767,0.984350034825705,0.328116678275235,-0.258688481285218,0.818044805311131,0.258688481285218,0.111111111111111,0,limma_2grp(mod_t),0.220537304289541,-0.220537304289541,1.2798993298529,1.2798993298529
SNORD4A,50,0.30252965893372,0.744952101064093,0.148221790910717,0.44466537273215,0.148221790910717,0,0,0,0.111111111111111,0,limma_2grp(mod_t),0.148221790910717,-0.148221790910717,0.44466537273215,0.44466537273215
SNORD4B,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD5,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD50A,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD50B,38,0.379601401176263,0.80105252966292,-0.308862885840389,1.09640796934393,0.365469323114644,0.097962829056766,0.877883940601823,0.277611277358573,0.222222222222222,0.2,limma_2grp(mod_t),-0.406825714897155,0.406825714897155,1.40456066028045,1.40456066028045
SNORD51,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD52,54,0.178811351170682,0.584532091241596,0.167659517984933,0.5029785539548,0.167659517984933,-0.194822704387917,0.616083485779498,0.194822704387917,0.111111111111111,0,limma_2grp(mod_t),0.36248222237285,-0.36248222237285,0.795327786003154,0.795327786003154
SNORD53,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD53B,55,0.143816439078976,0.516646735292514,0.309303551774066,0.643943065915166,0.214647688638389,0,0,0,0.222222222222222,0,limma_2grp(mod_t),0.309303551774066,-0.309303551774066,0.643943065915166,0.643943065915166
SNORD54,62,0.0494214791838944,0.255473868668545,0.25969667581433,0.515324510768623,0.171774836922874,-0.284687276957179,0.602684798320121,0.190585667385081,0.222222222222222,0,limma_2grp(mod_t),0.544383952771509,-0.544383952771509,0.792961737743433,0.792961737743433
SNORD55,62,0.153620868034766,0.539523389095112,0.344274365362258,0.572005711032657,0.190668570344219,-0.212819778925879,0.983813884299489,0.311109266808375,0.333333333333333,0.2,limma_2grp(mod_t),0.557094144288137,-0.557094144288137,1.13801594558004,1.13801594558004
SNORD56,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD56B,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD57,40.5,0.49727894142033,0.958711277568004,-0.0357302846160989,0.725825159240272,0.241941719746757,0.161022758954469,0.509198673420395,0.161022758954469,0.111111111111111,0.1,limma_2grp(mod_t),-0.196753043570568,0.196753043570568,0.886625879838422,0.886625879838422
SNORD58A,49.5,0.461293342120057,0.91241445925591,0,0,0,-0.305859994792297,1.22019800868312,0.385860490384058,0,0.1,limma_2grp(mod_t),0.305859994792297,-0.305859994792297,1.22019800868312,1.22019800868312
SNORD58B,49.5,0.354936081964779,0.764460721255485,0,0,0,-0.191532967601301,0.605680424631348,0.191532967601301,0,0,limma_2grp(mod_t),0.191532967601301,-0.191532967601301,0.605680424631348,0.605680424631348
SNORD58C,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD59A,40.5,0.354936096530972,0.764460721255485,0,0,0,0.0989502360862381,0.312908121043898,0.0989502360862381,0,0.1,limma_2grp(mod_t),-0.0989502360862381,0.0989502360862381,0.312908121043898,0.312908121043898
SNORD59B,41,0.749054578045567,1,0.144688603617937,0.871408314369259,0.290469438123086,0.305968439666293,1.24495797726465,0.39369027993524,0.222222222222222,0.3,limma_2grp(mod_t),-0.161279836048356,0.161279836048356,1.51962917039216,1.51962917039216
SNORD6,50,0.302529662741444,0.744952101064093,0.119084741033343,0.35725422310003,0.119084741033343,0,0,0,0.111111111111111,0,limma_2grp(mod_t),0.119084741033343,-0.119084741033343,0.35725422310003,0.35725422310003
SNORD60,72.5,0.014023143098971,0.108481446115718,0.95842610150576,0.765547638487609,0.255182546162536,0.0256127327613807,0.728539414895645,0.230384391627664,0.666666666666667,0.2,limma_2grp(mod_t),0.932813368744379,-0.932813368744379,1.05680313486025,1.05680313486025
SNORD61,50,0.302529659058274,0.744952101064093,0.146880899431929,0.440642698295787,0.146880899431929,0,0,0,0.111111111111111,0,limma_2grp(mod_t),0.146880899431929,-0.146880899431929,0.440642698295787,0.440642698295787
SNORD62A,57.5,0.188706627470779,0.602853860558268,-0.0145520606847989,0.625707631149648,0.208569210383216,-0.466101518159718,0.797279743949438,0.252121992319607,0.111111111111111,0,limma_2grp(mod_t),0.451549457474919,-0.451549457474919,1.01349150454801,1.01349150454801
SNORD62B,54,0.291157437478751,0.744952101064093,-0.0145520606847989,0.625707631149648,0.208569210383216,-0.371825672894192,0.790363091878351,0.249934754886852,0.111111111111111,0,limma_2grp(mod_t),0.357273612209393,-0.357273612209393,1.00805945096627,1.00805945096627
SNORD63,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD63B,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD64,36,0.171989922070275,0.576540877702353,-0.197531989363728,0.592595968091183,0.197531989363728,0.147871300244172,0.467610109342196,0.147871300244172,0,0.1,limma_2grp(mod_t),-0.3454032896079,0.3454032896079,0.754870317178353,0.754870317178353
SNORD65,46,0.844457203925806,1,0.133723823458973,0.40117147037692,0.133723823458973,0.100934717225925,0.319183601418955,0.100934717225925,0.111111111111111,0.1,limma_2grp(mod_t),0.032789106233048,-0.032789106233048,0.512656532250545,0.512656532250545
SNORD65B,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD65C,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD66,48.5,0.892639432711878,1,0.332028553878519,1.39963176736755,0.466543922455851,0.245767924338183,1.3575973581882,0.429309979730217,0.444444444444444,0.3,limma_2grp(mod_t),0.086260629540336,-0.086260629540336,1.94988196339778,1.94988196339778
SNORD67,46,0.912072301804391,1,0.0861963298720174,0.258588989616052,0.0861963298720175,0.0736301801763437,0.232839073885824,0.0736301801763437,0.111111111111111,0.1,limma_2grp(mod_t),0.0125661496956737,-0.0125661496956737,0.347968820267936,0.347968820267936
SNORD68,44,0.823164438418212,1,0.114820674446242,1.55955973637103,0.519853245457011,0.323314060884759,2.33843888657753,0.739479305069313,0.333333333333333,0.6,limma_2grp(mod_t),-0.208493386438517,0.208493386438517,2.81078690006333,2.81078690006333
SNORD69,40.5,0.354936086230111,0.764460721255485,0,0,0,0.200575926928868,0.634276772894725,0.200575926928868,0,0.1,limma_2grp(mod_t),-0.200575926928868,0.200575926928868,0.634276772894725,0.634276772894725
SNORD7,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD70,44,0.64414705864148,1,-0.261166360787126,0.783499082361377,0.261166360787126,-0.129160355803056,0.408440907735403,0.129160355803056,0,0,limma_2grp(mod_t),-0.13200600498407,0.13200600498407,0.883569344858025,0.883569344858025
SNORD70B,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD71,53,0.227553307153705,0.674965014378032,0.0933288430543924,0.279986529163177,0.0933288430543924,-0.335868970189201,0.996735665326566,0.315195492755527,0.111111111111111,0.2,limma_2grp(mod_t),0.429197813243593,-0.429197813243593,1.03531369306449,1.03531369306449
SNORD72,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD73A,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD73B,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD74,54,0.17444306371161,0.578443951324176,0.118779408657242,0.356338225971727,0.118779408657242,-0.119534759832222,0.378002100631028,0.119534759832222,0.111111111111111,0,limma_2grp(mod_t),0.238314168489464,-0.238314168489464,0.519482934628412,0.519482934628412
SNORD74B,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD75,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD76,55,0.265446049415031,0.744952101064093,0.494615746147033,1.14862817645255,0.382876058817518,-0.276315231888606,1.69738967148607,0.536761743874094,0.333333333333333,0.3,limma_2grp(mod_t),0.770930978035639,-0.770930978035639,2.04950686376218,2.04950686376218
SNORD77,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD77B,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD78,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD79,54,0.187145501306207,0.599672533727271,0.0976405079185949,0.292921523755785,0.0976405079185949,-0.136345145707171,0.431161208342189,0.136345145707171,0.111111111111111,0,limma_2grp(mod_t),0.233985653625766,-0.233985653625766,0.521251385282099,0.521251385282099
SNORD8,50,0.480138078211473,0.936418963641165,0.0874088882179818,0.262226664653945,0.0874088882179818,-0.0325620159795287,0.434267810328331,0.137327539513152,0.111111111111111,0.1,limma_2grp(mod_t),0.119970904197511,-0.119970904197511,0.50729809258748,0.50729809258748
SNORD80,63,0.0342334757808957,0.198471249930204,0.48018118442886,0.729700509585233,0.243233503195078,-0.113422093976063,0.358672153950023,0.113422093976063,0.333333333333333,0,limma_2grp(mod_t),0.593603278404923,-0.593603278404923,0.813085818169336,0.813085818169336
SNORD81,16,0.0214187133613933,0.143111251577332,-1.77891381823744,0.866649829481328,0.288883276493776,-0.19528477815629,1.69433563027694,0.535795971245206,0,0.5,limma_2grp(mod_t),-1.58362904008115,1.58362904008115,1.90311722050061,1.90311722050061
SNORD82,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD83A,50.5,0.726597327440735,1,0.231718633578755,0.803302703430046,0.267767567810015,0.129865831556452,0.410671817950158,0.129865831556452,0.333333333333333,0.1,limma_2grp(mod_t),0.101852802022303,-0.101852802022303,0.902189877684575,0.902189877684575
SNORD83B,54,0.368692478471354,0.785382824230657,0.0666017850072951,0.778881921440395,0.259627307146798,-0.354651253526622,1.15873136981233,0.366423032489383,0.222222222222222,0.2,limma_2grp(mod_t),0.421253038533917,-0.421253038533917,1.39617886924772,1.39617886924772
SNORD84,49,0.929603699868191,1,0.111351380127847,0.33405414038354,0.111351380127847,0.14014754375415,0.912901316271082,0.288684743838235,0.111111111111111,0.1,limma_2grp(mod_t),-0.028796163626303,0.028796163626303,0.972101322886076,0.972101322886076
SNORD86,50,0.880039943841781,1,0.0373791831752661,0.778125460311586,0.259375153437195,0,0,0,0.222222222222222,0,limma_2grp(mod_t),0.0373791831752661,-0.0373791831752661,0.778125460311586,0.778125460311586
SNORD87,27,0.110619700344242,0.438633126722874,-0.540349255466155,1.46786553863894,0.489288512879646,0.426734637849624,1.03538528865458,0.327417576797937,0.333333333333333,0.8,limma_2grp(mod_t),-0.967083893315779,0.967083893315779,1.7962883775959,1.7962883775959
SNORD88A,40,0.468505951072314,0.921565345299738,0.0947819470283867,0.28434584108516,0.0947819470283867,0.23264657293238,0.490635809008212,0.155152665810531,0.111111111111111,0.2,limma_2grp(mod_t),-0.137864625903993,0.137864625903993,0.567076762373111,0.567076762373111
SNORD88B,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD88C,46,0.955716862405953,1,0.190316454228531,0.377651302241016,0.125883767413672,0.200814478382094,0.432420880750521,0.136743489098771,0.222222222222222,0.2,limma_2grp(mod_t),-0.010498024153563,0.010498024153563,0.574115253405962,0.574115253405962
SNORD89,53.5,0.591833180042282,1,0.13442426594619,0.873125023656664,0.291041674552221,-0.105871314816075,1.03470790688439,0.327203369874008,0.444444444444444,0.4,limma_2grp(mod_t),0.240295580762265,-0.240295580762265,1.3538713969593,1.3538713969593
SNORD9,53,0.389527219578007,0.814947430688127,0.216194026189255,0.429246610471907,0.143082203490636,0.0266242557356605,0.502988296029956,0.159058865186169,0.222222222222222,0.1,limma_2grp(mod_t),0.189569770453595,-0.189569770453595,0.661248726686668,0.661248726686668
SNORD90,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD91A,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD91B,41,0.678762703800792,1,0.196311905700324,0.588935717100973,0.196311905700324,0.341581587570877,0.875420382484235,0.276832231878595,0.111111111111111,0.3,limma_2grp(mod_t),-0.145269681870553,0.145269681870553,1.05508583771468,1.05508583771468
SNORD92,50,0.302529660297807,0.744952101064093,0.135385690082584,0.406157070247753,0.135385690082584,0,0,0,0.111111111111111,0,limma_2grp(mod_t),0.135385690082584,-0.135385690082584,0.406157070247753,0.406157070247753
SNORD93,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD94,56,0.588366291303115,1,0.195774249592724,1.11788987999748,0.37262995999916,-0.124257216667529,1.39009787626259,0.43958754595527,0.666666666666667,0.3,limma_2grp(mod_t),0.320031466260253,-0.320031466260253,1.78383011786172,1.78383011786172
SNORD95,69,0.102433518535896,0.417397483326894,1.00963009501363,1.03477175113705,0.344923917045682,-0.108130643827204,1.68591230214251,0.533132281006831,0.555555555555556,0.1,limma_2grp(mod_t),1.11776073884083,-1.11776073884083,1.97814379342521,1.97814379342521
SNORD96A,51.5,0.200815133107433,0.624858449964395,0.342675999959203,0.719935342964332,0.239978447654777,0.0377296232601095,0.119311544762014,0.0377296232601095,0.222222222222222,0.1,limma_2grp(mod_t),0.304946376699094,-0.304946376699094,0.729754851140209,0.729754851140209
SNORD96B,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD97,53.5,0.451752173994912,0.899884390154237,-0.0585374542647223,0.714815811010157,0.238271937003386,-0.345430037662464,0.894716386329096,0.282934164067508,0.333333333333333,0.2,limma_2grp(mod_t),0.286892583397742,-0.286892583397742,1.14519826040555,1.14519826040555
SNORD98,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNORD99,61,0.127707691584982,0.479835252998253,-0.0149764667447511,0.656509112472652,0.218836370824217,-0.564736973229643,0.826590768992147,0.261390952288527,0.111111111111111,0,limma_2grp(mod_t),0.549760506484892,-0.549760506484892,1.05558349463349,1.05558349463349
SNPH,11,0.00731444207220717,0.0698432865039147,-0.695362204703379,0.673574993270973,0.224524997756991,0.341462499007249,0.804595482315556,0.254435431919888,0.111111111111111,0.7,limma_2grp(mod_t),-1.03682470371063,1.03682470371063,1.04932223922044,1.04932223922044
SNRK,16,0.0146287067710529,0.11154173192714,-0.787292441773896,0.679391058866059,0.226463686288686,0.054577985920557,0.677582423019433,0.214270375923711,0.111111111111111,0.6,limma_2grp(mod_t),-0.841870427694453,0.841870427694453,0.959526003218272,0.959526003218272
SNRK-AS1,35,0.265623813540529,0.744952101064093,-0.0114713511569799,0.0594838935392024,0.0198279645130675,0.0128964224893143,0.0301346809027404,0.00952942282150385,0.333333333333333,0.3,limma_2grp(mod_t),-0.0243677736462942,0.0243677736462942,0.0666815760438605,0.0666815760438605
SNRNP200,2,4.1621797499713e-05,0.00390821623980356,-0.962522151881647,0.523358237785183,0.174452745928394,0.368767901559995,0.543723216907488,0.171940378214143,0,0.8,limma_2grp(mod_t),-1.33129005344164,1.33129005344164,0.754677932406824,0.754677932406824
SNRNP25,34,0.111800171788826,0.44160371365773,-0.105456734058412,1.15753564517028,0.38584521505676,0.616479596857055,0.696847875213221,0.220362646832257,0.555555555555556,0.9,limma_2grp(mod_t),-0.721936330915467,0.721936330915467,1.35110537376955,1.35110537376955
SNRNP27,31,0.126789205075444,0.47892800229743,-0.22899980455294,0.475445260333719,0.158481753444573,0.265068206048125,0.809866014573005,0.256102120561381,0.444444444444444,0.5,limma_2grp(mod_t),-0.494068010601065,0.494068010601065,0.939111898089978,0.939111898089978
SNRNP35,15,0.0043078648773056,0.0492073637531403,-0.370463550278098,0.292689096622988,0.0975630322076627,0.116398765101461,0.349573348294725,0.110544798990267,0,0.6,limma_2grp(mod_t),-0.486862315379559,0.486862315379559,0.455925907489327,0.455925907489327
SNRNP40,21,0.041789563790459,0.228510897320079,-0.558745807703839,0.67255730948811,0.22418576982937,0.153875098901674,0.739212246908266,0.233759437452088,0.222222222222222,0.7,limma_2grp(mod_t),-0.712620906605513,0.712620906605513,0.999383850442388,0.999383850442388
SNRNP48,33,0.358528928965261,0.770077644158007,-0.270926021622484,0.567203064868836,0.189067688289612,-0.0595695103718804,0.409440153306542,0.129476344997719,0.333333333333333,0.7,limma_2grp(mod_t),-0.211356511250604,0.211356511250604,0.699543105130975,0.699543105130975
SNRNP70,3,0.000232207517425992,0.0086172320820861,-1.39432216596614,1.08456179205468,0.361520597351561,0.327361000466085,0.450534237800917,0.142471435533883,0.111111111111111,0.8,limma_2grp(mod_t),-1.72168316643223,1.72168316643223,1.17441703845598,1.17441703845598
SNRPA,7,0.000600820135760344,0.0149918149163526,-1.10730433530546,0.956498212716189,0.318832737572063,0.245397780034943,0.358033417682256,0.113220107833033,0.222222222222222,0.8,limma_2grp(mod_t),-1.3527021153404,1.3527021153404,1.02131129392879,1.02131129392879
SNRPA1,32,0.29150885965991,0.744952101064093,0.0442348817311807,0.661007665226224,0.220335888408741,0.406188959648312,0.7819564644546,0.247276345876903,0.666666666666667,0.7,limma_2grp(mod_t),-0.361954077917131,0.361954077917131,1.0239077330454,1.0239077330454
SNRPB,22,0.0565818339922117,0.28016388179494,-0.365684251789597,0.778231554981387,0.259410518327129,0.413752063874841,0.880767192327834,0.278523041610753,0.333333333333333,0.7,limma_2grp(mod_t),-0.779436315664438,0.779436315664438,1.17532769909069,1.17532769909069
SNRPB2,59,0.375654104195213,0.795319438810414,0.0677943597866336,0.445647897267904,0.148549299089301,-0.143084252956033,0.556185338050518,0.175881246943035,0.777777777777778,0.3,limma_2grp(mod_t),0.210878612742667,-0.210878612742667,0.712702026517165,0.712702026517165
SNRPD1,61,0.444978687590694,0.890784302331567,0.426791831670495,0.673456938092383,0.224485646030794,0.174937800850604,0.731349159339795,0.231272910836316,0.777777777777778,0.7,limma_2grp(mod_t),0.251854030819891,-0.251854030819891,0.99419104820542,0.99419104820542
SNRPD2,61,0.142624201936277,0.513696159662749,0.543167457783406,0.704964718159498,0.234988239386499,0.0953571891299919,0.570933199279844,0.180544930153111,0.555555555555556,0.5,limma_2grp(mod_t),0.447810268653414,-0.447810268653414,0.907160389286051,0.907160389286051
SNRPD2P2,24.5,0.11111570565424,0.43983536442497,-0.410560914290161,0.486539434997202,0.162179811665734,0.0293974023225327,0.64006965470856,0.202407797003657,0.111111111111111,0.5,limma_2grp(mod_t),-0.439958316612694,0.439958316612694,0.803996134745766,0.803996134745766
SNRPD3,45,0.93789852681549,1,0.239697605831359,0.532103099540099,0.1773676998467,0.26270250429203,0.716671584209699,0.226631454042381,0.666666666666667,0.6,limma_2grp(mod_t),-0.023004898460671,0.023004898460671,0.892609583274692,0.892609583274692
SNRPE,66,0.0865402513868827,0.372961584532135,0.738017832314432,0.692905115354899,0.230968371784966,0.0939822195025496,0.841109748319153,0.26598225668595,0.888888888888889,0.6,limma_2grp(mod_t),0.644035612811882,-0.644035612811882,1.08976286760125,1.08976286760125
SNRPF,51,0.766437197685863,1,0.0939640238035501,1.02868204881451,0.342894016271503,0.20247684552892,0.477469260876372,0.150989037708646,0.777777777777778,0.6,limma_2grp(mod_t),-0.10851282172537,0.10851282172537,1.13409155390341,1.13409155390341
SNRPF-DT,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNRPG,44,0.749788858795673,1,0.345373680281298,0.518745690951301,0.1729152303171,0.475561188069211,1.10425718994092,0.349196784283049,0.777777777777778,0.7,limma_2grp(mod_t),-0.130187507787913,0.130187507787913,1.2200332099647,1.2200332099647
SNRPN,28,0.119593308526618,0.461567327295208,-0.821773438097281,0.906650565010259,0.30221685500342,-0.0388408972110839,1.1550402918292,0.365255811144584,0.222222222222222,0.4,limma_2grp(mod_t),-0.782932540886197,0.782932540886197,1.46837778612396,1.46837778612396
SNTA1,14,0.011854499719631,0.0963970432223297,-0.790373424305461,0.729576071003064,0.243192023667688,0.0243414954748066,0.533212743504039,0.168616674689991,0.222222222222222,0.6,limma_2grp(mod_t),-0.814714919780268,0.814714919780268,0.903657608397878,0.903657608397878
SNTB1,14,0.00667623702626516,0.0656795068266073,-1.13333537398148,0.988237158065265,0.329412386021755,0.0947103915934797,0.751980802883392,0.237797209383363,0.111111111111111,0.6,limma_2grp(mod_t),-1.22804576557496,1.22804576557496,1.24180828169491,1.24180828169491
SNTB2,14,0.00921887894563424,0.0818096397051936,-1.01229531793579,0.547641175533632,0.182547058511211,-0.0758901200591381,0.809219921357471,0.255897807947194,0,0.4,limma_2grp(mod_t),-0.936405197876652,0.936405197876652,0.977111937426644,0.977111937426644
SNTG1,40,0.302531340695614,0.744952101064093,-0.00418169361665582,0.0125450808499675,0.00418169361665582,0,0,0,0,0,limma_2grp(mod_t),-0.00418169361665582,0.00418169361665582,0.0125450808499675,0.0125450808499675
SNTG2,33,0.344069965175438,0.764460721255485,-0.223645538164656,0.406848295655589,0.135616098551863,-0.0472210659356221,0.387354323071169,0.12249219224176,0.333333333333333,0.5,limma_2grp(mod_t),-0.176424472229034,0.176424472229034,0.561755202272112,0.561755202272112
SNTG2-AS1,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
SNTN,43,0.285852836195321,0.744952101064093,-0.177406232816606,0.58292826230373,0.19430942076791,0.128490378134535,0.628457590695942,0.198735739942102,0.111111111111111,0.2,limma_2grp(mod_t),-0.305896610951141,0.305896610951141,0.857183937259556,0.857183937259556
SNU13,32,0.229083434357399,0.677380212301699,-0.291050694474108,0.887929658992544,0.295976552997515,0.192173869607155,0.810023547710482,0.256151936913519,0.444444444444444,0.6,limma_2grp(mod_t),-0.483224564081263,0.483224564081263,1.20189734468635,1.20189734468635
SNUPN,8,0.00353641761117787,0.0430317775216435,-1.12133178861771,0.680144545737445,0.226714848579148,0.431781758509961,1.22475991001069,0.387303090249665,0,0.8,limma_2grp(mod_t),-1.55311354712767,1.55311354712767,1.4009401986758,1.4009401986758
SNW1,36,0.208175347708805,0.638437325753061,-0.519488158645213,0.846974275157342,0.282324758385781,0.0700143151686026,1.09491071275989,0.346241168683963,0.222222222222222,0.4,limma_2grp(mod_t),-0.589502473813816,0.589502473813816,1.38426691490286,1.38426691490286
SNX1,8,0.00120324144661135,0.0220518446595407,-0.906884106417037,0.818826874707605,0.272942291569202,0.294076478982054,0.522915917548253,0.165360532420929,0.111111111111111,0.8,limma_2grp(mod_t),-1.20096058539909,1.20096058539909,0.971554685835417,0.971554685835417
SNX10,44,0.617020554614284,1,-0.0981325230374287,0.606945737108968,0.202315245702989,0.0919823115856344,0.96540213388867,0.305286960107502,0.555555555555556,0.5,limma_2grp(mod_t),-0.190114834623063,0.190114834623063,1.14034398665997,1.14034398665997
SNX10-AS1,43,0.579779134128315,1,-0.14095549904788,0.956086039618685,0.318695346539562,0.180663534761703,1.45688076085551,0.460706148358251,0.555555555555556,0.5,limma_2grp(mod_t),-0.321619033809583,0.321619033809583,1.74258488071734,1.74258488071734
SNX11,7,0.0017034216039896,0.0272908374936609,-0.461116681101851,0.461748930143071,0.15391631004769,0.326102638884387,0.465617623741667,0.147241220973896,0.111111111111111,0.8,limma_2grp(mod_t),-0.787219319986238,0.787219319986238,0.655752884878982,0.655752884878982
SNX12,7,0.0027187755934434,0.0363065142953633,-0.786310527204052,0.82513974228128,0.275046580760427,0.537910959432611,0.830561211102989,0.262646516327337,0.111111111111111,0.8,limma_2grp(mod_t),-1.32422148663666,1.32422148663666,1.17076364808653,1.17076364808653
SNX13,42,0.87604023386881,1,-0.346799959994174,0.424297308035272,0.141432436011757,-0.305197432634981,0.681166477475727,0.215403753457708,0.222222222222222,0.4,limma_2grp(mod_t),-0.041602527359193,0.041602527359193,0.80250605956757,0.80250605956757
SNX14,39,0.599839711429215,1,-0.305975751254018,0.466946024598036,0.155648674866012,-0.110216876122975,1.00923285815253,0.319147452124362,0.222222222222222,0.5,limma_2grp(mod_t),-0.195758875131043,0.195758875131043,1.112020481764,1.112020481764
SNX15,1,3.60963762971123e-06,0.0019235334351597,-1.29408318169257,0.722063053505511,0.240687684501837,0.414613462200905,0.355303647972926,0.112356878856111,0,0.9,limma_2grp(mod_t),-1.70869664389348,1.70869664389348,0.804745758299211,0.804745758299211
SNX16,54,0.398215741542068,0.827411404682887,0.0859856471921731,0.894403419004081,0.29813447300136,-0.263513950957566,0.871643289414669,0.275637810175169,0.555555555555556,0.2,limma_2grp(mod_t),0.349499598149739,-0.349499598149739,1.24888730472682,1.24888730472682
SNX17,6,0.00231562375474642,0.0328683479552902,-0.521790163270919,0.597049606632281,0.199016535544094,0.297518505447284,0.398299568736604,0.125953382827046,0.222222222222222,0.9,limma_2grp(mod_t),-0.819308668718203,0.819308668718203,0.717712184120854,0.717712184120854
