scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,rank_in_list,in_ora_universe,used_in_ora,analysis_label
"NKI.TNBCCL","Fun","Fun_only",0.3,"SLC36A1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.0472448378056,7.81517896442624e-05,0.000542701769686549,"YES",4.02163113677314,2.88982581455907e-05,0.000298365132801878,"YES",0.439,306,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"C1QTNF2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",29.4315868627746,6.38775760550339e-06,0.000108048240348408,"YES",4.02035305448772,2.90554937083416e-05,0.000299017702241186,"YES",0.539,307,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ECM2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.7796265421167,3.505271250854e-05,0.000325503020818961,"YES",4.01716562269273,2.94511637517076e-05,0.000301140516818103,"YES",0.505,308,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TASL",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.3941764802808,6.65809523050852e-05,0.000481198700750389,"YES",4.01791718019723,2.93574124666673e-05,0.000301140516818103,"YES",0.472,309,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"MSC",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.3328510491639,4.31217351888572e-05,0.00036015410896549,"YES",4.01581514188526,2.96203392050584e-05,0.00030189961112848,"YES",0.497,310,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"AIF1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.1434671799614,7.47559737667811e-05,0.000522470322150251,"YES",4.00995533084848,3.03651178325178e-05,0.0003085018361259,"YES",0.462,311,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"KCNAB1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.6081976594039,6.0309153930995e-05,0.000449140771664085,"YES",4.00690158982208,3.07602403641783e-05,0.000311307858423768,"YES",0.481,312,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PRCD",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.9149612302334,8.30716275268268e-05,0.000565669754893595,"YES",4.0063118968251,3.08370991834865e-05,0.000311307858423768,"YES",0.44,313,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"HCK",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.7155300938161,2.26925442899701e-05,0.000244617935057982,"YES",4.00280784846913,3.12975696885229e-05,0.000313963001922721,"YES",0.517,314,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"BHLHE22",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.9436788178802,8.19780851740004e-05,0.000560624324415745,"YES",4.00306474986921,3.12635901126843e-05,0.000313963001922721,"YES",0.45,315,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SELP",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.083818734712,4.83947078083686e-05,0.000388444121312029,"YES",3.99828224965168,3.1901920225033e-05,0.00031901920225033,"YES",0.494,316,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"COL17A1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.4807018820922,9.96527145901141e-06,0.000148082071213347,"YES",3.99389948931145,3.24977122334804e-05,0.000322946015320212,"YES",0.532,317,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CHD3",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.0739403496939,4.86165912837068e-05,0.000388444121312029,"YES",3.99275206039913,3.26554243279035e-05,0.000323502334463343,"YES",0.494,318,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"RBP5",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.7575101439249,8.93297470525726e-05,0.000593045084816662,"YES",3.98825288621792,3.32808443642859e-05,0.000328674177262203,"YES",0.438,319,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CD53",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.7621294409149,8.91396480652682e-05,0.000593021089639232,"YES",3.9865275435874,3.35236737710366e-05,0.000330047314525995,"YES",0.443,320,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TYK2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.9583727537781,5.12887242047664e-05,0.000402476039728163,"YES",3.98311546881955,3.40088433934867e-05,0.000332763452280885,"YES",0.492,321,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SLC25A34",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.8930473155574,8.39158246467268e-05,0.00056841520600038,"YES",3.9838186652105,3.39083141837761e-05,0.000332763452280885,"YES",0.458,322,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ZNF211",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.0984986809531,4.80668314331988e-05,0.000386968415082461,"YES",3.97638235841414,3.49857944478366e-05,0.000341272473448222,"YES",0.496,323,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GPNMB",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.6789153051082,5.83686709375228e-05,0.000437463688903511,"YES",3.97503659363073,3.51842177596195e-05,0.000342158447937584,"YES",0.487,324,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ALPL",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.6445687949577,9.4104962931334e-05,0.000619573047870894,"YES",3.9738175886426,3.53648697602155e-05,0.000342866725114284,"YES",0.441,325,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"RELN",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.3489447643931,6.79871843859014e-05,0.000486935239520645,"YES",3.97256884214553,3.55508389600803e-05,0.00034362209086035,"YES",0.479,326,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"BST1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.5219951201617,3.95020008423043e-05,0.000344816744566202,"YES",3.97050203805355,3.58606712886208e-05,0.000345566468781255,"YES",0.503,327,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PLEKHG7",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.5899953879681,9.65023300224745e-05,0.000623734572096481,"YES",3.9656851746954,3.65927044434819e-05,0.000351555287402636,"YES",0.443,328,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SYTL3",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",32.8821814981434,1.26269555897388e-06,3.80144311377401e-05,"YES",3.961417674604,3.72530355830911e-05,0.000355729833886999,"YES",0.55,329,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"IDO1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",31.4079486000471,2.52737933794522e-06,5.70004701749348e-05,"YES",3.96071512484306,3.73628190308987e-05,0.000355729833886999,"YES",0.545,330,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ADAMDEC1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.1776304719475,7.35858968673287e-05,0.000515696119623326,"YES",3.96182157234845,3.71900589620303e-05,0.000355729833886999,"YES",0.476,331,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"COLQ",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.7012403635184,9.16780010849051e-05,0.000605884903508155,"YES",3.95823250811616,3.77532192743267e-05,0.000356246994932815,"YES",0.457,332,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CASP1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.6223412830073,9.50741784939935e-05,0.000620812910905338,"YES",3.95862042935865,3.76919640513228e-05,0.000356246994932815,"YES",0.452,333,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TRBV14",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.4992888060331,0.000100621860595765,0.000642320667306214,"YES",3.95930487979914,3.75841141323406e-05,0.000356246994932815,"YES",0.433,334,FALSE,FALSE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"NBPF11",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.6975204088006,9.18353847455757e-05,0.000605884903508155,"YES",3.95619584298026,3.80763691657606e-05,0.000357176560315984,"YES",0.458,335,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"RESF1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.5239542199002,9.94846797401543e-05,0.000636541814031571,"YES",3.95627128705991,3.8064352236183e-05,0.000357176560315984,"YES",0.444,336,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"BANK1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.0366485988591,7.85349842691748e-05,0.000544098583825656,"YES",3.95461660686606,3.83287389986952e-05,0.00035848644122309,"YES",0.473,337,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"MEOX2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.178022807079,7.35725657632171e-05,0.000515696119623326,"YES",3.95359130688889,3.84934329391864e-05,0.000358971016852237,"YES",0.477,338,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"UNC79",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.0749540041897,4.8593776607608e-05,0.000388444121312029,"YES",3.94564687479892,3.9792415060596e-05,0.000368920932631765,"YES",0.496,339,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SCN11A",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.3908907653407,0.000105774394603064,0.000667386061186002,"YES",3.94589082019846,3.97519185703061e-05,0.000368920932631765,"YES",0.436,340,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"USP30-AS1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.8677121681799,5.34866755557594e-05,0.00041484787382272,"YES",3.9446443413846,3.99592518308477e-05,0.000369390758203767,"YES",0.493,341,FALSE,FALSE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"HOXA4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.0647153700651,7.75240484283703e-05,0.000540628232461003,"YES",3.94067765591412,4.06258747430584e-05,0.000374322355378194,"YES",0.476,342,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"NATD1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.4627246347353,0.000102331409977036,0.00065082776745395,"YES",3.94007449269641,4.07281556480676e-05,0.000374322355378194,"YES",0.45,343,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SIRPA",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.8296994599041,5.4435859037371e-05,0.000420160271210776,"YES",3.93847200073432,4.10010805344745e-05,0.000375744772621409,"YES",0.493,344,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TFEC",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.3341057193084,0.000108577267004822,0.00067967659266798,"YES",3.93432857807304,4.17147935556996e-05,0.000381186906629669,"YES",0.442,345,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ARMH1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.5282826270039,9.92864418106886e-05,0.000636541814031571,"YES",3.93125907916663,4.22510746109693e-05,0.000383881192179664,"YES",0.458,346,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"LCAT",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.2748143584094,0.000111582543583434,0.000695749977637883,"YES",3.93179865861588,4.21563335651611e-05,0.000383881192179664,"YES",0.436,347,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SYPL2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.6005182795704,9.60353962257293e-05,0.000621980773926312,"YES",3.92144968613507,4.40089142454768e-05,0.000398713240172696,"YES",0.463,348,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"MOXD1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.8319393483516,5.4379467550642e-05,0.000420160271210776,"YES",3.90724416244615,4.66774025237578e-05,0.000420493314519972,"YES",0.494,349,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PLGLB2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.7456984746165,8.98176679494038e-05,0.0005950420501648,"YES",3.90756575553886,4.66153365998083e-05,0.000420493314519972,"YES",0.472,350,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GTSF1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.588624990756,6.08574579283417e-05,0.000451111226601694,"YES",3.90420714990385,4.72673923943171e-05,0.000423290726702262,"YES",0.491,351,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TLR9",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.1580295016115,0.000117745526029074,0.00072564103250476,"YES",3.90359448207941,4.73872637440268e-05,0.000423290726702262,"YES",0.447,352,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"IL3RA",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.0394570850299,0.000124348449207127,0.000754633718470735,"YES",3.90490415731676,4.71313678075814e-05,0.000423290726702262,"YES",0.433,353,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ARAP3",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.1018792130567,0.000120827811089893,0.000737658569352612,"YES",3.9015117973356,4.77969009465528e-05,0.000425753907591143,"YES",0.444,354,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"DYNLT5",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.6061941857267,9.57844703699618e-05,0.000621621664849956,"YES",3.89972652467329,4.81507003686998e-05,0.000427707338470574,"YES",0.469,355,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TNFSF14",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.1864060693338,0.000116217652770637,0.000719011937374761,"YES",3.89774613692829,4.85460594873694e-05,0.000430018019971684,"YES",0.452,356,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GFI1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.5730759764518,6.12965714695596e-05,0.000452257766295126,"YES",3.89469207681126,4.91617766846184e-05,0.000434262360714129,"YES",0.491,357,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GRIN3A",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.0189731791881,0.000125525792076,0.000760327654860344,"YES",3.88965077388084,5.01942911886367e-05,0.000442154698005165,"YES",0.445,358,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TCEAL5",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.8070315228744,8.73125849892974e-05,0.00058404410588883,"YES",3.88332328176956,5.1519213113934e-05,0.000452572093100304,"YES",0.476,359,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TMEM255A",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.4292490221584,0.000103921822958114,0.00065872422513288,"YES",3.88037331421354,5.21481294230927e-05,0.000456834852797341,"YES",0.466,360,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GOLGB1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",29.1496072995049,7.28896358168354e-06,0.000117659412130729,"YES",3.87730251073346,5.2810499888581e-05,0.00046136645507057,"YES",0.531,361,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"EGFLAM",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.8185363270827,5.47177698212431e-05,0.000421142709841293,"YES",3.87174664982547,5.40291183343367e-05,0.00047071944192655,"YES",0.495,362,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CDIP1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.950202682973,5.14830616694776e-05,0.000402476039728163,"YES",3.86940837269963,5.4549886238865e-05,0.000472666589208694,"YES",0.497,363,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"FAM162B",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.3914509801227,0.00010574710367418,0.000667386061186002,"YES",3.8698552122108,5.44500040627807e-05,0.000472666589208694,"YES",0.467,364,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ITGA7",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.3355453339238,4.30679281049932e-05,0.00036015410896549,"YES",3.86335469077425,5.59202163121728e-05,0.000482334672735178,"YES",0.502,365,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"FNBP4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.1258708147265,0.000119501150042552,0.000733617098716827,"YES",3.86264511801323,5.60829468923698e-05,0.000482334672735178,"YES",0.459,366,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TMEM178A",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",22.7485804416929,0.000142144093781594,0.000826358717048391,"YES",3.86248077241112,5.61207009157283e-05,0.000482334672735178,"YES",0.439,367,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SLA2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.2430433720984,7.13960560820621e-05,0.000506784505225352,"YES",3.86047473017952,5.65834721730644e-05,0.000485001190054838,"YES",0.487,368,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"DERL3",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.101383393888,0.000120855381959972,0.000737658569352612,"YES",3.85878337004323,5.6976444226535e-05,0.000485569649473535,"YES",0.459,369,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"FOLR2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",22.9298436317857,0.000130778779122498,0.000781411750983894,"YES",3.85932580618119,5.68501346159811e-05,0.000485569649473535,"YES",0.452,370,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TRGC2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",22.7051198673408,0.000145011630270557,0.000836909227332799,"YES",3.8582201352651,5.71078770135541e-05,0.000485569649473535,"YES",0.438,371,FALSE,FALSE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"BOD1L1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.1484512361562,2.95365976913495e-05,0.000285490518718819,"YES",3.85588721007133,5.76553245224086e-05,0.000486643125868943,"YES",0.51,372,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ZNF831",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",22.6364805879102,0.000149657803602642,0.000855955765148777,"YES",3.85607471167046,5.76111428719514e-05,0.000486643125868943,"YES",0.431,373,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"OVCH2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",22.6075737773452,0.000151658420945637,0.000864289925819221,"YES",3.85572646902819,5.76932259284879e-05,0.000486643125868943,"YES",0.425,374,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"HOXD1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.2544268626452,1.76578572455367e-05,0.000209004335090823,"YES",3.85418916942808,5.80568973844071e-05,0.000488415168471997,"YES",0.519,375,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ENO4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",23.3805726253245,0.000106278296127566,0.000669237587496356,"YES",3.84995613110265,5.90694912694495e-05,0.000495622644424405,"YES",0.469,376,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PLBD1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.9036995368822,3.3091382097393e-05,0.000311333121508017,"YES",3.84861986764246,5.93925846088986e-05,0.000497022155411309,"YES",0.508,377,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
