analysis,sig_mode,group,group_members,cim,rho_threshold,gene
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"POU6F1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PPARA"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PPARGC1B"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PPM1F"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PPM1M"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PPP1R12C"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PPP1R18"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PPP4R1L"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PRDM1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PRDM15"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PRDM2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PRDM8"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PRKCA"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PRKD2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PRKD3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PRR16"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PRR5L"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PSTPIP1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PTCH1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PTGER4"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PTGIR"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PTK2B"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PTPN21"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PTPRE"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PTPRJ"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"PXK"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RAB27A"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RAB29"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RALGDS"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RANBP10"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RAPGEF2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RASA3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RASA4"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RASAL3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RASSF4"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RASSF5"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RBL2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RBM26"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RBM5"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RBM6"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RBMS1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RBMS2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RCAN2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RFFL"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RFTN1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RGL1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RIN3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RIPK3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RNF144A"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RNF207"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ROBO1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ROBO4"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ROR2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RPL23AP64"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RPS6KA2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RSKR"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RUBCN"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RUNX3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"RXRA"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"S100PBP"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SAMD4A"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SAP25"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SARM1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SASH1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SATB1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SBF1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SCAND2P"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SCARF1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SDC3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SDCBP"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SEC14L1P1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SEC16B"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SEMA4D"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SEMA6B"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SERPINB9"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SERPING1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SGPP1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SGTB"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SH2B3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SH3BP2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SH3TC1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SHC3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SHFL"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SHOX2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SIDT2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SIGLEC10"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SIGLEC5"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SIK3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SIRPA"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC12A4"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC12A6"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC15A4"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC16A2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC23A2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC25A37"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC27A1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC35B4"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC36A1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC38A5"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC51A"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC6A6"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SLFN11"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SLFN5"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SNED1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SNTB2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SNX27"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SNX29"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SOCS3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SOS1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SPATA13"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SPATC1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SPG11"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SPG7"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SPI1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SPPL2A"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SRGAP2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SRGAP3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ST3GAL2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ST6GALNAC6"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"STAB1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"STARD5"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"STARD8"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"STARD9"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"STAT2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"STAT5A"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"STAT5B"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"STAT6"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"STIMATE-MUSTN1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"STING1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"STK10"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SUFU"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SULT1A4"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SUSD6"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SWAP70"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SYK"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SYNGAP1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SYT11"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"SZT2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TAF1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TAF1C"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TAGAP"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TANGO6"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TBC1D2B"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TBKBP1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TBRG1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TCF4"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TCF7L2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TCN2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TECPR1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TENM4"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TENT2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TEP1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TGFBR2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"THEMIS2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TLE4"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TLN1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TMC8"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TMEM106A"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TMEM140"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TMEM175"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TMEM255B"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TMEM259"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TMEM59L"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TMEM74B"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TMEM91"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TNFAIP2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TNFAIP3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TNFRSF10B"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TNFRSF14"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TNFRSF25"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TNFSF12"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TNFSF13"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TNIK"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TNKS"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TNRC6A"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TNS3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TOX2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TPCN1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TPP1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TRAF1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TRAM2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TRANK1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TRIM35"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TRIM38"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TRIM56"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TRIM61"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TRIO"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TRMT10B"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TSHZ3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TSPAN11"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TSPAN18"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TSPYL2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TTBK2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TTC21A"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TTC23"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TTC28"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TTC7A"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TTLL3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TTYH3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TUBG2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TUBGCP6"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TVP23A"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TXNDC5"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"TYK2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"UBE4A"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"UBXN7"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"USP20"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"UVSSA"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"VAMP2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"VASH1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"VAV1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"VENTX"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"VGLL3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"VILL"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"VOPP1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"VPS39"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"VPS9D1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"VSIR"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"WAS"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"WASF2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"WDFY1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"WDR27"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"WDR44"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"WDR7"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"WDR81"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"WIPF1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"WNT2B"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"WWP2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"XPC"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZBTB38"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZDHHC15"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZFP36L1"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZFP36L2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZFYVE26"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZFYVE28"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZHX2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZKSCAN7"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZKSCAN8"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZMAT3"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZMIZ2"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF132"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF154"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF202"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF211"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF234"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF276"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF333"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF335"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF37BP"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF438"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF445"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF550"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF589"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF608"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF611"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF621"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF641"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF671"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF70"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF75D"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF767P"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF79"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF805"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF827"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF862"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZSCAN30"
"overlap_rawp","rawp01","NKI.NEO","nki_smc;neo","Fun",0.3,"ZZEF1"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ABCC3"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ABO"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ADAP2"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ADGRG5"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ADGRL4"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"AIM2"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"AKAP17A"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ALDH1A1"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"AMPD1"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"AP3B2"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"APOBEC3G"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"APOL1"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"APOL2"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"APOL3"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"APOL6"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ARHGAP15"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ARHGAP6"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ATP8B4"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"BLNK"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"BOD1L1"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"BST1"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"BTG2"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"C1QTNF2"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"C3"
"overlap_rawp","rawp01","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CAPN3"
