scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"INPP4B",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",27.8374739613118,1.3455548054178e-05,0.00119698890886085,"YES",1.63720065794042,0.0507942748139161,0.652583834134878,"NO",0.54
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"COX6B1",3,2,"NO",1,"NO","YES","Dys","NO",NA,"YES","Fun",27.7846160105246,1.37914300873879e-05,0.00120468158406592,"YES",3.29043924143563,0.000500155508866778,0.0249470629249215,"YES",0.554
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"ATP5F1A",3,3,"YES",2,"NO","YES","Dys","YES","Fun","YES","Dys",32.3533034871153,1.39600169806954e-05,0.00120468158406592,"YES",2.8071272024217,0.00249927496316466,0.081456376362893,"NO",0.483
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"SMYD3",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",27.7584385371733,1.39608481175794e-05,0.00120468158406592,"YES",1.17899363354128,0.119200355469608,0.999999999998396,"NO",0.602
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"HSPD1",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",27.6618384591759,1.4604146088558e-05,0.00124344493054682,"YES",4.38114671849488,5.90281695078831e-06,0.00141487242967645,"YES",0.504
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"AARSD1",3,2,"NO",2,"YES","NO",NA,"YES","Dys","YES","Dys",27.6378521018554,1.47683984507265e-05,0.00124344493054682,"YES",3.53856417954952,0.000201154734885913,0.0138861136586444,"YES",0.524
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"ANAPC11",3,2,"NO",1,"NO","YES","Dys","NO",NA,"YES","Fun",27.627136028721,1.48423719835812e-05,0.00124344493054682,"YES",3.25408105783353,0.00056879907572223,0.0274199286279727,"YES",0.557
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"RUVBL2",3,2,"NO",1,"NO","YES","Dys","YES","Fun","NO",NA,27.4390712643696,1.62022560008765e-05,0.00134431987530349,"YES",2.34317457280977,0.00956021713866444,0.210984945497533,"NO",0.625
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"CCT4",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",27.3960493824706,1.65303647369161e-05,0.00135848111728427,"YES",4.10423221851896,2.02829919040659e-05,0.00301761960586525,"YES",0.525
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"NSMCE2",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",27.3650803366926,1.67706348905289e-05,0.00136522460821107,"YES",4.30123258349136,8.49253328543098e-06,0.0018320517429996,"YES",0.512
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"MEAF6",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",27.2445274676453,1.77394700742071e-05,0.00143059707729283,"YES",3.52528201355145,0.00021151608907653,0.0143132037588065,"YES",0.502
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"CPNE3",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",27.2049876087036,1.80692044252971e-05,0.00143152550540406,"YES",3.5054902232893,0.00022788362000461,0.0150107462367922,"YES",0.5
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"SNRPD2",3,2,"NO",2,"YES","YES","Dys","YES","Dys","NO",NA,27.1748120584331,1.8324942032557e-05,0.00143152550540406,"YES",4.20847849379317,1.28547996668736e-05,0.00246497925167671,"YES",0.484
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"AIMP2",3,3,"YES",1,"NO","YES","Dys","YES","Fun","YES","Fun",31.728077586074,1.83972572053475e-05,0.00143152550540406,"YES",1.74036988701099,0.040897044801561,0.569558993728299,"NO",0.557
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"RHOD",3,2,"NO",1,"NO","YES","Dys","NO",NA,"YES","Fun",27.1643354200156,1.84145707613687e-05,0.00143152550540406,"YES",2.9692976378879,0.00149240667048327,0.0562981619962497,"NO",0.6
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"ALDH18A1",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",27.0816694034825,1.91372506968242e-05,0.00147442264520443,"YES",1.08213409908438,0.139596472986686,0.999999999998396,"NO",0.606
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"IMPDH1",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",27.0561160521676,1.93662981733983e-05,0.00147886537113499,"YES",0.0401041155669548,0.484005060347553,0.999999999998396,"NO",0.721
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"POLR2I",3,3,"YES",2,"NO","YES","Dys","YES","Fun","YES","Dys",31.5690746237198,1.97328650920936e-05,0.00149097575788717,"YES",3.13643727195502,0.000855070078353879,0.0358174743015321,"YES",0.482
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"PRMT3",3,3,"YES",2,"NO","YES","Dys","YES","Fun","YES","Dys",31.5533041529427,1.98704614853429e-05,0.00149097575788717,"YES",2.62652344847704,0.00431310244388118,0.120154427405375,"NO",0.525
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"SLIT2",3,3,"YES",1,"NO","YES","Fun","YES","Fun","YES","Dys",31.5120508669087,2.02349066145886e-05,0.00149622038686184,"YES",-1.61403024625376,0.946739567079499,0.999999999998396,"NO",0.566
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"DDB1",3,3,"YES",2,"NO","YES","Dys","YES","Fun","YES","Dys",31.5061980217901,2.02871462814735e-05,0.00149622038686184,"YES",1.5903362528939,0.055879515533459,0.687852124876202,"NO",0.577
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"ATG7",3,3,"YES",1,"NO","YES","Fun","YES","Fun","YES","Dys",31.4408429608724,2.08796298610348e-05,0.00151639023895667,"YES",-2.31392758577958,0.989664152677017,0.999999999998396,"NO",0.665
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"NAPRT",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",26.8695634775049,2.11231482359654e-05,0.00151639023895667,"YES",0.950046409909253,0.171044335710653,0.999999999998396,"NO",0.62
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"DIAPH3",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",26.8217734449779,2.15981525040337e-05,0.00151639023895667,"YES",4.03925668127674,2.68104302274928e-05,0.00335995637386783,"YES",0.518
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"TESMIN",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",26.8186505200001,2.16295596714744e-05,0.00151639023895667,"YES",4.32184683806714,7.73642930576275e-06,0.00175678022314281,"YES",0.477
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"UBE2D3",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",26.8042578503719,2.17748943418803e-05,0.00151639023895667,"YES",1.30727448125344,0.0955597538776965,0.946710810804413,"NO",0.573
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"FMNL2",3,3,"YES",1,"NO","YES","Fun","YES","Fun","YES","Dys",31.3391348083949,2.18359512672325e-05,0.00151639023895667,"YES",-2.05420033528284,0.980021847010463,0.999999999998396,"NO",0.61
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"COX8A",3,2,"NO",1,"NO","YES","Dys","NO",NA,"YES","Fun",26.7696186595003,2.21286681741366e-05,0.00151639023895667,"YES",2.68914788047673,0.00358173386326388,0.104768750868149,"NO",0.639
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"AMZ2",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",26.7621575581018,2.22056141777855e-05,0.00151639023895667,"YES",4.28678903850429,9.06371464609907e-06,0.00190758033368753,"YES",0.494
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"COP1",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",26.747292452209,2.23597113397671e-05,0.00151639023895667,"YES",3.52427982639022,0.000212317775075587,0.0143132037588065,"YES",0.499
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"ROMO1",3,2,"NO",1,"NO","YES","Dys","NO",NA,"YES","Fun",26.7424816800797,2.24098089738576e-05,0.00151639023895667,"YES",2.4761067010391,0.00664119380437435,0.162418183942885,"NO",0.671
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"CCT8",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",26.7239326299121,2.26040191116343e-05,0.00151639023895667,"YES",4.18753378397389,1.41001026936422e-05,0.00247380083474007,"YES",0.511
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"FDPS",3,2,"NO",1,"NO","YES","Dys","NO",NA,"YES","Fun",26.7177227575579,2.26694102242913e-05,0.00151639023895667,"YES",2.9403628737169,0.00163914035504068,0.0612300524833162,"NO",0.596
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"SH3RF1",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",26.6149804434334,2.37790164045932e-05,0.00157658687813814,"YES",0.0763014831381621,0.46958962295613,0.999999999998396,"NO",0.713
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"RFTN1",3,3,"YES",1,"NO","YES","Fun","YES","Fun","YES","Dys",31.1305777932358,2.39347411097573e-05,0.00157658687813814,"YES",-2.08240610704872,0.981347304451825,0.999999999998396,"NO",0.649
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"IMP4",3,3,"YES",2,"NO","YES","Dys","YES","Fun","YES","Dys",31.0945639002533,2.43168765992527e-05,0.00158962369829509,"YES",2.63613269642777,0.00419284656607578,0.118623190225141,"NO",0.526
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"PUSL1",3,2,"NO",1,"NO","YES","Dys","YES","Fun","NO",NA,26.5094458451922,2.49750148801343e-05,0.00162037145414044,"YES",1.77977195046716,0.0375566449224256,0.541028863164625,"NO",0.689
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"EXOSC4",3,2,"NO",1,"NO","YES","Dys","NO",NA,"YES","Fun",26.4359275787401,2.58433415959522e-05,0.00165871539208337,"YES",3.39098316042588,0.000348211900160327,0.0196587424446614,"YES",0.5
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"RPS16",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",26.413416728274,2.6115172490162e-05,0.00165871539208337,"YES",3.92703664961156,4.29994404639547e-05,0.00463802714704332,"YES",0.514
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"FAF1",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",26.4111507451608,2.61426924699661e-05,0.00165871539208337,"YES",1.15545157137743,0.123952776762172,0.999999999998396,"NO",0.588
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"SPRED1",3,3,"YES",1,"NO","YES","Fun","YES","Fun","YES","Dys",30.9087375021322,2.63867860506516e-05,0.00166198231263557,"YES",-1.31626795522951,0.905957938838603,0.999999999998396,"NO",0.563
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"ECI1",3,2,"NO",1,"NO","YES","Dys","NO",NA,"YES","Fun",26.3663234100913,2.66930790046292e-05,0.00166909115022424,"YES",2.76548036746065,0.00284195131713129,0.087896766722315,"NO",0.619
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"PCMT1",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",26.0461654141516,3.09735181932778e-05,0.0019217636192111,"YES",4.09705762007446,2.092173885111e-05,0.00303717994273892,"YES",0.505
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"RPS10-NUDT3",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",26.0318987285139,3.11793842495716e-05,0.0019217636192111,"YES",3.82627401303471,6.50487355722632e-05,0.00645178780750642,"YES",0.508
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"PTP4A2",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",25.9849932066562,3.18658589295859e-05,0.0019491487016327,"YES",0.738404015700913,0.230134487534682,0.999999999998396,"NO",0.635
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"PRDX5",3,2,"NO",1,"NO","YES","Dys","NO",NA,"YES","Fun",25.970277741633,3.20843041651743e-05,0.0019491487016327,"YES",2.6440206128043,0.00409638333916007,0.117045337197392,"NO",0.63
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"PSMG3",3,2,"NO",1,"NO","YES","Dys","YES","Fun","NO",NA,25.916510753271,3.28951851103864e-05,0.0019491487016327,"YES",2.0864649044556,0.0184682655316233,0.337632761170291,"NO",0.637
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"POLR2F",3,2,"NO",1,"NO","YES","Dys","NO",NA,"YES","Fun",25.9164062411091,3.28967809712957e-05,0.0019491487016327,"YES",3.13056445486475,0.000872353539143358,0.0360169315275983,"YES",0.541
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"MRPL36",3,2,"NO",2,"YES","YES","Dys","YES","Dys","NO",NA,25.914437036861,3.29268643603054e-05,0.0019491487016327,"YES",4.0861000591106,2.19342327665004e-05,0.00306054469900853,"YES",0.474
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"ANKRD39",3,3,"YES",2,"NO","YES","Dys","YES","Fun","YES","Dys",30.3836805766256,3.3226406236676e-05,0.0019491487016327,"YES",2.14655295326599,0.0159144443957985,0.306530671186038,"NO",0.582
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"EXT2",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",25.8831891765076,3.3407911991483e-05,0.0019491487016327,"YES",0.335865173089624,0.368486270413737,0.999999999998396,"NO",0.678
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"ATP5PO",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.8817163160154,3.34307576592467e-05,0.0019491487016327,"YES",4.22438501025333,1.19797073329526e-05,0.00240402080409413,"YES",0.456
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"RACK1",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.8563094348066,3.38272994096553e-05,0.00195903199064373,"YES",3.38476455635634,0.000356196657914339,0.0197534800851781,"YES",0.486
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"PPP2R5E",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",25.8105454381525,3.45533995137601e-05,0.00198186345686969,"YES",-0.00388342541307891,0.501549258696002,0.999999999998396,"NO",0.712
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"SINHCAF",3,3,"YES",2,"NO","YES","Dys","YES","Fun","YES","Dys",30.2737701952867,3.48665001600596e-05,0.00198186345686969,"YES",2.54815406497834,0.00541473165437265,0.141407711598987,"NO",0.459
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"NT5E",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",25.7883840641981,3.4910562689094e-05,0.00198186345686969,"YES",1.32459786493964,0.0926522822214952,0.931212240929177,"NO",0.557
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"ZFAND1",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.7335165235129,3.58107017464361e-05,0.00201967676712416,"YES",3.6237119481774,0.000145202509655243,0.011187075498349,"YES",0.499
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"MRGBP",3,3,"YES",2,"NO","YES","Dys","YES","Fun","YES","Dys",30.1850858519125,3.62480813644902e-05,0.00203106944217004,"YES",3.09405066775963,0.000987218818587284,0.039807061614905,"YES",0.435
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"THOC7",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.6445542000381,3.73194646553697e-05,0.00207515549441228,"YES",4.1971886313983,1.35124416827353e-05,0.00247380083474007,"YES",0.462
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"MRPL30",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.6332384943111,3.75158485488836e-05,0.00207515549441228,"YES",3.8702217929082,5.43681910346216e-05,0.00572094444716541,"YES",0.505
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"PARD3",3,3,"YES",2,"NO","YES","Dys","YES","Fun","YES","Dys",30.0777002128813,3.79937208515714e-05,0.00208820265750452,"YES",1.82903387206265,0.0336972670760665,0.507458494937832,"NO",0.533
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"CUL2",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.5774378696821,3.84993905957642e-05,0.00210260279399272,"YES",3.50893045917965,0.000224956262409579,0.0149319045256328,"YES",0.492
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"NPM3",3,3,"YES",2,"NO","YES","Dys","YES","Fun","YES","Dys",30.0033707705292,3.92504896569637e-05,0.0021301413537732,"YES",2.34556402779349,0.00949915760152065,0.210593383096512,"NO",0.519
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"COA8",3,2,"NO",1,"NO","YES","Dys","NO",NA,"YES","Fun",25.5166187273944,3.96005953886073e-05,0.00213407201567255,"YES",3.20420122832955,0.000677188895356436,0.0312484651231587,"YES",0.516
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"TIMM13",3,2,"NO",1,"NO","YES","Dys","YES","Fun","NO",NA,25.5048350954084,3.98175448514637e-05,0.00213407201567255,"YES",2.79630469982178,0.00258453207862633,0.0822949347102089,"NO",0.505
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"CCDC167",3,2,"NO",2,"YES","YES","Dys","YES","Dys","NO",NA,25.4828166091924,4.02260997153215e-05,0.00214266058298462,"YES",4.00272011230218,3.13091822943532e-05,0.0038595276288282,"YES",0.456
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"CBX3",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.4663542384894,4.05342798247128e-05,0.00214583006507636,"YES",4.17929184972555,1.46209111799448e-05,0.00247380083474007,"YES",0.453
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"POP7",3,2,"NO",1,"NO","YES","Dys","NO",NA,"YES","Fun",25.3947022038567,4.1903188418976e-05,0.00218170298040378,"YES",3.0787351647048,0.00103940694684198,0.0415233451124974,"YES",0.539
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"LRPPRC",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.3945620065664,4.19059114165684e-05,0.00218170298040378,"YES",3.86727917240069,5.50282059467759e-05,0.00572094444716541,"YES",0.503
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"PAICS",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.3912436922192,4.19704131124148e-05,0.00218170298040378,"YES",4.16092169356528,1.58482881451171e-05,0.00253249774822621,"YES",0.469
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"ACTG1",3,3,"YES",2,"NO","YES","Dys","YES","Fun","YES","Dys",29.7780694612755,4.33167885979624e-05,0.00223268014453381,"YES",1.61423817159634,0.0532378876359592,0.665782220885061,"NO",0.583
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"MAP4K4",3,3,"YES",1,"NO","YES","Fun","YES","Fun","YES","Dys",29.7700709271238,4.34685669581273e-05,0.00223268014453381,"YES",-2.01842482898867,0.97822648215688,0.999999999998396,"NO",0.649
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"DVL1",3,3,"YES",2,"NO","YES","Dys","YES","Fun","YES","Dys",29.7485050599818,4.38804238068335e-05,0.00224049808892998,"YES",1.96466983779116,0.0247262315564207,0.410161280784802,"NO",0.59
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"SENP3-EIF4A1",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.2774885465184,4.42422790199472e-05,0.00224568603331249,"YES",3.90577170342697,4.69625780874024e-05,0.005002964028595,"YES",0.501
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"ATP5MJ",3,2,"NO",1,"NO","YES","Dys","NO",NA,"YES","Fun",25.2384158587585,4.50504860288787e-05,0.00227333709908301,"YES",3.18044081718886,0.000735255863746534,0.0328731753796313,"YES",0.514
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"RPL35",3,2,"NO",2,"YES","YES","Dys","YES","Dys","NO",NA,25.2131676966003,4.55805227116795e-05,0.00228671122371559,"YES",4.07745158037523,2.27660039197573e-05,0.00311821980672358,"YES",0.495
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"RPLP0",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.109262407501,4.78278272140663e-05,0.00237448744861867,"YES",4.09489032273923,2.11184142501257e-05,0.00303717994273892,"YES",0.48
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"SCARF2",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",25.0981622465872,4.80743209186449e-05,0.00237448744861867,"YES",0.0271981086746387,0.489150862104217,0.999999999998396,"NO",0.701
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"KLHL7",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.0801130752231,4.84778243471948e-05,0.00237448744861867,"YES",4.13067218027029,1.808520338149e-05,0.00273784596454171,"YES",0.462
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"UBE2J1",3,2,"NO",1,"NO","YES","Fun","NO",NA,"YES","Dys",25.0784489095626,4.85151970910475e-05,0.00237448744861867,"YES",-0.0786918469121134,0.531361134703916,0.999999999998396,"NO",0.562
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"MIOS",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",25.0652080608861,4.88135732538315e-05,0.00237448744861867,"YES",0.967998068731116,0.166522667109945,0.999999999998396,"NO",0.594
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"TMEM97",3,2,"NO",1,"NO","YES","Dys","NO",NA,"YES","Fun",25.0578046781382,4.89811989632777e-05,0.00237448744861867,"YES",3.18448558585508,0.000725057662948094,0.0328731753796313,"YES",0.509
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"PPAT",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.0221267192611,4.97970654847541e-05,0.00240055239144102,"YES",3.62832626043284,0.000142632311282637,0.011187075498349,"YES",0.494
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"WDR74",3,2,"NO",1,"NO","YES","Dys","YES","Fun","NO",NA,24.9588121888763,5.12782922583492e-05,0.00243608698603954,"YES",2.31554497863852,0.0102915630014259,0.221436443694788,"NO",0.582
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"DPH6",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",24.9536578231924,5.14007868254041e-05,0.00243608698603954,"YES",3.49946598009395,0.000233095544736837,0.0152377382995012,"YES",0.488
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"RPL30",3,2,"NO",2,"YES","YES","Dys","YES","Dys","NO",NA,24.9457930899139,5.15882543168544e-05,0.00243608698603954,"YES",4.06235517450794,2.42900435750395e-05,0.00322459670783101,"YES",0.499
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"WDR12",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",24.9404870183896,5.17151159498038e-05,0.00243608698603954,"YES",3.96464640194054,3.67524117483262e-05,0.00422848747968409,"YES",0.493
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"CENPM",3,2,"NO",1,"NO","YES","Dys","NO",NA,"YES","Fun",24.9308730199475,5.19457649126522e-05,0.00243608698603954,"YES",2.00031878721983,0.0227329258040416,0.388440429233812,"NO",0.702
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"XPO5",3,3,"YES",2,"NO","YES","Dys","YES","Fun","YES","Dys",29.3019525513297,5.33315346068681e-05,0.00248344255167015,"YES",2.16656602398928,0.0151339802110886,0.29346318031794,"NO",0.535
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"DPM1",3,2,"NO",2,"YES","YES","Dys","YES","Dys","NO",NA,24.8659160517099,5.35311524638599e-05,0.00248344255167015,"YES",3.95826124198951,3.77486787873613e-05,0.00423030323709273,"YES",0.457
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"FHOD3",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",24.7894171653489,5.5459982373856e-05,0.00252882205251177,"YES",0.782843955557113,0.216859375942909,0.999999999998396,"NO",0.614
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"GCAT",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",24.7884469407464,5.54848836675711e-05,0.00252882205251177,"YES",4.08550803857002,2.19902388849842e-05,0.00306054469900853,"YES",0.468
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"MEA1",3,2,"NO",1,"NO","YES","Dys","NO",NA,"YES","Fun",24.786039759649,5.55467131372188e-05,0.00252882205251177,"YES",2.28675682293858,0.0111050104829328,0.234026609146814,"NO",0.661
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"TWF1",3,2,"NO",2,"YES","YES","Dys","NO",NA,"YES","Dys",24.7807990040223,5.56815610125433e-05,0.00252882205251177,"YES",3.436554997982,0.000294581361979344,0.0176523789758317,"YES",0.484
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"GOLPH3",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",24.7164180546126,5.73649009701339e-05,0.00258998958068245,"YES",0.836352037701646,0.20147844314,0.999999999998396,"NO",0.606
"ALL3_NKI.NEO.TNBCCL","Dys","Dys_only",0.3,"ADGRA3",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",24.7064994758967,5.76286938800591e-05,0.00258998958068245,"YES",0.836890988642572,0.201326923048535,0.999999999998396,"NO",0.606
"ALL3_NKI.NEO.TNBCCL","Dys","Both",0.3,"NIBAN2",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",24.6908491598441,5.80473801409578e-05,0.00259482720338443,"YES",0.05925168547637,0.47637582143216,0.999999999998396,"NO",0.693
