scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,neg_log10_stouffer,cim_label,highlight,proteostasis_branch,is_proteostatic
"NKI.TNBCCL","Dys","Dys_only",0.3,"TBCA",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",33.5027938583564,0.000000942308881799457,0.0000665898276471616,"YES",4.8781677994432,0.000000535379081811879,0.0000709377283400739,"YES",0.575,4.14912272318247,"Dys-CIM","Dys-CIM: Cytonuclear Proteostasis","Cytonuclear proteostasis",TRUE
"NKI.TNBCCL","Dys","Dys_only",0.3,"ADK",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",33.1576725461972,0.00000110890160334321,0.0000766588499702477,"YES",4.21546084061885,0.0000124634322224888,0.000528449526233524,"YES",0.567,3.27699648711734,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"ACY1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",32.6726176345852,0.00000139375956417181,0.0000943011790226881,"YES",4.89936470343471,0.000000480735154078531,0.0000664668604334665,"YES",0.499,4.17739483466986,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"PPP1R14B",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",32.4751328831981,0.00000152964428354338,0.000101338933784749,"YES",4.8311359146891,0.000000678781437048524,0.0000799453692523817,"YES",0.558,4.09720668721959,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"MRPL24",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",32.3094993128251,0.00000165373436927441,0.000107323985597809,"YES",4.86692039490827,0.000000566753294301576,0.0000720910190351605,"YES",0.537,4.14211883550821,"Dys-CIM","Dys-CIM: Translation","Translation",TRUE
"NKI.TNBCCL","Dys","Dys_only",0.3,"CMSS1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",32.218625860733,0.0000017260241054959,0.000109775133109539,"YES",4.39706319592253,0.00000548627027132404,0.000306076130926499,"YES",0.57,3.51417053714915,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"ATP5F1A",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",32.1687915005988,0.00000176699493226083,0.000110177331070381,"YES",4.22644673681643,0.0000118705217394612,0.000525688445348506,"YES",0.563,3.27927156868546,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"TCEA1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",31.5680609221427,0.0000023441150738114,0.000134268897999888,"YES",4.47132712774867,0.0000038867841807133,0.000242352425385653,"YES",0.567,3.61555262963904,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"DDB1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",31.503854485799,0.00000241595976408273,0.000134268897999888,"YES",3.87389967350874,0.0000535537602764041,0.00130000731052645,"YES",0.54,2.88605420545288,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"PRMT3",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",31.4982531825655,0.00000242233046728516,0.000134268897999888,"YES",4.38278273271259,0.00000585864766945047,0.000312849298391781,"YES",0.565,3.50466481465136,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"POLR2I",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",31.4534577624478,0.00000247388465124322,0.000134268897999888,"YES",4.77213041102289,0.000000911437027526623,0.0000968383821735655,"YES",0.536,4.01395247469253,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"PWP1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",31.3813691126451,0.00000255915404940883,0.000134268897999888,"YES",3.7932586612429,0.0000743415671607098,0.00156560386470899,"YES",0.534,2.80531811528841,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"YWHAQ",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",31.302485047905,0.00000265581844763061,0.000134268897999888,"YES",4.3627453991184,0.00000642201934023681,0.000334787237736935,"YES",0.563,3.47523110589403,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"NME2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",31.2991021398733,0.00000266004420565816,0.000134268897999888,"YES",4.77165980384512,0.000000913569643146845,0.0000968383821735655,"YES",0.492,4.01395247469253,"Dys-CIM","background",NA,FALSE
