gene,signature,meta_scope_used,rho_threshold,k_datasets,n_scope_datasets,k_concordant,direction_concordant,fisher_padj,stouffer_padj,mean_abs_rrb,r_rb,source_p_adjust,passes_fisher,passes_stouffer,passes_k_mode,passes_effect_floor,selected,selection_source
VOPP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.612,0.612,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CCDC88B,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.524,0.524,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ATF5,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.649,0.649,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
AGFG2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.618,0.618,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CNTNAP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.667,0.667,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ANKRD13C-DT,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.697,0.697,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
JAML,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.622,0.622,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NDST2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.688,0.688,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
WAS,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.526,0.526,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CUL9,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.63,0.63,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
FHIP1B,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.641,0.641,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MBD3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.661,0.661,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GNB3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.524,0.524,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ZNF408,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.66,0.66,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ZNF335,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.506,0.506,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NCKAP5L,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.509,0.509,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PSTPIP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.615,0.615,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SNAI1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.7,0.7,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GAA,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.67,0.67,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GFI1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.511,0.511,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
WDFY1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.625,0.625,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
FCHSD1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.671,0.671,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ZMIZ2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.644,0.644,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
FYB1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.554,0.554,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
AKAP8L,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.666,0.666,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ANKRD11,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.617,0.617,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
OSBPL7,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.627,0.627,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PCOLCE,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.64,0.64,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
EEF1AKMT3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.625,0.625,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RCAN2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.638,0.638,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NFAM1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.604,0.604,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
VAV1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.626,0.626,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PRDM2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.634,0.634,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ALPK1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.634,0.634,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MCC,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.64,0.64,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
HDAC7,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.618,0.618,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
LINC00852,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.628,0.628,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ATXN2L,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.685,0.685,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
IRF5,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.622,0.622,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PHACTR4,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.626,0.626,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NAPB,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.523,0.523,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SPATA13,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.623,0.623,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DMPK,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.715,0.715,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SSC5D,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.52,0.52,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
HDAC10,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.654,0.654,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PTGIR,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.621,0.621,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ARMC5,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.662,0.662,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MAML3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.625,0.625,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
KCND1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.622,0.622,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SOD3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.571,0.571,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ABCD4,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.623,0.623,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GIT2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.686,0.686,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
FAM78A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.666,0.666,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MDK,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.676,0.676,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
IRF2BP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.674,0.674,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ZNF276,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.544,0.544,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RSKR,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.635,0.635,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
HIC2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.635,0.635,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
S100A10,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.667,0.667,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DNAH1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.664,0.664,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
BCRP3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.625,0.625,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ADGRL4,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.589,0.589,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
OXER1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.549,0.549,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
KCNAB2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.647,0.647,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ABHD8,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.672,0.672,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
WDR83,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.676,0.676,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NMNAT1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.675,0.675,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CARD6,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.684,0.684,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ADGRE5,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.64,0.64,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CLDN15,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.569,0.569,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
BTN2A3P,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.64,0.64,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
HSPG2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.64,0.64,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MYO18A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.675,0.675,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ADAP2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.537,0.537,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DIRAS3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.585,0.585,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ADAMTS10,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.667,0.667,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PKD1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.64,0.64,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GOLGA6L5P,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.66,0.66,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TRIM39,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.674,0.674,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
BICRAL,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.651,0.651,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NLRP3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.632,0.632,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
APOBEC3G,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.616,0.616,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DTX2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.563,0.563,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ACAP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.647,0.647,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TBC1D2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.698,0.698,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
XPC,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.669,0.669,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MIB2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.676,0.676,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PHF12,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.572,0.572,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GUSB,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.743,0.743,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
IGDCC4,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.667,0.667,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NFASC,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.556,0.556,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ZNF608,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.646,0.646,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
REXO1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.687,0.687,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
YY1AP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.698,0.698,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
C3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.538,0.538,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GPRIN3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.687,0.687,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ZNF333,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.657,0.657,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SH3TC1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.649,0.649,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PDPN,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.641,0.641,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
POLR2A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.543,0.543,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TMEM259,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.577,0.577,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ATP2A3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.646,0.646,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MARCKS,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.652,0.652,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NISCH,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.639,0.639,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PCED1A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.583,0.583,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TJAP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.589,0.589,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GAL3ST4,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.574,0.574,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
WIZ,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.7,0.7,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TNS3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.643,0.643,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GPR162,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.606,0.606,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SUPT7L,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.69,0.69,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CDKN1A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.565,0.565,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
BTG2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.612,0.612,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GUSBP11,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.598,0.598,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ARRDC4,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.7,0.7,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RIC8A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.694,0.694,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TMEM140,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.538,0.538,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
OTUD5,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.683,0.683,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
JCHAIN,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,0,NO,0.999999999999932,0.999999999998396,0.628,0.628,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TNFRSF14,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,0,NO,0.999999999999932,0.999999999998396,0.623,0.623,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
