scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,rank_in_list,in_ora_universe,used_in_ora,analysis_label
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ST18",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",23.5183762415443,0.000640213932107328,0.00169148990206801,"YES",3.44315204085914,0.000287487983279984,0.000958182235505206,"YES",0.403,481,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CFB",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",23.6747522252426,0.000599297900685178,0.00160401413927184,"YES",3.43781568345429,0.000293213359642591,0.000971635207509954,"YES",0.403,482,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"VHL",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",23.1564189807614,0.000745747056896231,0.001911765632774,"YES",3.43604754316,0.000295133689572961,0.000976873267098229,"YES",0.397,483,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"AVPR2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",22.4455144523059,0.00100513445573282,0.00241260228609695,"YES",3.43167064656488,0.000299937796449014,0.000990116008247337,"YES",0.372,484,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"TMEM132E",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",26.5868720217587,0.000173020650930048,0.000627836499947598,"YES",3.42502608829549,0.000307370193896184,0.00100886169765317,"YES",0.41,485,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CCDC85A",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",22.1615219645105,0.00113190723250187,0.00263765258149032,"YES",3.40505717298177,0.000330751014477137,0.00107375865459865,"YES",0.366,486,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"HYAL1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",23.3049458709982,0.000700520101309923,0.00181962310481738,"YES",3.38525321078179,0.000355563113680327,0.00113174257024992,"YES",0.4,487,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ZBTB32",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",22.4142782038364,0.00101836586874725,0.00243353062348934,"YES",3.3843539403798,0.000356729835516209,0.00113461914879077,"YES",0.365,488,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"LRRC37B",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",23.538657687962,0.000634756142852503,0.00167964144638891,"YES",3.3832773345235,0.000358131312239549,0.00113823760343096,"YES",0.405,489,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PCSK1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",22.7461808441794,0.000886101630020457,0.00219025235332183,"YES",3.37689532509783,0.000366544711996755,0.00115985123572424,"YES",0.393,490,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CHST13",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",23.9654756347027,0.000529949736286501,0.00145264811766716,"YES",3.36889055957743,0.000377356944183195,0.00118623427007533,"YES",0.385,491,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PABIR3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",22.389652914589,0.00102891727640429,0.00245412910324486,"YES",3.36652616781155,0.000380606798437792,0.00119527748671295,"YES",0.372,492,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"BASP1-AS1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",24.6301577630326,0.000399695644646828,0.0011687474475288,"YES",3.36062280659493,0.000388834748831112,0.00121603377467957,"YES",0.405,493,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CXXC1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",23.2417221015387,0.000719432624689562,0.00186034885179689,"YES",3.35984874718319,0.000389925774370333,0.00121864161790714,"YES",0.4,494,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CLNK",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",21.9350888169621,0.00124410736308518,0.00284230935558962,"YES",3.35519618296527,0.000396543594113934,0.00123485192118699,"YES",0.358,495,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"RFPL1S",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",23.160793608358,0.00074437485333631,0.00190996449879245,"YES",3.34971604809876,0.000404472208312348,0.00125636813733882,"YES",0.4,496,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"HS3ST2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",22.346983323963,0.00104745481263849,0.00248994148161366,"YES",3.3431027716663,0.000414236056168843,0.00127887045748871,"YES",0.372,497,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"OR2A9P",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",22.6157754477075,0.00093592559737083,0.00227624069326744,"YES",3.34151996104393,0.000416605125792708,0.00128526479458895,"YES",0.391,498,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"MOCS1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",22.0263195656844,0.00119764730350275,0.00275618848561874,"YES",3.34071511711104,0.000417814589352837,0.0012879096997104,"YES",0.38,499,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"LINC02878",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",23.0487107426603,0.000780327154229441,0.00198666584054059,"YES",3.33667043799196,0.000423942115787033,0.00130297284413907,"YES",0.395,500,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"COPZ2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",22.4318932149741,0.0010108834256428,0.002422358533705,"YES",3.31327472753048,0.000461051779509366,0.00139397890868477,"YES",0.368,501,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"GADD45B",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",22.366615788148,0.00103888526485181,0.00247365920265074,"YES",3.30970261398391,0.000466975714287165,0.00140843531582801,"YES",0.385,502,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PSMB10",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",22.4143473766008,0.0010183363797622,0.00243353062348934,"YES",3.30656307844318,0.000472240414674799,0.00142232549327359,"YES",0.39,503,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CDK5RAP3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",21.8256689065455,0.00130216474010863,0.00294918098225652,"YES",3.30507238302121,0.000474759371777866,0.00142891476075033,"YES",0.379,504,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CCM2L",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",22.1987099090201,0.00111445451989538,0.00260825279418965,"YES",3.29978311984273,0.000483797867125541,0.0014513493886214,"YES",0.379,505,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CALHM5",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",21.4565775260708,0.00151826844971444,0.00332347500065599,"YES",3.29982951264146,0.000483717901238503,0.0014513493886214,"YES",0.363,506,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"DIRC1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",23.4985092109447,0.000645604920873238,0.00170196422526185,"YES",3.29937300902847,0.000484505295590849,0.00145216957125858,"YES",0.397,507,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"IMPG2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",23.2192513312777,0.000726274576800943,0.00187410984545913,"YES",3.27978448576331,0.000519432060556266,0.00153709850841565,"YES",0.39,508,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF683",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",21.3296781539186,0.00160039361522802,0.00345677008906197,"YES",3.27894748786599,0.000520975113171498,0.00154060803685979,"YES",0.359,509,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"LRRC4B",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",21.961821663594,0.00123031340973871,0.00281452131830206,"YES",3.26928485345627,0.000539098488014369,0.0015838886118747,"YES",0.369,510,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"GNLY",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",21.5503419650785,0.00146025301287129,0.00322483344357379,"YES",3.261620366341,0.000553886955037029,0.00161742488494569,"YES",0.356,511,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"EGR3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",22.1049236677101,0.00115898506605125,0.00268822537902809,"YES",3.25861338573769,0.000559790634557048,0.00163135203836298,"YES",0.378,512,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"MPL",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",21.3947007992168,0.00155778396488068,0.0033881212978465,"YES",3.25363929047995,0.000569684261199055,0.00165626869605345,"YES",0.373,513,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CD101",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",21.3937448252731,0.00155840229819826,0.0033881212978465,"YES",3.20672105865741,0.000671285544110604,0.00189732163777609,"YES",0.364,514,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CXCR3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",20.970732303521,0.00185696142215371,0.0038854801434928,"YES",3.20471959331085,0.000675970593583585,0.0019068873546591,"YES",0.35,515,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ASIP",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",21.9102991006048,0.00125703409439197,0.00286804526718888,"YES",3.20409540840673,0.00067743785040073,0.00190970637409601,"YES",0.377,516,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PRELP",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",22.7926826876907,0.000868972244531613,0.00215656068394113,"YES",3.18882446957737,0.000714262956155053,0.00199591160902265,"YES",0.379,517,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"HLA-C",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",21.0185811184696,0.00182056626672787,0.00382602686692518,"YES",3.1782062301822,0.000740946522601407,0.00205781382154089,"YES",0.365,518,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CCKAR",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",20.976892177025,0.0018522364286916,0.00387747407646283,"YES",3.1719734102536,0.000757034345262067,0.00209507676884746,"YES",0.36,519,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"FNDC5",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",21.6556086079407,0.00139770638901297,0.0031197124756319,"YES",3.16647187484263,0.000771501332205828,0.00212624880089559,"YES",0.368,520,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ANKHD1-EIF4EBP3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",20.9549795423538,0.00186909844007776,0.00390235916753713,"YES",3.15849580932823,0.000792927946897663,0.00217005241160163,"YES",0.367,521,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"HMGCS2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",21.0488877524445,0.00179787620150412,0.00379312316449366,"YES",3.15361324748125,0.000806313227010215,0.00220319089166281,"YES",0.357,522,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"HDC",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",21.0516723518898,0.0017958053531674,0.00378968070248998,"YES",3.15187673632858,0.000811123699897761,0.00221353143782979,"YES",0.371,523,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"DRP2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",20.8321908386604,0.00196640079036547,0.00406129067019236,"YES",3.14949057019628,0.000817776934024676,0.00222886833976593,"YES",0.366,524,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"SLC47A1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",22.0897668575877,0.00116634359756436,0.00269967245262416,"YES",3.14765380457924,0.000822932468521318,0.00223867726067795,"YES",0.367,525,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"LRIT3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",20.940382975548,0.00188041389644543,0.00391839930268719,"YES",3.14716761252756,0.000824302136260472,0.00224169654389903,"YES",0.369,526,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"GYPE",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",20.5871065932602,0.00217565278848618,0.00441111558079117,"YES",3.1395200623047,0.000846124133542912,0.00228877904336733,"YES",0.36,527,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"TMC5",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",21.3031650389327,0.00161809345279812,0.00348366477150574,"YES",3.13664986221715,0.000854450381353545,0.00230551980634764,"YES",0.372,528,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"TMEM215",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",21.2067114476238,0.00168411624842654,0.00359441976445031,"YES",3.13183565136199,0.000868585446161823,0.00233562599405745,"YES",0.369,529,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"DMGDH",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",20.4562280135721,0.00229615615894873,0.00460244634043406,"YES",3.11938771649844,0.000906136592204846,0.002418830851061,"YES",0.359,530,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"OTULINL",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",20.172978724828,0.00257970801497016,0.00505915919572216,"YES",3.10851764093466,0.000940142102242936,0.00248392106560144,"YES",0.347,531,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ACY3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",20.0024584695856,0.00276660672841565,0.00535150178424089,"YES",3.10631065616309,0.000947187921194629,0.00250024000366731,"YES",0.348,532,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"SLC24A4",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",20.7073929360057,0.00207036724038117,0.00424150021777045,"YES",3.10569944679731,0.000949147770279609,0.0025046471283617,"YES",0.364,533,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"GALNT15",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",20.7110173296463,0.00206727341699672,0.00423629201019703,"YES",3.09123319089864,0.000996635137901853,0.00260368289583866,"YES",0.366,534,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"RP1L1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",20.6040806823986,0.00216048439409698,0.00438139126596072,"YES",3.041613837646,0.0011765678349356,0.00298342751914761,"YES",0.356,535,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CENATAC",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",19.8114935908015,0.0029916164005036,0.00569688401669454,"YES",3.04126592557785,0.00117792830870886,0.00298599981664182,"YES",0.337,536,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"NDUFA6-DT",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",19.4703584780392,0.00343879431509746,0.00640616497084974,"YES",3.02693109006113,0.00123525135511912,0.0030994428448162,"YES",0.334,537,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"KCNH4",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",21.4287513688503,0.00153591572190707,0.00335274899173694,"YES",3.02491998324384,0.0012434945720296,0.00311559659176639,"YES",0.359,538,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"MIR3667HG",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",19.9542208036708,0.00282183357907592,0.00543517900755493,"YES",3.02347527825619,0.0012494472246525,0.00312869416759326,"YES",0.349,539,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PRICKLE2-AS3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",19.3818308016584,0.00356510172648351,0.00660581120846601,"YES",2.98616722526048,0.00141249057760413,0.00345671616396654,"YES",0.345,540,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CACNB2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",19.0254527593229,0.00412086253323711,0.00741583374333744,"YES",2.96667993468257,0.00150517078335957,0.00364220939136561,"YES",0.335,541,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ALDOB",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",20.8243694386052,0.00197276387863196,0.00407248313605627,"YES",2.96606411893579,0.00150818797927655,0.00364482197599023,"YES",0.354,542,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"RPSAP9",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",19.9627343809153,0.00281200889079379,0.00541988490477096,"YES",2.96340721371491,0.00152126886743866,0.00367086942313429,"YES",0.345,543,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF418",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",19.8894041431581,0.00289773842579821,0.00555581406977598,"YES",2.93452015998385,0.00167031925657762,0.00397385852357549,"YES",0.348,544,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"GPR83",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",19.3198623200259,0.00365619334769197,0.00673842212670526,"YES",2.90169950884852,0.00185572181248783,0.00435018297200693,"YES",0.339,545,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"WDR11-DT",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",18.6999574294143,0.00470154017690787,0.00829447098845357,"YES",2.89927420685897,0.00187013815708934,0.00437921903867676,"YES",0.335,546,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ST6GAL2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",19.0706028496831,0.00404604256099347,0.00730546937317762,"YES",2.88997843173518,0.00192634129319428,0.00448375000782734,"YES",0.337,547,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
