gene,endpoint,firth_hr,firth_conf_low,firth_conf_high,firth_p_value,firth_status,firth_fdr,signature_direction,signature_r_rb,signature_correlation_p_value,signature_correlation_padj
HCK,RFS,2.338509799388288,0.9211335185115748,6.739178138724737,0.07560816513246693,converged,0.23183373201073193,Fun-CIM,0.517,3.12975696885229e-5,3.1396300192272e-4
HDAC2,RFS,2.904024090876483,1.3861900685129673,6.472040317320162,0.0055267584261694536,converged,0.04921693926983206,Dys-CIM,-0.469,6.48183970452628e-5,0.00144653831552306
HDC,RFS,0.7576974238264701,0.3895504085162606,1.6398549472313637,0.45283478133865973,converged,0.6860357073303931,Fun-CIM,0.329,0.00661124291170544,0.0181083139183663
HDDC3,RFS,1.804591633005606,0.8562652311254597,3.586535769197164,0.11510633774914703,converged,0.309949974920885,Dys-CIM,-0.378,0.00241844113626717,0.0192747940183699
HDHD5,RFS,4.292092268943522,1.7991825804422577,12.60839599566833,9.557757758247298e-4,converged,0.023213513979298068,Dys-CIM,-0.503,5.03363893083823e-6,2.8583878214402e-4
HEBP2,RFS,5.82901164441316,2.106081967150461,25.94926947162717,4.401611557224294e-4,converged,0.019172902106615236,Dys-CIM,-0.489,5.91549209932055e-5,0.00137308502743353
HECW2,RFS,1.4362258991683154,0.6736520168778419,2.8984323290788234,0.33112896257955393,converged,0.5656309037835286,Fun-CIM,0.363,0.0011747319906442,0.0046062240816875
HEPH,RFS,2.4917898834996146,1.1927711703189108,5.418538921344648,0.015874802325900328,converged,0.08611934888153255,Fun-CIM,0.416,9.4924046518138e-4,0.00394071106955196
HEXA-AS1,RFS,0.8413673544181649,0.46583945707913244,1.9614672161398141,0.636271436468616,converged,0.8117965594061713,Fun-CIM,0.428,4.7538237320323e-4,0.00237691186601616
HEXD,RFS,0.3940263523944231,0.11059177052951688,1.2603112909572147,0.12494686008619182,converged,0.32011700705986806,Fun-CIM,0.33,0.00432268946528944,0.0127043923286695
HFE,RFS,1.5527279110672996,0.7114053210443918,3.3364873206067687,0.2657526024937912,converged,0.5059652032966832,Fun-CIM,0.36,0.00206669363929397,0.00720540554037366
HIBADH,RFS,1.7507639416748975,0.8073097603712586,3.5664164660652786,0.1472353117182832,converged,0.355139245366087,Dys-CIM,-0.389,0.0017849001300207,0.0153404930093671
HIBCH,RFS,1.6697219083158386,0.703147462295772,4.065979070245656,0.23891736222618476,converged,0.47178215127597284,Dys-CIM,-0.365,0.00271047457556897,0.0209877939444396
HIGD1B,RFS,0.5475390498448509,0.2355870554037386,1.2142606992339824,0.13839038108897106,converged,0.3433101413614173,Fun-CIM,0.347,0.00469171662623996,0.013538710409658
HIVEP1,RFS,1.1474618231600109,0.5189277772659281,2.863155686161215,0.7525003814291905,converged,0.8795998933675068,Fun-CIM,0.39,5.3785574948668e-4,0.00261926689642825
HLA-C,RFS,1.3603412551913272,0.6084639373295524,2.469432137919767,0.40636073061709177,converged,0.6412655047948042,Fun-CIM,0.352,0.00341111500367552,0.0106346526585178
HLA-DQB1,RFS,1.5974490583810428,0.6759155426185686,3.3582318560798097,0.26090535898553413,converged,0.5005192184683628,Fun-CIM,0.552,4.33548227318044e-6,8.45818014031521e-5
HLA-DQB2,RFS,1.3220825835113126,0.5498184344234709,3.003038565475154,0.5167131865864858,converged,0.7263236653411288,Fun-CIM,0.5,2.40560997663311e-5,2.6165571724349e-4
HLA-E,RFS,0.9377226846563802,0.4013880674969674,2.0744217715501576,0.8749390093952324,converged,0.9430747255562877,Fun-CIM,0.613,5.33886241162395e-8,5.65919415632139e-6
HLA-F-AS1,RFS,0.786173223756483,0.3618874551030872,1.7267615822876194,0.539748454344918,converged,0.7463748467645411,Fun-CIM,0.387,4.583255477575e-4,0.00231345276487119
HMGA1,RFS,2.934575100330293,1.0917046005673867,9.252732552755539,0.032223395620876394,converged,0.1359284827349307,Dys-CIM,-0.671,3.7230035498226e-9,5.91957564421793e-6
HMGCS2,RFS,0.3749779145435923,0.15221366810130882,0.9172998385407813,0.031159950860195962,converged,0.13260887133319027,Fun-CIM,0.372,0.00208195678011133,0.00723483018907204
HNRNPC,RFS,2.531438445286136,1.054748763808205,6.643553633139963,0.0373845280691909,converged,0.14531886107735362,Dys-CIM,-0.396,3.8686602990348e-4,0.00508361146732679
HOMER2,RFS,5.260298076127302,1.6628430168444457,20.789106019714644,0.0035485930999613613,converged,0.03985741979579735,Dys-CIM,-0.348,0.00264552159817717,0.0206701687523425
HOXA4,RFS,0.7433698821213096,0.3007546887298616,1.7989468274378229,0.503081808206303,converged,0.714347227184597,Fun-CIM,0.476,4.06258747430584e-5,3.7432235537819e-4
HOXB-AS1,RFS,0.4627000763400203,0.1912274177932473,1.0900491865225326,0.07734076769536258,converged,0.23568246287413988,Fun-CIM,0.397,2.608464467506e-4,0.00149313190270818
HOXC6,RFS,1.3576584843735753,0.56116702346381,3.2022179659416445,0.48742559468608393,converged,0.7063378725343349,Fun-CIM,0.567,1.51376816859362e-5,1.8877579514226e-4
HOXD1,RFS,0.9854531434642084,0.4276733986312386,2.0986745683717203,0.9704278527625705,converged,0.9832165906286741,Fun-CIM,0.519,5.80568973844071e-5,4.8841516847199e-4
HPGDS,RFS,1.0496367107826932,0.48144321399176526,2.2357526147416777,0.9000827883051528,converged,0.955952484641086,Fun-CIM,0.353,0.00367949112666907,0.011294190910046
HPSE,RFS,1.9881667037298434,0.864356106583789,5.2234380329673495,0.10805445289819815,converged,0.29471205293228625,Fun-CIM,0.391,0.00126680590105459,0.00489482717539929
HPSE2,RFS,0.49205978477188694,0.17367569953491638,1.2462391427119925,0.14665957059452572,converged,0.35435641264336326,Fun-CIM,0.51,1.50394435793367e-5,1.8877579514226e-4
HRH2,RFS,0.5199502020788113,0.15286722918994466,1.3696966249757487,0.1999858236635269,converged,0.4249544566174295,Fun-CIM,0.477,3.14383266420285e-6,6.70965629004366e-5
HS3ST2,RFS,1.572490466115555,0.6625247173061813,4.581580000147662,0.3238411915053546,converged,0.5616028157136185,Fun-CIM,0.386,0.00116924083496356,0.00459602701506073
HSP90AB1,RFS,4.093944555381785,1.519950226577699,14.618094114871765,0.004126948737494418,converged,0.04215180055330506,Dys-CIM,-0.414,5.7856147582892e-4,0.00681416849309618
HSPA12B,RFS,0.6413305405585141,0.2706001757994234,1.5144037561710504,0.30547727371217137,converged,0.5457320173313942,Fun-CIM,0.557,1.3738452178e-6,3.90073910053927e-5
HSPA4,RFS,2.5925211143574725,1.118248346890984,6.751995354379394,0.026239096303993348,converged,0.11993858526609304,Dys-CIM,-0.448,4.0753561578172e-4,0.00528808468297911
HSPA5,RFS,7.996043032745885,1.6757175521079488,63.27072398171492,0.004089756046208981,converged,0.042062004891913196,Dys-CIM,-0.414,0.0015888995854009501,0.0143135996645185
HSPD1,RFS,2.709519468156199,1.064527667768669,9.170729381106,0.035602634796331634,converged,0.14380343665008682,Dys-CIM,-0.504,5.90281695078831e-6,3.1284929839178e-4
HTR1F,RFS,0.20307332188093818,0.020702111772932894,0.9319417650897354,0.036585413177686155,converged,0.1441037152025351,Fun-CIM,0.401,0.00203904288655389,0.00716481367871974
HTR2B,RFS,0.8361230735354523,0.3681743673386494,1.8996454102001674,0.6596083855494288,converged,0.8292699651941461,Fun-CIM,0.462,1.1882437631408e-4,8.2143807973646e-4
HYAL1,RFS,0.562005900419152,0.15767563917284624,1.3825534576027323,0.23889173761315496,converged,0.47178215127597284,Fun-CIM,0.364,0.00339767816173892,0.010613572253762
IAH1,RFS,9.574792305723793,2.517576022505663,71.70800476488475,4.3697161911226967e-4,converged,0.019172902106615236,Dys-CIM,-0.421,6.874979030042e-4,0.00768173268776623
ID4,RFS,0.8031978511453967,0.3840363659755418,1.7368308270124475,0.5664089945491659,converged,0.7684141190649133,Fun-CIM,0.401,6.1388140822956e-4,0.00289206352321484
IDO1,RFS,0.7277327667978899,0.317803999901512,1.6412605055687566,0.4380917809729967,converged,0.6714031138012476,Fun-CIM,0.545,3.73628190308987e-5,3.5572983388699e-4
IDO2,RFS,1.1861339389128602,0.43400321033619105,2.6584227237862152,0.7053329996461087,converged,0.8569304122033528,Fun-CIM,0.365,0.00212502099503388,0.00733720604148505
IER5,RFS,0.9731245633736878,0.4169602237664188,2.1626876219110147,0.9472449766887499,converged,0.9761128955439411,Fun-CIM,0.493,1.4869949832454e-4,9.7699257163645e-4
IFI30,RFS,1.6675961147289315,0.7204735119311404,4.442186473583955,0.24669807903312047,converged,0.480736651379015,Fun-CIM,0.467,3.7792895557267e-4,0.00196696248563193
IFI44L,RFS,0.804592309732679,0.3367116664327681,1.7925319129942006,0.6161984531720148,converged,0.80192434898748155,Fun-CIM,0.393,0.00191069971362209,0.00677371804829236
IFT52,RFS,3.8456381904838213,1.3697429188686259,15.113149299644812,0.009700533584848348,converged,0.06560041205096075,Dys-CIM,-0.391,8.1451596708886e-4,0.00860518530014152
IGFLR1,RFS,1.1473424783591182,0.5011362208157265,2.4962443794148705,0.7298783399096964,converged,0.8703299689261356,Fun-CIM,0.486,2.04910224705015e-5,2.3271946948641e-4
IGSF6,RFS,1.1701690847509851,0.519408265746909,2.9049487574864163,0.7171124958038743,converged,0.8648608876304885,Fun-CIM,0.497,1.43618523528919e-5,1.8544173292508e-4
IKZF1,RFS,1.1162720652258864,0.49775042614033693,2.349187320513154,0.7751797713722706,converged,0.8906448730817166,Fun-CIM,0.488,1.49213940587083e-6,4.12608983536455e-5
IKZF3,RFS,0.9251065048196592,0.4096753448427569,1.9693114599999995,0.8445684182231276,converged,0.931352068047991,Fun-CIM,0.484,5.69908934969246e-6,1.0239041882498e-4
IKZF4,RFS,1.573858628905873,0.7475317654774906,3.28646220544217,0.22523766650983457,converged,0.4550845622115484,Fun-CIM,0.448,1.84765399524741e-5,2.1522123461123e-4
IL10RA,RFS,0.9238372489246774,0.3994960808279167,2.2842286900687947,0.8549645991684441,converged,0.9347843414692169,Fun-CIM,0.521,3.16400864562463e-7,1.67401552483653e-5
IL11RA,RFS,0.46009129785874947,0.1362774114755028,1.206658222625101,0.12022839389425044,converged,0.31512170178736243,Fun-CIM,0.47,1.43613760034237e-5,1.8544173292508e-4
IL12B,RFS,0.9337105394699884,0.3650153197944376,1.8812431889043328,0.8674604547071618,converged,0.9418976702466518,Fun-CIM,0.459,3.6188162164433e-4,0.00190843044250248
IL18BP,RFS,0.8132333017626067,0.334594333671722,1.7808847511248747,0.6149861260582621,converged,0.8010505300723713,Fun-CIM,0.566,1.61386732572093e-7,1.11567349908534e-5
IL1R2,RFS,0.6606506638226625,0.33162816723947797,1.7179509303888552,0.3441781446480956,converged,0.5798951447370075,Fun-CIM,0.348,0.00396286757594525,0.0119244302013601
IL21,RFS,0.4011412319692999,0.17400645398451525,0.8629804983341965,0.02008008090198865,converged,0.10184451991727805,Fun-CIM,0.502,1.78371760341547e-6,4.48727738963561e-5
IL23R,RFS,0.744671344114033,0.30393299642308885,1.640075647910154,0.4783117117555543,converged,0.7011139607521772,Fun-CIM,0.451,7.0447020046207e-4,0.00322797584649769
IL3RA,RFS,0.6629419036570364,0.2986937468090514,1.5708980851711216,0.3523204344841958,converged,0.5895893372554735,Fun-CIM,0.433,4.71313678075814e-5,4.2329072670226e-4
IL4I1,RFS,1.2863515841106177,0.5775042584690149,2.574075468956906,0.5169109677714718,converged,0.7263236653411288,Fun-CIM,0.397,6.3296380118027e-4,0.00295568999670085
IL6,RFS,0.5854699853297161,0.22706139884095589,1.3597660501583146,0.21915381090814579,converged,0.44706169966248477,Fun-CIM,0.34,0.00369505573748287,0.0113310291660516
IL7R,RFS,1.0454434054746304,0.4773231590931012,2.322900735687204,0.9107488936088508,converged,0.9613821179149736,Fun-CIM,0.446,1.64541383124016e-5,1.989511780739e-4
IMP4,RFS,2.7211528954702082,1.1166555116238934,7.366472681322092,0.027525395787587836,converged,0.12205123102220833,Dys-CIM,-0.511,9.75222049442464e-7,9.69126911633449e-5
IMPG2,RFS,0.688357481192952,0.38128565750752025,1.4848755221076209,0.30009654173946765,converged,0.5411251855048981,Fun-CIM,0.395,0.00208627021489908,0.00723483018907204
INKA2,RFS,0.6619205670746451,0.2773273866465167,1.6349265715019272,0.35479225822317983,converged,0.5923870737638437,Fun-CIM,0.471,4.722052451502e-4,0.00236474437728765
INPP5D,RFS,0.9651378147198286,0.4072973908725762,2.393316546675147,0.9355463037424985,converged,0.9720455484501497,Fun-CIM,0.569,1.19258735292992e-8,2.39469017878481e-6
INTS13,RFS,2.411796534254749,0.982447626561731,6.155340477122995,0.05464490741865402,converged,0.18351271629711247,Dys-CIM,-0.414,1.9685752696268e-4,0.00322683987495536
INTS15,RFS,2.2396423977996833,0.9391292694567533,6.053974183176874,0.06946790717328089,converged,0.21889780962474253,Dys-CIM,-0.37,0.00368809726562572,0.0265342744449995
IPCEF1,RFS,1.2800048098790393,0.6050791632181658,2.4636698754654214,0.48840165695609994,converged,0.7063623427870048,Fun-CIM,0.532,1.02481119226352e-5,1.529999808168e-4
IPO5,RFS,5.8063205652107355,1.8626297496949757,25.299595488986704,0.0015424750780593799,converged,0.02767326920609972,Dys-CIM,-0.462,4.124040884839e-4,0.00528808468297911
IQCN,RFS,0.3896813842943889,0.1311943522997935,1.0332758961961728,0.058582148193332295,converged,0.19280035883183363,Fun-CIM,0.423,1.1006785679563e-4,7.7608821421314e-4
IQGAP2,RFS,0.2411447052661931,0.04822951936225471,0.8898251669507579,0.029844175874961354,converged,0.1292374984526835,Fun-CIM,0.656,4.28509594609193e-10,4.88596678136989e-7
IRAG2,RFS,0.6088976472263963,0.2619295863069377,1.3651174488780595,0.22511859080916008,converged,0.4550845622115484,Fun-CIM,0.569,1.95428003630057e-8,3.00341469388927e-6
IRF1,RFS,0.6901193119669543,0.30459390238443457,1.5506643554019035,0.3799905903671291,converged,0.6104220869670255,Fun-CIM,0.4,9.7760930045177e-4,0.00402173036925829
IRF4,RFS,0.22575436471642932,0.06866566397716636,0.5418153958630817,8.922726842617301e-4,converged,0.02318343588406355,Fun-CIM,0.502,3.73643079761074e-7,1.82797691329264e-5
IRX4,RFS,0.3321438647315524,0.10986619472153908,0.8741485279108309,0.02523307520638418,converged,0.1171479134189811,Fun-CIM,0.368,0.00127716946125864,0.0049110022815024
ISCU,RFS,2.0499609496881237,1.0076941838069018,4.048439489275809,0.047781927542546176,converged,0.16848817783454972,Fun-CIM,0.424,2.4879559486508e-4,0.00144374086071347
ITGA7,RFS,0.2889635844135511,0.07853260123475297,0.8186744836841857,0.017112742257101687,converged,0.09083860674827096,Fun-CIM,0.502,5.59202163121728e-5,4.8233467273517e-4
ITGB2-AS1,RFS,0.6624494500754311,0.24512879850126457,1.5415891325923916,0.35795794459888086,converged,0.5943225515145096,Fun-CIM,0.373,0.00101332375125983,0.00413654625032894
ITIH4,RFS,0.43424094954372006,0.18751924981174728,0.9769995657209393,0.04410372238960014,converged,0.1612780564419699,Fun-CIM,0.53,2.55591750332569e-7,1.42593292290802e-5
ITIH5,RFS,0.7463392685701857,0.26511448502787177,1.600402923688903,0.4822099013955695,converged,0.7035988807555059,Fun-CIM,0.446,8.29551146420878e-5,6.4614837529577e-4
ITK,RFS,0.7340675608391801,0.27740310476288144,1.6548917546082698,0.46971004554022633,converged,0.6957275047959864,Fun-CIM,0.529,5.02905156729201e-7,2.19438533938377e-5
JAM2,RFS,0.8513507634893414,0.37509840861685595,1.9056061702013554,0.7013412833236135,converged,0.8527803289017007,Fun-CIM,0.47,2.02084459911344e-5,2.3033282527529e-4
JAML,RFS,0.7084224622189087,0.3073068739543521,1.675912103285383,0.4195291682461392,converged,0.6540238928131917,Fun-CIM,0.622,1.97442519247598e-8,3.00341469388927e-6
JCHAIN,RFS,0.23187817519468146,0.06586494049355475,0.6322202794549242,0.003373387723867416,converged,0.03965069221466384,Fun-CIM,0.628,3.03015277723101e-8,4.01495242983108e-6
KALRN,RFS,0.5597762704479904,0.18581999606304223,1.335360250267349,0.20396710854641686,converged,0.4277538689797609,Fun-CIM,0.413,3.4174381529426e-4,0.00181426599772246
KBTBD11,RFS,0.7206240166988109,0.35724244618832074,1.5928323207562811,0.4061112269894852,converged,0.6412655047948042,Fun-CIM,0.397,0.00103367281296402,0.00419270350156326
KCMF1,RFS,3.6475508074878724,1.3284455425416246,17.5257509454031,0.01418141805719586,converged,0.08272450389545095,Dys-CIM,-0.508,1.7252970170727e-4,0.0029817633229845
KCNA3,RFS,0.5184559202552794,0.23200692343424711,1.2133624272586643,0.1228472496255959,converged,0.31739900597344894,Fun-CIM,0.528,1.76403988275774e-7,1.1781611961445e-5
KCNAB1,RFS,0.8110291399944382,0.43353470004389466,1.847412113414189,0.574836353135505,converged,0.7732358210660153,Fun-CIM,0.481,3.07602403641783e-5,3.1130785842376e-4
KCNE1,RFS,0.7933377686399626,0.4445768267469015,1.7746590458393758,0.5205197644274957,converged,0.7286328361767596,Fun-CIM,0.542,5.57720449081057e-7,2.21332240545807e-5
KCNH4,RFS,0.8664681834624653,0.2385487039469661,1.7544801141699966,0.7641161224362457,converged,0.8868777251787461,Fun-CIM,0.386,0.00275710373633484,0.0089648158298004
KCNIP4,RFS,0.9823254113401234,0.3672071673635053,1.8879992666669998,0.9644409451606262,converged,0.9823500961367863,Fun-CIM,0.394,3.1731483133721e-4,0.00173378206813115
KCNJ10,RFS,0.7324383150521704,0.45103308160705946,1.4662653287660357,0.31721031214379625,converged,0.555114384095329,Fun-CIM,0.357,0.0039095764176088,0.0118291655642207
KCNMB2,RFS,0.8894456607545003,0.48852905490304877,2.2400759062479096,0.7608563534428971,converged,0.8864053790187425,Fun-CIM,0.386,0.00168298580351842,0.00618001715379744
KCTD7,RFS,1.422160177231321,0.654737306265163,3.061782407213815,0.3654424608068563,converged,0.6013558716166157,Fun-CIM,0.318,0.00697930235709159,0.0189693858936335
KERA,RFS,0.86112325901726,0.32645901139941974,1.9121706517150223,0.7274485177678958,converged,0.8699206075318189,Fun-CIM,0.478,1.6900706160953e-4,0.00108137315074111
KIAA0513,RFS,1.930088488832144,0.8335567287373786,4.316972463941187,0.12543249900547426,converged,0.32011700705986806,Fun-CIM,0.41,2.0831722822193e-4,0.0012668747100513
KIAA1210,RFS,1.59165155856883,0.7500930473807118,3.0944788958962106,0.20593693554700054,converged,0.4295670444297293,Fun-CIM,0.375,0.00293769138487475,0.00944576198574491
KIAA1755,RFS,0.7158339821028773,0.33094194558824264,1.7451915537918716,0.4382964115017993,converged,0.6714031138012476,Fun-CIM,0.349,0.00411103680860808,0.0122636932939716
KIR2DL1,RFS,0.5576836794961239,0.12013607977311679,1.382849707533525,0.25531002606740616,converged,0.49362160392405813,Fun-CIM,0.327,0.00436160847974637,0.012795124507005
KIR2DS4,RFS,0.8574665592383574,0.4315069604631414,1.861356046676045,0.6760401367100368,converged,0.8385388965389988,Fun-CIM,0.399,0.00118534525020646,0.00464211563504501
KISS1R,RFS,0.9576843478048238,0.41609935194599973,1.9945221087959852,0.9182801939438598,converged,0.9639606127821954,Dys-CIM,-0.361,0.00132996315413476,0.0124757605609101
KL,RFS,0.8092923309132966,0.40212890337978757,1.7730549468467744,0.5802947170798121,converged,0.7784569528942044,Fun-CIM,0.366,0.00133384989999214,0.00511041286984941
KLHL3,RFS,0.7697505018926634,0.36942342613901513,1.6533396241353557,0.48351364954884035,converged,0.7039722116877212,Fun-CIM,0.489,3.35974570755157e-6,7.07549096027417e-5
KLHL6,RFS,0.767522750436308,0.42677258104725924,1.7989347388092465,0.478613243970595,converged,0.7011139607521772,Fun-CIM,0.544,6.95881208589741e-8,6.80655596862265e-6
KLHL7,RFS,2.1368264297125763,1.0142175979113506,4.5922048285389545,0.04600207652382671,converged,0.1649614414813253,Dys-CIM,-0.462,1.808520338149e-5,6.3901051947931e-4
KLRD1,RFS,1.072836359502501,0.493578217887494,2.414825275366398,0.8585960105119781,converged,0.9363395586980234,Fun-CIM,0.445,2.7170919623252e-4,0.00154845025809933
