"Method","Cell_Type","Timepoint","comparison","cluster1","cluster2","n1","mean1","sd1","n2","mean2","sd2","z","p_unadj","fdr"
"estimate","ESTIMATEScore","Surgery","C3 - C2","C3","C2",11,2889.004593996,1418.99345221096,11,693.320817570712,1130.33853788799,3.60202873039777,0.000315743458245865,0.000947230374737594
"estimate","ESTIMATEScore","Surgery","C1 - C3","C1","C3",14,1418.25085186239,945.593076663721,11,2889.004593996,1418.99345221096,-2.26396579601838,0.0235762185698948,0.0353643278548422
"estimate","ImmuneScore","Surgery","C1 - C2","C1","C2",14,651.614546601535,598.719340992115,11,765.237171521056,449.022499179602,-0.440555506252225,0.659534820125295,0.659534820125295
"estimate","ImmuneScore","Surgery","C3 - C2","C3","C2",11,1572.09806316157,1088.4489074799,11,765.237171521056,449.022499179602,1.82125048166179,0.0685687899415121,0.102853184912268
"estimate","ImmuneScore","Surgery","C1 - C3","C1","C3",14,651.614546601535,598.719340992115,11,1572.09806316157,1088.4489074799,-2.36798584610571,0.0178852201063604,0.0536556603190812
"estimate","StromalScore","Surgery","C1 - C2","C1","C2",14,766.636305260853,561.096590961757,11,-71.9163539503442,811.644858617859,2.1721833988825,0.0298418323526453,0.044762748528968
"estimate","StromalScore","Surgery","C3 - C2","C3","C2",11,1316.90653083443,467.856800094983,11,-71.9163539503442,811.644858617859,3.84486212795268,0.000120620237189071,0.000361860711567214
"estimate","StromalScore","Surgery","C1 - C3","C1","C3",14,766.636305260853,561.096590961757,11,1316.90653083443,467.856800094983,-1.89683620747486,0.0578495589842844,0.0578495589842844
"estimate","TumorPurity","Surgery","C1 - C2","C1","C2",14,0.681009811858129,0.0990892686927813,11,0.751334219075286,0.114818044853206,-1.54806309835851,0.121607105520254,0.121607105520254
"estimate","TumorPurity","Surgery","C3 - C2","C3","C2",11,0.505491589562862,0.175914353766913,11,0.751334219075286,0.114818044853206,-3.60202873039777,0.000315743458245866,0.000947230374737597
"estimate","TumorPurity","Surgery","C1 - C3","C1","C3",14,0.681009811858129,0.0990892686927813,11,0.505491589562862,0.175914353766913,2.26396579601838,0.0235762185698948,0.0353643278548423
"mcp_counter","B cell","Surgery","C1 - C2","C1","C2",14,1.58647321428571,1.24509013148664,11,2.20443181818182,2.76194966880488,0.223337166363975,0.823273103105807,0.823273103105807
"mcp_counter","B cell","Surgery","C3 - C2","C3","C2",11,3.69278409090909,3.79574487670524,11,2.20443181818182,2.76194966880488,1.61888931703271,0.10547107983124,0.31641323949372
"mcp_counter","B cell","Surgery","C1 - C3","C1","C3",14,1.58647321428571,1.24509013148664,11,3.69278409090909,3.79574487670524,-1.48993424683912,0.136241525710023,0.204362288565035
"mcp_counter","Cancer associated fibroblast","Surgery","C1 - C2","C1","C2",14,1794.72674107143,2074.9536464709,11,576.928522727273,994.978851590704,2.43682264395762,0.0148169445898544,0.0222254168847816
"mcp_counter","Cancer associated fibroblast","Surgery","C3 - C2","C3","C2",11,2011.87778409091,949.386331619271,11,576.928522727273,994.978851590704,3.46037591515741,0.000539421776329305,0.00161826532898792
"mcp_counter","Cancer associated fibroblast","Surgery","C1 - C3","C1","C3",14,1794.72674107143,2074.9536464709,11,2011.87778409091,949.386331619271,-1.225295001764,0.220464090939276,0.220464090939276
"mcp_counter","Endothelial cell","Surgery","C1 - C2","C1","C2",14,16.3990959821429,16.9882819104832,11,5.52873579545455,3.1949833108659,3.25062656522909,0.00115151001012784,0.00345453003038351
"mcp_counter","Endothelial cell","Surgery","C3 - C2","C3","C2",11,10.6118607954545,4.57078016434976,11,5.52873579545455,3.1949833108659,2.81282018834433,0.00491091040687095,0.00736636561030643
"mcp_counter","Endothelial cell","Surgery","C1 - C3","C1","C3",14,16.3990959821429,16.9882819104832,11,10.6118607954545,4.57078016434976,0.273817484788709,0.784224886050993,0.784224886050993
"mcp_counter","Macrophage/Monocyte","Surgery","C1 - C2","C1","C2",14,14.1383163265306,7.90643129712348,11,16.1833766233766,8.69271250079751,-0.507862597485204,0.611549706590435,0.611549706590435
"mcp_counter","Macrophage/Monocyte","Surgery","C3 - C2","C3","C2",11,29.8263636363636,31.6234229960192,11,16.1833766233766,8.69271250079751,1.17369475484871,0.240517311929365,0.360775967894047
"mcp_counter","Macrophage/Monocyte","Surgery","C1 - C3","C1","C3",14,14.1383163265306,7.90643129712348,11,29.8263636363636,31.6234229960192,-1.74998437205745,0.0801210104384742,0.240363031315422
"mcp_counter","Monocyte","Surgery","C1 - C2","C1","C2",14,14.1383163265306,7.90643129712348,11,16.1833766233766,8.69271250079751,-0.507862597485204,0.611549706590435,0.611549706590435
"mcp_counter","Monocyte","Surgery","C3 - C2","C3","C2",11,29.8263636363636,31.6234229960192,11,16.1833766233766,8.69271250079751,1.17369475484871,0.240517311929365,0.360775967894047
"mcp_counter","Monocyte","Surgery","C1 - C3","C1","C3",14,14.1383163265306,7.90643129712348,11,29.8263636363636,31.6234229960192,-1.74998437205745,0.0801210104384742,0.240363031315422
"mcp_counter","Myeloid dendritic cell","Surgery","C1 - C2","C1","C2",14,3.82267857142857,2.00723962608206,11,4.21265151515152,3.78410041449348,0.0122376529514508,0.990236009359632,0.990236009359632
"mcp_counter","Myeloid dendritic cell","Surgery","C3 - C2","C3","C2",11,7.08651515151515,4.39712716848837,11,4.21265151515152,3.78410041449348,1.74030601581016,0.0818052982903577,0.122707947435537
"mcp_counter","Myeloid dendritic cell","Surgery","C1 - C3","C1","C3",14,3.82267857142857,2.00723962608206,11,7.08651515151515,4.39712716848837,-1.82952911624188,0.0673203816204135,0.20196114486124
"mcp_counter","NK cell","Surgery","C1 - C2","C1","C2",14,0.314241071428571,0.188681880628771,11,0.273068181818182,0.397708421631179,1.75927582492633,0.0785306707011092,0.117796006051664
"mcp_counter","NK cell","Surgery","C3 - C2","C3","C2",11,0.389715909090909,0.299025678720225,11,0.273068181818182,0.397708421631179,2.02374187840134,0.0429967172274756,0.128990151682427
"mcp_counter","NK cell","Surgery","C1 - C3","C1","C3",14,0.314241071428571,0.188681880628771,11,0.389715909090909,0.299025678720225,-0.382451266288334,0.702126670183833,0.702126670183833
"mcp_counter","Neutrophil","Surgery","C1 - C2","C1","C2",14,11.7298214285714,3.89832956605932,11,5.38762987012987,3.9329428026085,3.52597375663673,0.000421928776846691,0.00126578633054007
"mcp_counter","Neutrophil","Surgery","C3 - C2","C3","C2",11,9.26948051948052,4.18346310856269,11,5.38762987012987,3.9329428026085,2.08431999567961,0.0371310696933493,0.055696604540024
"mcp_counter","Neutrophil","Surgery","C1 - C3","C1","C3",14,11.7298214285714,3.89832956605932,11,9.26948051948052,4.18346310856269,1.32013681213774,0.186789344084283,0.186789344084283
"mcp_counter","T cell","Surgery","C1 - C2","C1","C2",14,2.63823979591837,1.08202857685733,11,2.58464285714286,1.15497860877797,0.149911248655271,0.880834636867682,0.880834636867682
"mcp_counter","T cell","Surgery","C3 - C2","C3","C2",11,6.53613636363636,5.63370172696629,11,2.58464285714286,1.15497860877797,2.10455611214252,0.0353299653492568,0.10598989604777
"mcp_counter","T cell","Surgery","C1 - C3","C1","C3",14,2.63823979591837,1.08202857685733,11,6.53613636363636,5.63370172696629,-2.07734158850875,0.0377700431930117,0.0566550647895175
"mcp_counter","T cell CD8+","Surgery","C1 - C2","C1","C2",14,2.94464285714286,3.83632008384523,11,3.35,2.12884945451763,-1.21917617528827,0.222777332529476,0.222777332529476
"mcp_counter","T cell CD8+","Surgery","C3 - C2","C3","C2",11,8.82681818181818,9.45302048890387,11,3.35,2.12884945451763,1.23440310423744,0.217052732874727,0.325579099312091
"mcp_counter","T cell CD8+","Surgery","C1 - C3","C1","C3",14,2.94464285714286,3.83632008384523,11,8.82681818181818,9.45302048890387,-2.52554562785564,0.0115518779537344,0.0346556338612032
"mcp_counter","cytotoxicity score","Surgery","C1 - C2","C1","C2",14,2.19102040816327,1.5885383404898,11,5.39766233766234,8.18755846273509,-1.22682470838293,0.219888481970804,0.219888481970804
"mcp_counter","cytotoxicity score","Surgery","C3 - C2","C3","C2",11,7.17376623376623,8.08363446933162,11,5.39766233766234,8.18755846273509,1.3760559194778,0.168804321353598,0.253206482030397
"mcp_counter","cytotoxicity score","Surgery","C1 - C3","C1","C3",14,2.19102040816327,1.5885383404898,11,7.17376623376623,8.08363446933162,-2.68310540960556,0.00729419956858111,0.0218825987057433
"quantiseq","B cell","Surgery","C1 - C2","C1","C2",14,0.0188706397127892,0.00595041050974709,11,0.0124170213900072,0.014250585575046,2.50871885504739,0.012116988151581,0.0363509644547431
"quantiseq","B cell","Surgery","C3 - C2","C3","C2",11,0.0186266804182305,0.0100911155913224,11,0.0124170213900072,0.014250585575046,1.98313941336506,0.0473518591763558,0.0710277887645337
"quantiseq","B cell","Surgery","C1 - C3","C1","C3",14,0.0188706397127892,0.00595041050974709,11,0.0186266804182305,0.0100911155913224,0.409961373873598,0.681834282478714,0.681834282478714
"quantiseq","Macrophage M1","Surgery","C1 - C2","C1","C2",14,0.0392272937573298,0.024273593367972,11,0.0360686791066827,0.0315050645566476,0.887229838980175,0.374955170555956,0.562432755833934
"quantiseq","Macrophage M1","Surgery","C3 - C2","C3","C2",11,0.0465258086944216,0.034259083807376,11,0.0360686791066827,0.0315050645566476,1.41652815240362,0.156620927582404,0.469862782747212
"quantiseq","Macrophage M1","Surgery","C1 - C3","C1","C3",14,0.0392272937573298,0.024273593367972,11,0.0465258086944216,0.034259083807376,-0.611882647572534,0.540615403106995,0.540615403106995
"quantiseq","Macrophage M2","Surgery","C1 - C2","C1","C2",14,0.056206008898524,0.0167140310645565,11,0.0308504527258498,0.0275877913244316,2.05592569584372,0.0397896788798994,0.0596845183198491
"quantiseq","Macrophage M2","Surgery","C3 - C2","C3","C2",11,0.0957474650762666,0.0603996899971351,11,0.0308504527258498,0.0275877913244316,3.52108426454613,0.000429786016725255,0.00128935805017576
"quantiseq","Macrophage M2","Surgery","C1 - C3","C1","C3",14,0.056206008898524,0.0167140310645565,11,0.0957474650762666,0.0603996899971351,-1.67043962787302,0.0948324147420224,0.0948324147420224
"quantiseq","Monocyte","Surgery","C1 - C2","C1","C2",14,0.0126372694453628,0.0354908056829939,11,0.00545827380130234,0.0107972455027743,-0.305735387416941,0.75980612735026,0.75980612735026
"quantiseq","Monocyte","Surgery","C3 - C2","C3","C2",11,0.00214533172224255,0.0071152603735255,11,0.00545827380130234,0.0107972455027743,-1.33042730608094,0.183377522739237,0.550132568217712
"quantiseq","Monocyte","Surgery","C1 - C3","C1","C3",14,0.0126372694453628,0.0354908056829939,11,0.00214533172224255,0.0071152603735255,1.10225652831897,0.270350162717429,0.405525244076143
"quantiseq","Myeloid dendritic cell","Surgery","C1 - C2","C1","C2",14,0.0124473707425358,0.0174262454911423,11,0.00753150641511106,0.00903473589482909,0.763120528603753,0.445391518217759,0.668087277326638
"quantiseq","Myeloid dendritic cell","Surgery","C3 - C2","C3","C2",11,0.0114004868176176,0.0132743422847165,11,0.00753150641511106,0.00903473589482909,0.917739608660764,0.358755205865404,1
"quantiseq","Myeloid dendritic cell","Surgery","C1 - C3","C1","C3",14,0.0124473707425358,0.0174262454911423,11,0.0114004868176176,0.0132743422847165,-0.208123780528296,0.835132319515503,0.835132319515503
"quantiseq","NK cell","Surgery","C1 - C2","C1","C2",14,0.0174575682847701,0.00833446073668794,11,0.00898047600921961,0.00596305813609844,2.7580610339332,0.00581453403955682,0.0174436021186705
"quantiseq","NK cell","Surgery","C3 - C2","C3","C2",11,0.0140373799311605,0.00608395338396672,11,0.00898047600921961,0.00596305813609844,1.88195883105052,0.0598416055836047,0.089762408375407
"quantiseq","NK cell","Surgery","C1 - C3","C1","C3",14,0.0174575682847701,0.00833446073668794,11,0.0140373799311605,0.00608395338396672,0.7663830160846,0.443448435460628,0.443448435460628
"quantiseq","Neutrophil","Surgery","C1 - C2","C1","C2",14,0.0449629965935662,0.0268691981411729,11,0.042370777463351,0.0189316195604878,0.200391567080005,0.841174354228938,0.841174354228938
"quantiseq","Neutrophil","Surgery","C3 - C2","C3","C2",11,0.0352218434453252,0.0103815401828325,11,0.042370777463351,0.0189316195604878,-0.870153007905079,0.384216792657012,0.576325188985518
"quantiseq","Neutrophil","Surgery","C1 - C3","C1","C3",14,0.0449629965935662,0.0268691981411729,11,0.0352218434453252,0.0103815401828325,1.12127495167667,0.262170844221658,0.786512532664974
"quantiseq","T cell CD4+ (non-regulatory)","Surgery","C1 - C2","C1","C2",14,0.0215622881005404,0.0201978821565932,11,0.0194671133643851,0.0315919879255915,0.90494749546699,0.365493203414935,0.548239805122402
"quantiseq","T cell CD4+ (non-regulatory)","Surgery","C3 - C2","C3","C2",11,0.0214134112659544,0.0178073436072197,11,0.0194671133643851,0.0315919879255915,0.959374887095076,0.337369921582931,1
"quantiseq","T cell CD4+ (non-regulatory)","Surgery","C1 - C3","C1","C3",14,0.0215622881005404,0.0201978821565932,11,0.0214134112659544,0.0178073436072197,-0.110359450666706,0.912124310322472,0.912124310322472
"quantiseq","T cell CD8+","Surgery","C1 - C2","C1","C2",14,0.00923443827689736,0.0105685669922532,11,0.0115134151551564,0.0101303670512082,-0.68854523305494,0.491109495899657,0.491109495899657
"quantiseq","T cell CD8+","Surgery","C3 - C2","C3","C2",11,0.037142644426789,0.0398690932106422,11,0.0115134151551564,0.0101303670512082,1.4573755624659,0.145012738975997,0.217519108463995
"quantiseq","T cell CD8+","Surgery","C1 - C3","C1","C3",14,0.00923443827689736,0.0105685669922532,11,0.037142644426789,0.0398690932106422,-2.23088655509801,0.0256886445476109,0.0770659336428328
"quantiseq","T cell regulatory (Tregs)","Surgery","C1 - C2","C1","C2",14,0.0127107216388786,0.00547016713015181,11,0.0104904629817871,0.00558262969218763,0.853576293363686,0.39333979849022,0.39333979849022
"quantiseq","T cell regulatory (Tregs)","Surgery","C3 - C2","C3","C2",11,0.0228473109858931,0.0187494321230209,11,0.0104904629817871,0.00558262969218763,2.18550057799415,0.0288521636178266,0.0865564908534797
"quantiseq","T cell regulatory (Tregs)","Surgery","C1 - C3","C1","C3",14,0.0127107216388786,0.00547016713015181,11,0.0228473109858931,0.0187494321230209,-1.45934011446049,0.144471519684313,0.216707279526469
"quantiseq","uncharacterized cell","Surgery","C1 - C2","C1","C2",14,0.754683404548806,0.069427379177266,11,0.814851821587148,0.0821981804842477,-1.94425711266173,0.0518644536448223,0.0777966804672334
"quantiseq","uncharacterized cell","Surgery","C3 - C2","C3","C2",11,0.694891637216099,0.139249425997394,11,0.814851821587148,0.0821981804842477,-2.5295145578636,0.011422043550546,0.0342661306516379
"quantiseq","uncharacterized cell","Surgery","C1 - C3","C1","C3",14,0.754683404548806,0.069427379177266,11,0.694891637216099,0.139249425997394,0.73272947046811,0.463723445743735,0.463723445743735
"timer","B cell","Surgery","C1 - C2","C1","C2",14,0.0782365053973623,0.0197755362854752,11,0.0804683188373257,0.0124772936664985,-0.812274214652539,0.416634302909446,0.416634302909446
"timer","B cell","Surgery","C3 - C2","C3","C2",11,0.120301700511695,0.0629261095699953,11,0.0804683188373257,0.0124772936664985,1.27487533716326,0.202353369722157,0.303530054583235
"timer","B cell","Surgery","C1 - C3","C1","C3",14,0.0782365053973623,0.0197755362854752,11,0.120301700511695,0.0629261095699953,-2.16147545254998,0.0306586311654853,0.0919758934964559
"timer","Macrophage","Surgery","C1 - C2","C1","C2",14,0.0737991165269945,0.0437418124041188,11,0.0214248998154719,0.0301373332647332,2.80728901302024,0.00499603956554568,0.00749405934831852
"timer","Macrophage","Surgery","C3 - C2","C3","C2",11,0.127208911376366,0.0697333322865745,11,0.0214248998154719,0.0301373332647332,4.21182340796344,0.0000253317549143581,0.0000759952647430743
"timer","Macrophage","Surgery","C1 - C3","C1","C3",14,0.0737991165269945,0.0437418124041188,11,0.127208911376366,0.0697333322865745,-1.65008590841648,0.0989253664771207,0.0989253664771207
"timer","Myeloid dendritic cell","Surgery","C1 - C2","C1","C2",14,0.4790228346729,0.0645034669163919,11,0.490802050195442,0.0341826623761668,-0.680719445424444,0.49604902972147,0.744073544582205
"timer","Myeloid dendritic cell","Surgery","C3 - C2","C3","C2",11,0.531620180667351,0.134162547352072,11,0.490802050195442,0.0341826623761668,0.586847377424356,0.557306214320212,0.557306214320212
"timer","Myeloid dendritic cell","Surgery","C1 - C3","C1","C3",14,0.4790228346729,0.0645034669163919,11,0.531620180667351,0.134162547352072,-1.30178033271057,0.192991488846006,0.578974466538018
"timer","Neutrophil","Surgery","C1 - C2","C1","C2",14,0.12065237232604,0.0135459277035611,11,0.134350140562794,0.0238468047768124,-1.40733008941683,0.159329530966124,0.477988592898373
"timer","Neutrophil","Surgery","C3 - C2","C3","C2",11,0.121948065985417,0.010531918934451,11,0.134350140562794,0.0238468047768124,-1.25463922070035,0.209609758867163,0.314414638300745
"timer","Neutrophil","Surgery","C1 - C3","C1","C3",14,0.12065237232604,0.0135459277035611,11,0.121948065985417,0.010531918934451,-0.0795447441844293,0.936599343624376,0.936599343624376
"timer","T cell CD4+","Surgery","C1 - C2","C1","C2",14,0.123548034903199,0.0265785376432963,11,0.119739514208649,0.0309032971422718,0.42372873344398,0.671763657534824,1
"timer","T cell CD4+","Surgery","C3 - C2","C3","C2",11,0.116391496757202,0.0180257015318617,11,0.119739514208649,0.0309032971422718,-0.34401397986945,0.730835772628591,0.730835772628591
"timer","T cell CD4+","Surgery","C1 - C3","C1","C3",14,0.123548034903199,0.0265785376432963,11,0.116391496757202,0.0180257015318617,0.787798908749639,0.430814339477971,1
"timer","T cell CD8+","Surgery","C1 - C2","C1","C2",14,0.218345362429532,0.0236193932241877,11,0.188065062940052,0.0309514287289504,2.19818841140433,0.0279356821620592,0.0419035232430889
"timer","T cell CD8+","Surgery","C3 - C2","C3","C2",11,0.240038706441356,0.0360569212629941,11,0.188065062940052,0.0309514287289504,3.2175425176025,0.00129293862201445,0.00387881586604335
"timer","T cell CD8+","Surgery","C1 - C3","C1","C3",14,0.218345362429532,0.0236193932241877,11,0.240038706441356,0.0360569212629941,-1.20693852233682,0.22745582076025,0.22745582076025
"xcell","B cell","Surgery","C1 - C2","C1","C2",14,0.0033412674555738,0.0109258350721715,11,0.00522702284836151,0.0132844413542586,-1.13538139366951,0.256215552131313,0.38432332819697
"xcell","B cell","Surgery","C3 - C2","C3","C2",11,0.0342317309318349,0.0804486820377613,11,0.00522702284836151,0.0132844413542586,0.360133468156632,0.718747325643657,0.718747325643657
"xcell","B cell","Surgery","C1 - C3","C1","C3",14,0.0033412674555738,0.0109258350721715,11,0.0342317309318349,0.0804486820377613,-1.51651083188296,0.129390233471069,0.388170700413206
"xcell","B cell memory","Surgery","C1 - C2","C1","C2",14,0.00000000000000000278226492020693,0.00000000000000000369835707478315,11,0.00180227163689043,0.00348636833698628,-0.747948903822001,0.45449097820914,0.68173646731371
"xcell","B cell memory","Surgery","C3 - C2","C3","C2",11,0.00685445268406229,0.0227336476962791,11,0.00180227163689043,0.00348636833698628,-1.19741557531947,0.23114461582079,0.69343384746237
"xcell","B cell memory","Surgery","C1 - C3","C1","C3",14,0.00000000000000000278226492020693,0.00000000000000000369835707478315,11,0.00685445268406229,0.0227336476962791,0.519276627494256,0.603567849690765,0.603567849690765
"xcell","B cell naive","Surgery","C1 - C2","C1","C2",14,0.000123093494956007,0.000460573684665959,11,0.000423007991987212,0.00140295879274324,-0.361009295592485,0.718092498145517,0.718092498145517
"xcell","B cell naive","Surgery","C3 - C2","C3","C2",11,0.000605796980200956,0.00200920128245693,11,0.000423007991987212,0.00140295879274324,-0.963903576910416,0.335094270389166,1
"xcell","B cell naive","Surgery","C1 - C3","C1","C3",14,0.000123093494956007,0.000460573684665959,11,0.000605796980200956,0.00200920128245693,0.659090365347747,0.509837742192378,0.764756613288567
"xcell","B cell plasma","Surgery","C1 - C2","C1","C2",14,0.00198047201498203,0.0048419079557396,11,0.00592972451161465,0.00642947402409783,-1.96408085546241,0.0495207159919925,0.148562147975977
"xcell","B cell plasma","Surgery","C3 - C2","C3","C2",11,0.00591383927555968,0.0116424427637204,11,0.00592972451161465,0.00642947402409783,-1.20043735475417,0.229969528624852,0.344954292937278
"xcell","B cell plasma","Surgery","C1 - C3","C1","C3",14,0.00198047201498203,0.0048419079557396,11,0.00591383927555968,0.0116424427637204,-0.693657373385705,0.487897104189298,0.487897104189298
"xcell","Cancer associated fibroblast","Surgery","C1 - C2","C1","C2",14,0.139064662351724,0.106208979172128,11,0.0539180909782448,0.0686410901113569,2.01156420389471,0.0442658959827938,0.0663988439741907
"xcell","Cancer associated fibroblast","Surgery","C3 - C2","C3","C2",11,0.164678437234371,0.0929312596068826,11,0.0539180909782448,0.0686410901113569,2.44857009201197,0.0143424521227722,0.0430273563683165
"xcell","Cancer associated fibroblast","Surgery","C1 - C3","C1","C3",14,0.139064662351724,0.106208979172128,11,0.164678437234371,0.0929312596068826,-0.579758808574976,0.562077278994987,0.562077278994987
"xcell","Class-switched memory B cell","Surgery","C1 - C2","C1","C2",14,0.0117329820714961,0.0154528715739041,11,0.012822603807883,0.0210292922820906,0.149540790453665,0.881126925074017,0.881126925074017
"xcell","Class-switched memory B cell","Surgery","C3 - C2","C3","C2",11,0.0262471560543269,0.0353893915859227,11,0.012822603807883,0.0210292922820906,1.12168174391871,0.261997781444894,0.785993344334682
"xcell","Class-switched memory B cell","Surgery","C1 - C3","C1","C3",14,0.0117329820714961,0.0154528715739041,11,0.0262471560543269,0.0353893915859227,-1.03753558737439,0.29948631934679,0.449229479020186
"xcell","Common lymphoid progenitor","Surgery","C1 - C2","C1","C2",14,0.00596716618701751,0.00850656574130137,11,0.0109886843764195,0.00834001049332565,-1.35562491324629,0.175218540960492,0.262827811440739
"xcell","Common lymphoid progenitor","Surgery","C3 - C2","C3","C2",11,0.00180201870725281,0.0031243443098675,11,0.0109886843764195,0.00834001049332565,-2.45744175184324,0.013993050074173,0.0419791502225191
"xcell","Common lymphoid progenitor","Surgery","C1 - C3","C1","C3",14,0.00596716618701751,0.00850656574130137,11,0.00180201870725281,0.0031243443098675,1.24508698147536,0.213099778981767,0.213099778981767
"xcell","Common myeloid progenitor","Surgery","C1 - C2","C1","C2",14,0.0113887320481107,0.00979348376531979,11,0.00178625740026678,0.00401351536713888,2.6543999879799,0.00794495873745319,0.0238348762123596
"xcell","Common myeloid progenitor","Surgery","C3 - C2","C3","C2",11,0.0113501962065013,0.012333613853119,11,0.00178625740026678,0.00401351536713888,2.4112030800526,0.0158999923669168,0.0238499885503752
"xcell","Common myeloid progenitor","Surgery","C1 - C3","C1","C3",14,0.0113887320481107,0.00979348376531979,11,0.0113501962065013,0.012333613853119,0.102622503863043,0.918262581634891,0.918262581634891
"xcell","Endothelial cell","Surgery","C1 - C2","C1","C2",14,0.0786954394995049,0.12682847736644,11,0.00909681670008853,0.0186376077103786,2.92757587023711,0.00341615701231057,0.0102484710369317
"xcell","Endothelial cell","Surgery","C3 - C2","C3","C2",11,0.037694503978049,0.0390896329904383,11,0.00909681670008853,0.0186376077103786,2.58593560187854,0.00971150731606676,0.0145672609741001
"xcell","Endothelial cell","Surgery","C1 - C3","C1","C3",14,0.0786954394995049,0.12682847736644,11,0.037694503978049,0.0390896329904383,0.190878866637612,0.848620497723243,0.848620497723243
"xcell","Eosinophil","Surgery","C1 - C2","C1","C2",14,0.00554579744092362,0.00762909300089588,11,0.00197564640211917,0.00403818222176026,1.19801561794111,0.230910936905214,0.692732810715641
"xcell","Eosinophil","Surgery","C3 - C2","C3","C2",11,0.00423201765320514,0.00510912092844752,11,0.00197564640211917,0.00403818222176026,0.944326191870488,0.345002985504513,0.51750447825677
"xcell","Eosinophil","Surgery","C1 - C3","C1","C3",14,0.00554579744092362,0.00762909300089588,11,0.00423201765320514,0.00510912092844752,0.198634713855521,0.842548496928448,0.842548496928448
"xcell","Granulocyte-monocyte progenitor","Surgery","C1 - C2","C1","C2",14,0.00266364499594182,0.00637552196422371,11,0.000165209684851082,0.000547938536383892,0.693399356077427,0.488058966253758,1
"xcell","Granulocyte-monocyte progenitor","Surgery","C3 - C2","C3","C2",11,0.00324298774064599,0.00914326028458306,11,0.000165209684851082,0.000547938536383892,0.275396181531542,0.783011877407941,0.783011877407941
"xcell","Granulocyte-monocyte progenitor","Surgery","C1 - C3","C1","C3",14,0.00266364499594182,0.00637552196422371,11,0.00324298774064599,0.00914326028458306,0.401947432737724,0.687722713550276,1
"xcell","Hematopoietic stem cell","Surgery","C1 - C2","C1","C2",14,0.232112751794029,0.180510644682795,11,0.089198269393039,0.0943116944805637,2.40775821819792,0.0160508070180159,0.0240762105270238
"xcell","Hematopoietic stem cell","Surgery","C3 - C2","C3","C2",11,0.241725042703095,0.13144942144513,11,0.089198269393039,0.0943116944805637,2.83305630480724,0.0046105264210645,0.0138315792631935
"xcell","Hematopoietic stem cell","Surgery","C1 - C3","C1","C3",14,0.232112751794029,0.180510644682795,11,0.241725042703095,0.13144942144513,-0.590466754907496,0.554877767789961,0.554877767789961
"xcell","Macrophage","Surgery","C1 - C2","C1","C2",14,0.0149630032817958,0.0204457046870093,11,0.0170206012136473,0.0165389278600035,-0.637796052379492,0.52360644963637,0.52360644963637
"xcell","Macrophage","Surgery","C3 - C2","C3","C2",11,0.0643191236722402,0.0971934825185541,11,0.0170206012136473,0.0165389278600035,1.29803826290374,0.19427418706286,0.29141128059429
"xcell","Macrophage","Surgery","C1 - C3","C1","C3",14,0.0149630032817958,0.0204457046870093,11,0.0643191236722402,0.0971934825185541,-2.01151062673532,0.0442715490038787,0.132814647011636
"xcell","Macrophage M1","Surgery","C1 - C2","C1","C2",14,0.0136776046433633,0.0180659897787092,11,0.0233017653324076,0.0168481911302156,-1.57406811088035,0.115471703947954,0.346415111843862
"xcell","Macrophage M1","Surgery","C3 - C2","C3","C2",11,0.0407542909518205,0.066950401204849,11,0.0233017653324076,0.0168481911302156,-0.0607083493887266,0.951591482097475,0.951591482097475
"xcell","Macrophage M1","Surgery","C1 - C3","C1","C3",14,0.0136776046433633,0.0180659897787092,11,0.0407542909518205,0.066950401204849,-1.50982043288523,0.131089249794687,0.19663387469203
"xcell","Macrophage M2","Surgery","C1 - C2","C1","C2",14,0.00722611372549194,0.00742035142857565,11,0.00424142186731735,0.00749056508905316,1.0255635979954,0.305097333346749,0.305097333346749
"xcell","Macrophage M2","Surgery","C3 - C2","C3","C2",11,0.0373457139497032,0.0487196666926878,11,0.00424142186731735,0.00749056508905316,3.23986415997188,0.00119586655460944,0.00358759966382833
"xcell","Macrophage M2","Surgery","C1 - C3","C1","C3",14,0.00722611372549194,0.00742035142857565,11,0.0373457139497032,0.0487196666926878,-2.40318634157131,0.0162529031350579,0.0243793547025869
"xcell","Mast cell","Surgery","C1 - C2","C1","C2",14,0.0148869201553389,0.00930628524959707,11,0.00782583565574507,0.0127584025939033,1.95545894990914,0.050528924027121,0.0757933860406816
"xcell","Mast cell","Surgery","C3 - C2","C3","C2",11,0.0298112610448478,0.0203270734513417,11,0.00782583565574507,0.0127584025939033,3.14874298047267,0.00163974342484777,0.00491923027454331
"xcell","Mast cell","Surgery","C1 - C3","C1","C3",14,0.0148869201553389,0.00930628524959707,11,0.0298112610448478,0.0203270734513417,-1.37685739760726,0.16855634090927,0.16855634090927
"xcell","Monocyte","Surgery","C1 - C2","C1","C2",14,0.00262598789739033,0.00486666786932954,11,0.000524216971161502,0.00173863100207926,1.17035741426075,0.241857165735343,0.725571497206028
"xcell","Monocyte","Surgery","C3 - C2","C3","C2",11,0.00763423235498417,0.0165605870808227,11,0.000524216971161502,0.00173863100207926,0.483167688286803,0.628976675876175,0.628976675876175
"xcell","Monocyte","Surgery","C1 - C3","C1","C3",14,0.00262598789739033,0.00486666786932954,11,0.00763423235498417,0.0165605870808227,0.659020796361211,0.509882414347974,0.76482362152196
