"Patient_ID","Biopsy","Surgery","Delta","Method","Cell_Type","cluster"
"OB_0315",0.0797934365983494,0.00962570461844012,-0.0701677319799093,"consensus_tme","T cell regulatory (Tregs)","Fun-CIM"
"2046",0.130974543146059,-0.0276334833984584,-0.158608026544517,"consensus_tme","T cell regulatory (Tregs)","Dys-CIM"
"2492",0.283359328134054,0.109719033426344,-0.17364029470771,"consensus_tme","T cell regulatory (Tregs)","Dys-CIM"
"2691",0.255052558463502,0.0695590096964134,-0.185493548767089,"consensus_tme","T cell regulatory (Tregs)","Dys-CIM"
"OB_0095",0.157176978479783,0.0655923958168736,-0.0915845826629099,"consensus_tme","T cell regulatory (Tregs)","Dys-CIM"
"OB_0157",0.0854175237662931,0.0544436401826367,-0.0309738835836564,"consensus_tme","T cell regulatory (Tregs)","Dys-CIM"
"OB_0190",-0.169233937310094,-0.144796430217245,0.0244375070928488,"consensus_tme","T cell regulatory (Tregs)","Dys-CIM"
"OB_0234",0.0253025229413262,-0.0913062405022307,-0.116608763443557,"consensus_tme","T cell regulatory (Tregs)","Dys-CIM"
"OB_0237",0.214940984810283,-0.0359898490231419,-0.250930833833425,"consensus_tme","T cell regulatory (Tregs)","Dys-CIM"
"OB_0261",0.279343710398086,-0.0589015936950599,-0.338245304093146,"consensus_tme","T cell regulatory (Tregs)","Dys-CIM"
"OB_0273",0.272799204580926,-0.128921748394014,-0.401720952974941,"consensus_tme","T cell regulatory (Tregs)","Dys-CIM"
"OB_0344",0.121978557575958,-0.0693419500066245,-0.191320507582582,"consensus_tme","T cell regulatory (Tregs)","Dys-CIM"
"2271",-0.192748855867619,-0.154232708446791,0.038516147420828,"consensus_tme","cytotoxicity score","Fun-CIM"
"2472",-0.0281572767194173,-0.162505488012032,-0.134348211292615,"consensus_tme","cytotoxicity score","Fun-CIM"
"2653",-0.161255376010351,-0.170225636070134,-0.00897026005978319,"consensus_tme","cytotoxicity score","Fun-CIM"
"2661",-0.134771997765902,-0.240942198531224,-0.106170200765322,"consensus_tme","cytotoxicity score","Fun-CIM"
"2677",-0.0344084206328232,-0.225895037942468,-0.191486617309645,"consensus_tme","cytotoxicity score","Fun-CIM"
"2739",-0.279404753602336,-0.214135199754254,0.0652695538480815,"consensus_tme","cytotoxicity score","Fun-CIM"
"2789",0.00902354731042407,0.158498774454357,0.149475227143933,"consensus_tme","cytotoxicity score","Fun-CIM"
"2817",-0.034092856024567,0.0241489084345422,0.0582417644591093,"consensus_tme","cytotoxicity score","Fun-CIM"
"2852",-0.181686534237085,-0.273822202373239,-0.0921356681361539,"consensus_tme","cytotoxicity score","Fun-CIM"
"2976",-0.0646568145176603,0.103255046363124,0.167911860880784,"consensus_tme","cytotoxicity score","Fun-CIM"
"3001",-0.164194578076734,-0.209243389770437,-0.0450488116937033,"consensus_tme","cytotoxicity score","Fun-CIM"
"3036",-0.147429468869123,-0.111199962123231,0.0362295067458916,"consensus_tme","cytotoxicity score","Fun-CIM"
"3065",-0.104331067967858,-0.17534659463173,-0.0710155266638718,"consensus_tme","cytotoxicity score","Fun-CIM"
"3067",-0.172186978083007,-0.14646068781495,0.0257262902680576,"consensus_tme","cytotoxicity score","Fun-CIM"
"3130",-0.0824154481388419,-0.211138343481088,-0.128722895342247,"consensus_tme","cytotoxicity score","Fun-CIM"
"3161",-0.290213504002246,-0.295177716501137,-0.00496421249889056,"consensus_tme","cytotoxicity score","Fun-CIM"
"97",-0.252531468257137,-0.233505666631869,0.0190258016252686,"consensus_tme","cytotoxicity score","Fun-CIM"
"OB_0001",0.0776909547088237,0.0187923966471259,-0.0588985580616978,"consensus_tme","cytotoxicity score","Fun-CIM"
"OB_0038",-0.129889846211881,-0.127912559551516,0.00197728666036553,"consensus_tme","cytotoxicity score","Fun-CIM"
"OB_0080",-0.197581848552494,-0.301888878828043,-0.104307030275549,"consensus_tme","cytotoxicity score","Fun-CIM"
"OB_0139",0.18539385571435,0.408826027825719,0.223432172111369,"consensus_tme","cytotoxicity score","Fun-CIM"
"OB_0163",-0.254447422590572,0.259377927408805,0.513825349999378,"consensus_tme","cytotoxicity score","Fun-CIM"
"OB_0168",-0.267430097537203,-0.185716056781742,0.0817140407554615,"consensus_tme","cytotoxicity score","Fun-CIM"
"OB_0235",-0.244683356687096,0.00495028767733748,0.249633644364433,"consensus_tme","cytotoxicity score","Fun-CIM"
"OB_0315",-0.046334830782372,0.00575420617109973,0.0520890369534718,"consensus_tme","cytotoxicity score","Fun-CIM"
"2046",0.0446561044158905,-0.0817389207969916,-0.126395025212882,"consensus_tme","cytotoxicity score","Dys-CIM"
"2492",0.259749285613566,0.194286881558758,-0.0654624040548081,"consensus_tme","cytotoxicity score","Dys-CIM"
"2691",0.131063280699879,0.00385281094637443,-0.127210469753505,"consensus_tme","cytotoxicity score","Dys-CIM"
"OB_0095",0.141989281752666,0.121870723564663,-0.0201185581880026,"consensus_tme","cytotoxicity score","Dys-CIM"
"OB_0157",0.114608923617374,0.0899107372441189,-0.024698186373255,"consensus_tme","cytotoxicity score","Dys-CIM"
"OB_0190",-0.10986719184378,-0.137032734483728,-0.0271655426399482,"consensus_tme","cytotoxicity score","Dys-CIM"
"OB_0234",-0.0022992921712363,-0.0887754605057435,-0.0864761683345072,"consensus_tme","cytotoxicity score","Dys-CIM"
"OB_0237",0.0931980653372539,-0.067639662531358,-0.160837727868612,"consensus_tme","cytotoxicity score","Dys-CIM"
"OB_0261",0.233047076875962,-0.0508439942325517,-0.283891071108513,"consensus_tme","cytotoxicity score","Dys-CIM"
"OB_0273",0.231641766498997,-0.195987809274576,-0.427629575773573,"consensus_tme","cytotoxicity score","Dys-CIM"
"OB_0344",0.0112251828615755,-0.0915646731952497,-0.102789856056825,"consensus_tme","cytotoxicity score","Dys-CIM"
"2271",-0.0594351742463141,0.0303302779526879,0.0897654521990021,"consensus_tme","immune score","Fun-CIM"
"2472",0.0627840341601238,0.0345053631289407,-0.0282786710311831,"consensus_tme","immune score","Fun-CIM"
"2653",-0.0286118113470066,0.047979119769729,0.0765909311167356,"consensus_tme","immune score","Fun-CIM"
"2661",-0.0554166031155398,-0.0900595489580344,-0.0346429458424946,"consensus_tme","immune score","Fun-CIM"
"2677",0.110666674732942,0.0637066788731274,-0.0469599958598141,"consensus_tme","immune score","Fun-CIM"
"2739",-0.155421025314849,-0.093038432326856,0.0623825929879931,"consensus_tme","immune score","Fun-CIM"
"2789",0.0600235871793029,0.172785418990018,0.112761831810715,"consensus_tme","immune score","Fun-CIM"
"2817",0.101879120241546,0.0813542180497717,-0.0205249021917745,"consensus_tme","immune score","Fun-CIM"
"2852",-0.0627429445302354,-0.11698109980691,-0.0542381552766751,"consensus_tme","immune score","Fun-CIM"
"2976",0.097129750012946,0.231946166798532,0.134816416785586,"consensus_tme","immune score","Fun-CIM"
"3001",-0.0341305144752887,-0.0720980905531457,-0.037967576077857,"consensus_tme","immune score","Fun-CIM"
"3036",0.0165270222028979,0.112400997378445,0.0958739751755467,"consensus_tme","immune score","Fun-CIM"
"3065",0.0723883175765882,-0.0008350767485911,-0.0732233943251793,"consensus_tme","immune score","Fun-CIM"
"3067",-0.00924030849013103,0.0419204359596443,0.0511607444497754,"consensus_tme","immune score","Fun-CIM"
"3130",0.0102323375652349,-0.0298704462126408,-0.0401027837778757,"consensus_tme","immune score","Fun-CIM"
"3161",-0.0705536427649381,-0.109667667157739,-0.0391140243928006,"consensus_tme","immune score","Fun-CIM"
"97",-0.0305851340585989,-0.0238028647061171,0.00678226935248179,"consensus_tme","immune score","Fun-CIM"
"OB_0001",0.150705680349151,0.101056517077932,-0.0496491632712186,"consensus_tme","immune score","Fun-CIM"
"OB_0038",0.00661148537946765,0.0753368225304865,0.0687253371510189,"consensus_tme","immune score","Fun-CIM"
"OB_0080",-0.0269247652089939,-0.0883906828162877,-0.0614659176072938,"consensus_tme","immune score","Fun-CIM"
"OB_0139",0.245038473940046,0.446418154646189,0.201379680706143,"consensus_tme","immune score","Fun-CIM"
"OB_0163",-0.11643682880698,0.30292481868688,0.41936164749386,"consensus_tme","immune score","Fun-CIM"
"OB_0168",-0.124957713454003,-0.0657250518498752,0.0592326616041276,"consensus_tme","immune score","Fun-CIM"
"OB_0235",-0.0304784265057492,0.091185184306819,0.121663610812568,"consensus_tme","immune score","Fun-CIM"
"OB_0315",0.0690088764998503,0.0886327016462677,0.0196238251464174,"consensus_tme","immune score","Fun-CIM"
"2046",0.163075677206555,0.0278413666331519,-0.135234310573403,"consensus_tme","immune score","Dys-CIM"
"2492",0.265718707709317,0.147204305065638,-0.118514402643679,"consensus_tme","immune score","Dys-CIM"
"2691",0.262115691839908,0.0841940919514339,-0.177921599888474,"consensus_tme","immune score","Dys-CIM"
"OB_0095",0.161364519648639,0.0857825404703881,-0.0755819791782506,"consensus_tme","immune score","Dys-CIM"
"OB_0157",0.136713252929254,0.0952758431751287,-0.041437409754125,"consensus_tme","immune score","Dys-CIM"
"OB_0190",-0.0597844877718246,-0.0500764545230483,0.00970803324877627,"consensus_tme","immune score","Dys-CIM"
"OB_0234",0.0421371918474466,-0.00425049817908108,-0.0463876900265277,"consensus_tme","immune score","Dys-CIM"
"OB_0237",0.223503321797193,0.000927885379266134,-0.222575436417927,"consensus_tme","immune score","Dys-CIM"
"OB_0261",0.253374211227512,0.0156342081407287,-0.237740003086783,"consensus_tme","immune score","Dys-CIM"
"OB_0273",0.252113932013968,-0.0442333856458527,-0.296347317659821,"consensus_tme","immune score","Dys-CIM"
"OB_0344",0.135240892528967,-0.0154575457664055,-0.150698438295372,"consensus_tme","immune score","Dys-CIM"
"2271",0.00220455001749317,0.000000266640621790362,-0.00220428337687138,"epic","B cell","Fun-CIM"
"2472",0.0144256108597387,0.0122068871495317,-0.00221872371020708,"epic","B cell","Fun-CIM"
"2653",0.00580291747866463,0.00107431881702884,-0.00472859866163579,"epic","B cell","Fun-CIM"
"2661",0.00830643098726954,0.00332460873906583,-0.00498182224820371,"epic","B cell","Fun-CIM"
"2677",0.0200132964899165,0.000000335107215628437,-0.0200129613827008,"epic","B cell","Fun-CIM"
"2739",0.00193355979382066,0.00275668499234205,0.000823125198521389,"epic","B cell","Fun-CIM"
"2789",0.00122260691892055,0.0000000123876412758244,-0.00122259453127927,"epic","B cell","Fun-CIM"
"2817",0.00236256525151503,0.0105333814120275,0.00817081616051249,"epic","B cell","Fun-CIM"
"2852",0.00151167202605825,0.00193979230591041,0.000428120279852158,"epic","B cell","Fun-CIM"
"2976",0.013105052624457,0.00447190452822085,-0.00863314809623619,"epic","B cell","Fun-CIM"
"3001",0.0365978415217479,0.0022181331286906,-0.0343797083930573,"epic","B cell","Fun-CIM"
"3036",0.0191498846386288,0.0200060783249786,0.000856193686349788,"epic","B cell","Fun-CIM"
"3065",0.000000543185280095738,0.000000115309383408106,-0.000000427875896687632,"epic","B cell","Fun-CIM"
"3067",0.00220720444719339,0.000141136585522404,-0.00206606786167099,"epic","B cell","Fun-CIM"
"3130",0.000849383403550945,0.000045975304613204,-0.000803408098937741,"epic","B cell","Fun-CIM"
"3161",0.000000965258653451854,0.0000587094653115261,0.0000577442066580743,"epic","B cell","Fun-CIM"
"97",0.000000628764440270806,0.0000366443085154174,0.0000360155440751466,"epic","B cell","Fun-CIM"
"OB_0001",0.0205674508901863,0.00348038666801572,-0.0170870642221706,"epic","B cell","Fun-CIM"
"OB_0038",0.000929302360686602,0.0000374104014967871,-0.000891891959189815,"epic","B cell","Fun-CIM"
"OB_0080",0.0000220968877496386,0.000237639370144825,0.000215542482395187,"epic","B cell","Fun-CIM"
"OB_0139",0.0314768512974468,0.0343112356108704,0.00283438431342359,"epic","B cell","Fun-CIM"
"OB_0163",0.000444900862546504,0.0000244275046612129,-0.000420473357885291,"epic","B cell","Fun-CIM"
"OB_0168",0.00119306074637146,0.00377377680867038,0.00258071606229891,"epic","B cell","Fun-CIM"
"OB_0235",0.00000563882039099932,0.000659151007795853,0.000653512187404854,"epic","B cell","Fun-CIM"
"OB_0315",0.0020891252816815,0.00177040368428902,-0.000318721597392484,"epic","B cell","Fun-CIM"
"2046",0.0304217213265636,0.00391197147442103,-0.0265097498521426,"epic","B cell","Dys-CIM"
"2492",0.0463390935679348,0.0113996887705091,-0.0349394047974257,"epic","B cell","Dys-CIM"
"2691",0.0000856562366971371,0.000000143861862789808,-0.0000855123748343473,"epic","B cell","Dys-CIM"
"OB_0095",0.00530229048909168,0.000583571661137952,-0.00471871882795373,"epic","B cell","Dys-CIM"
"OB_0157",0.0064884446719876,0.00296129777029692,-0.00352714690169068,"epic","B cell","Dys-CIM"
"OB_0190",0.00258765040112683,0.000811044562371188,-0.00177660583875564,"epic","B cell","Dys-CIM"
"OB_0234",0.000420439423079259,0.00000016336516674759,-0.000420276057912511,"epic","B cell","Dys-CIM"
"OB_0237",0.0682535339318917,0.00239008509862179,-0.0658634488332699,"epic","B cell","Dys-CIM"
"OB_0261",0.0149275397988949,0.00642376944614285,-0.00850377035275204,"epic","B cell","Dys-CIM"
"OB_0273",0.0155332723207207,0.000561944765380017,-0.0149713275553407,"epic","B cell","Dys-CIM"
"OB_0344",0.0227895461032685,0.00202618954704398,-0.0207633565562246,"epic","B cell","Dys-CIM"
"2271",0.0682015446278129,0.987118408582868,0.918916863955056,"epic","Cancer associated fibroblast","Fun-CIM"
"2472",0.0600673582620503,0.275197352053835,0.215129993791785,"epic","Cancer associated fibroblast","Fun-CIM"
"2653",0.0882255989168503,0.984324724115665,0.896099125198814,"epic","Cancer associated fibroblast","Fun-CIM"
"2661",0.00278019365974682,0.0601136082462652,0.0573334145865184,"epic","Cancer associated fibroblast","Fun-CIM"
"2677",0.302282041978362,0.80865777482424,0.506375732845878,"epic","Cancer associated fibroblast","Fun-CIM"
"2739",0.0687073566953163,0.45160711074578,0.382899754050464,"epic","Cancer associated fibroblast","Fun-CIM"
"2789",0.511290039825629,0.999957408352492,0.488667368526864,"epic","Cancer associated fibroblast","Fun-CIM"
"2817",0.300347917897741,0.294832143855315,-0.00551577404242604,"epic","Cancer associated fibroblast","Fun-CIM"
"2852",0.211088135684121,0.362335529119375,0.151247393435255,"epic","Cancer associated fibroblast","Fun-CIM"
"2976",0.301715934883752,0.958172215965565,0.656456281081813,"epic","Cancer associated fibroblast","Fun-CIM"
"3001",0.187488889701089,0.499353288508095,0.311864398807007,"epic","Cancer associated fibroblast","Fun-CIM"
"3036",0.422847228668654,0.851628848571804,0.42878161990315,"epic","Cancer associated fibroblast","Fun-CIM"
"3065",0.420165209509895,0.999998513282763,0.579833303772869,"epic","Cancer associated fibroblast","Fun-CIM"
"3067",0.0654288985470178,0.59460625571561,0.529177357168592,"epic","Cancer associated fibroblast","Fun-CIM"
"3130",0.998677331923294,0.999246660475764,0.000569328552470272,"epic","Cancer associated fibroblast","Fun-CIM"
"3161",0.997618165877391,0.999389978187019,0.00177181230962786,"epic","Cancer associated fibroblast","Fun-CIM"
"97",0.224052569476192,0.415679589078421,0.191627019602229,"epic","Cancer associated fibroblast","Fun-CIM"
"OB_0001",0.0235117515929465,0.0359001442393452,0.0123883926463987,"epic","Cancer associated fibroblast","Fun-CIM"
"OB_0038",0.233886231897753,0.40684775957994,0.172961527682187,"epic","Cancer associated fibroblast","Fun-CIM"
"OB_0080",0.0688588180055642,0.155584765118126,0.0867259471125618,"epic","Cancer associated fibroblast","Fun-CIM"
"OB_0139",0.0340917473709413,0.360362141582526,0.326270394211584,"epic","Cancer associated fibroblast","Fun-CIM"
"OB_0163",0.210346063588768,0.97902792272962,0.768681859140852,"epic","Cancer associated fibroblast","Fun-CIM"
"OB_0168",0.22116627386892,0.332006663431175,0.110840389562255,"epic","Cancer associated fibroblast","Fun-CIM"
"OB_0235",0.382264045543843,0.430338280116519,0.0480742345726762,"epic","Cancer associated fibroblast","Fun-CIM"
"OB_0315",0.203665698031667,0.10697032202341,-0.0966953760082578,"epic","Cancer associated fibroblast","Fun-CIM"
"2046",0.0404133404022901,0.0243834181082995,-0.0160299222939905,"epic","Cancer associated fibroblast","Dys-CIM"
"2492",0.134174497876543,0.473209502069293,0.33903500419275,"epic","Cancer associated fibroblast","Dys-CIM"
"2691",0.506958818485867,0.999999059263448,0.493040240777581,"epic","Cancer associated fibroblast","Dys-CIM"
"OB_0095",0.0350291695216275,0.00388832792975562,-0.0311408415918719,"epic","Cancer associated fibroblast","Dys-CIM"
"OB_0157",0.0640839338341957,0.0292031336254,-0.0348808002087957,"epic","Cancer associated fibroblast","Dys-CIM"
"OB_0190",0.0510503691178952,0.00984434219048505,-0.0412060269274101,"epic","Cancer associated fibroblast","Dys-CIM"
"OB_0234",0.0898993435181127,0.011555295870053,-0.0783440476480597,"epic","Cancer associated fibroblast","Dys-CIM"
"OB_0237",0.0340466694146303,0.0147593195985675,-0.0192873498160629,"epic","Cancer associated fibroblast","Dys-CIM"
"OB_0261",0.0340429896184937,0.0246329249873213,-0.00941006463117243,"epic","Cancer associated fibroblast","Dys-CIM"
"OB_0273",0.0362193352898328,0.0956918673813595,0.0594725320915267,"epic","Cancer associated fibroblast","Dys-CIM"
"OB_0344",0.225139293287177,0.0487329396537338,-0.176406353633443,"epic","Cancer associated fibroblast","Dys-CIM"
"2271",0.0230125112872478,0.0000253156679793423,-0.0229871956192684,"epic","Endothelial cell","Fun-CIM"
"2472",0.0157870974968883,0.0180564678953619,0.0022693703984735,"epic","Endothelial cell","Fun-CIM"
"2653",0.0393324173596598,0.0141396936481413,-0.0251927237115185,"epic","Endothelial cell","Fun-CIM"
"2661",0.0245483882938642,0.0362091693984888,0.0116607811046246,"epic","Endothelial cell","Fun-CIM"
"2677",0.165382770289539,0.0379303785065144,-0.127452391783024,"epic","Endothelial cell","Fun-CIM"
"2739",0.0690369796091019,0.117243904393587,0.0482069247844848,"epic","Endothelial cell","Fun-CIM"
"2789",0.00521806221726561,0.0000036667766448529,-0.00521439544062075,"epic","Endothelial cell","Fun-CIM"
"2817",0.0404382693875895,0.438115574257539,0.39767730486995,"epic","Endothelial cell","Fun-CIM"
"2852",0.057411714921783,0.0511010094584766,-0.00631070546330634,"epic","Endothelial cell","Fun-CIM"
"2976",0.0277138537533414,0.0040862440442421,-0.0236276097090993,"epic","Endothelial cell","Fun-CIM"
"3001",0.0789533749139717,0.0943968847347674,0.0154435098207958,"epic","Endothelial cell","Fun-CIM"
"3036",0.070009813667008,0.0636899275622217,-0.0063198861047863,"epic","Endothelial cell","Fun-CIM"
"3065",0.02180257305242,0.0000000370284978603178,-0.0218025360239222,"epic","Endothelial cell","Fun-CIM"
"3067",0.083332698436024,0.379810918833321,0.296478220397297,"epic","Endothelial cell","Fun-CIM"
"3130",0.000334687127757469,0.0000192384202463319,-0.000315448707511137,"epic","Endothelial cell","Fun-CIM"
"3161",0.00140516200933684,0.000000111194457194482,-0.00140505081487965,"epic","Endothelial cell","Fun-CIM"
"97",0.0282535320368344,0.0164619155384919,-0.0117916164983425,"epic","Endothelial cell","Fun-CIM"
"OB_0001",0.0203473717214759,0.0503732085293224,0.0300258368078465,"epic","Endothelial cell","Fun-CIM"
"OB_0038",0.0194922672797982,0.0154828000960682,-0.00400946718373002,"epic","Endothelial cell","Fun-CIM"
"OB_0080",0.0195474953544379,0.0281092453400394,0.00856174998560153,"epic","Endothelial cell","Fun-CIM"
"OB_0139",0.0135428081141972,0.0000271639526721169,-0.0135156441615251,"epic","Endothelial cell","Fun-CIM"
