"version","plot_type","Method","Cell_Type","Timepoint","cluster","n_values","n_groups","output_file","file_exists","status","error_message"
"AGGREGATED","unpaired","CIBERSORTx","B cells memory","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_B_cells_memory.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","B cells memory","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_B_cells_memory.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","B cells naive","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_B_cells_naive.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","B cells naive","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_B_cells_naive.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Dendritic cells activated","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_Dendritic_cells_activated.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Dendritic cells activated","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_Dendritic_cells_activated.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Dendritic cells resting","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_Dendritic_cells_resting.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Dendritic cells resting","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_Dendritic_cells_resting.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Eosinophils","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_Eosinophils.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Eosinophils","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_Eosinophils.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Macrophages M0","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_Macrophages_M0.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Macrophages M0","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_Macrophages_M0.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Macrophages M1","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_Macrophages_M1.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Macrophages M1","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_Macrophages_M1.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Macrophages M2","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_Macrophages_M2.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Macrophages M2","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_Macrophages_M2.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Mast cells activated","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_Mast_cells_activated.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Mast cells activated","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_Mast_cells_activated.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Mast cells resting","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_Mast_cells_resting.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Mast cells resting","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_Mast_cells_resting.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Monocytes","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_Monocytes.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Monocytes","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_Monocytes.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","NK cells activated","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_NK_cells_activated.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","NK cells activated","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_NK_cells_activated.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","NK cells resting","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_NK_cells_resting.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","NK cells resting","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_NK_cells_resting.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Neutrophils","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_Neutrophils.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Neutrophils","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_Neutrophils.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Plasma cells","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_Plasma_cells.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","Plasma cells","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_Plasma_cells.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","T cells CD4+ (general)","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_T_cells_CD4_general_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","T cells CD4+ (general)","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_T_cells_CD4_general_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","T cells CD8+ (total)","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_T_cells_CD8_total_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","T cells CD8+ (total)","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_T_cells_CD8_total_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","T cells follicular helper","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_T_cells_follicular_helper.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","T cells follicular helper","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_T_cells_follicular_helper.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","T cells gamma delta","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_T_cells_gamma_delta.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","T cells gamma delta","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_T_cells_gamma_delta.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","T cells regulatory (Tregs)","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Biopsy_T_cells_regulatory_Tregs_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","CIBERSORTx","T cells regulatory (Tregs)","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_CIBERSORTx_Surgery_T_cells_regulatory_Tregs_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","consensus_tme","B cell","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_consensus_tme_Biopsy_B_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","consensus_tme","B cell","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_consensus_tme_Surgery_B_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","consensus_tme","Cancer associated fibroblast","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_consensus_tme_Biopsy_Cancer_associated_fibroblast.png",FALSE,"saved",NA
"AGGREGATED","unpaired","consensus_tme","Cancer associated fibroblast","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_consensus_tme_Surgery_Cancer_associated_fibroblast.png",FALSE,"saved",NA
"AGGREGATED","unpaired","consensus_tme","Endothelial cell","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_consensus_tme_Biopsy_Endothelial_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","consensus_tme","Endothelial cell","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_consensus_tme_Surgery_Endothelial_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","consensus_tme","Eosinophil","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_consensus_tme_Biopsy_Eosinophil.png",TRUE,"saved",NA
"AGGREGATED","unpaired","consensus_tme","Eosinophil","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_consensus_tme_Surgery_Eosinophil.png",TRUE,"saved",NA
"AGGREGATED","unpaired","consensus_tme","Macrophage","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_consensus_tme_Biopsy_Macrophage.png",TRUE,"saved",NA
"AGGREGATED","unpaired","consensus_tme","Macrophage","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_consensus_tme_Surgery_Macrophage.png",TRUE,"saved",NA
"AGGREGATED","unpaired","consensus_tme","Macrophage M1","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_consensus_tme_Biopsy_Macrophage_M1.png",TRUE,"saved",NA
"AGGREGATED","unpaired","consensus_tme","Macrophage M1","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_consensus_tme_Surgery_Macrophage_M1.png",TRUE,"saved",NA
"AGGREGATED","unpaired","consensus_tme","Macrophage M2","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_consensus_tme_Biopsy_Macrophage_M2.png",TRUE,"saved",NA
"AGGREGATED","unpaired","consensus_tme","Macrophage M2","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_consensus_tme_Surgery_Macrophage_M2.png",TRUE,"saved",NA
"AGGREGATED","unpaired","consensus_tme","Mast cell","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_consensus_tme_Biopsy_Mast_cell.png",TRUE,"saved",NA
