scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,rank_in_list,in_ora_universe,used_in_ora,analysis_label
"NEO.TNBCCL","Fun","Fun_only",0.3,"TMEM215",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.947660750807,0.00746398818119261,0.0142415255142606,"YES",2.54142776226675,0.00552003785366679,0.0132025944491717,"YES",0.395,1897,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"LINC01152",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.3773507395616,0.00957186842640194,0.017121894234367,"YES",2.54099832194881,0.00552682250172071,0.0132119297030185,"YES",0.388,1898,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"OR3A3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.7294540293974,0.00821051862444523,0.0153278615199843,"YES",2.54003424297407,0.00554208079844429,0.0132368330801891,"YES",0.393,1899,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"SMPDL3B",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",15.3889734933276,0.00395886611560444,0.00897251662879206,"YES",2.53899113607513,0.00555863199345409,0.0132541987353002,"YES",0.399,1900,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"SELP",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",15.3620849277601,0.00400624517007391,0.00904413299103342,"YES",2.5388353558264,0.00556110755582127,0.0132541987353002,"YES",0.399,1901,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"LRFN2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.3422872891006,0.00971894763780363,0.0173188398442789,"YES",2.53878870116784,0.00556184915304635,0.0132541987353002,"YES",0.387,1902,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"GLRX5",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.2294128490517,0.0102075770014525,0.0179491406560375,"YES",2.53834511878583,0.00556890448807275,0.0132641179625005,"YES",0.384,1903,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"LINC01132",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.9913792855628,0.00732262037048879,0.0140360428088174,"YES",2.53754697973558,0.00558161919523148,0.0132874994860521,"YES",0.394,1904,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"PGLYRP1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.7088237286655,0.00828476933741658,0.015410007063714,"YES",2.53696671296528,0.00559087928124653,0.0133026370028621,"YES",0.392,1905,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"OR12D2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.5509150540717,0.0088752815091675,0.0161737542605457,"YES",2.53652134616712,0.00559799584211127,0.0133075110488615,"YES",0.39,1906,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"SLC12A5",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.271609641692,0.0100221616235249,0.017721408038512,"YES",2.53647526945249,0.00559873256559516,0.0133075110488615,"YES",0.385,1907,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"LRRC37A11P",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",14.6085191512494,0.00558600458541779,0.0116417413746094,"YES",2.53550659826476,0.00561424065668599,0.0133356887549753,"YES",0.397,1908,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"RELN",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",14.567903923625,0.00568666216498179,0.0117629736884629,"YES",2.53537162376901,0.00561640457706813,0.0133356887549753,"YES",0.397,1909,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"NRSN2-AS1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",14.4059990662971,0.00610590069055966,0.0123574157552751,"YES",2.53454610004781,0.00562965555563193,0.0133602332932569,"YES",0.396,1910,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF771",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",14.0769529429635,0.00705346072344123,0.013674468252422,"YES",2.53383315911903,0.00564112173308055,0.0133805189581864,"YES",0.395,1911,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CEACAM7",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",15.1625507236053,0.00437568230553103,0.00965471769531269,"YES",2.533470345678,0.00564696479324823,0.0133874527285642,"YES",0.398,1912,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"EGR3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.9974956043629,0.00730305301167604,0.0140043906560162,"YES",2.53216236060016,0.00566807434519649,0.0134305534225974,"YES",0.394,1913,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"STYK1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.4162834670169,0.00941110790549751,0.016914907779971,"YES",2.53138430322779,0.00568066460855645,0.0134534334866897,"YES",0.388,1914,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"PLN",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",15.3606667846363,0.00400875942789608,0.00904535530359427,"YES",2.53017614044835,0.00570026390462066,0.0134928807448042,"YES",0.398,1915,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ANKRD66",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",15.1105079199945,0.0044774196586967,0.00982967009505712,"YES",2.5295585306995,0.00571030618249523,0.0134957494055364,"YES",0.397,1916,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"LINC00624",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",15.0515000191384,0.00459558594841252,0.0100146205197107,"YES",2.52978811954549,0.00570657125653249,0.0134957494055364,"YES",0.397,1917,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"EXOSC10",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.227174778644,0.0102175042774826,0.0179491406560375,"YES",2.52961983235835,0.00570930872160845,0.0134957494055364,"YES",0.384,1918,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"TIFAB",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.4232888234034,0.00938246306170917,0.0168766548206891,"YES",2.52869703586576,0.00572434023952798,0.0135219474488592,"YES",0.388,1919,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"VCF1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.5333586297857,0.00894342534951899,0.0162914601619168,"YES",2.52845013252878,0.00572836802295644,0.013524494019184,"YES",0.39,1920,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"TMEM80",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.2283204252262,0.0102124214229531,0.0179491406560375,"YES",2.52702721137423,0.00575162947829148,0.0135724246824325,"YES",0.385,1921,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"OR7D2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",14.7811619354703,0.00517730201774705,0.0109694684618162,"YES",2.52668675878782,0.00575720750038591,0.0135785989656736,"YES",0.396,1922,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"FMC1-LUC7L2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.6984797821222,0.00832224529707973,0.0154671644455252,"YES",2.52627748846087,0.00576391939607236,0.0135874398102785,"YES",0.391,1923,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"PCGF5",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",14.582022105215,0.00565147260127888,0.0117250554899539,"YES",2.52577209863811,0.00577221720049968,0.0136000081522564,"YES",0.396,1924,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ANKRD18B",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.3005402011718,0.00989694509123,0.0175405849413566,"YES",2.52464082101815,0.00579082965272644,0.0136368535992556,"YES",0.386,1925,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"EFHC1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.9716813824146,0.00738598767482611,0.0141338704044565,"YES",2.52432320214101,0.00579606487310423,0.0136421752788413,"YES",0.393,1926,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ADRA2B",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.9556060430354,0.0074380991115016,0.0142157917574968,"YES",2.52291446112945,0.00581933539935241,0.0136899193463473,"YES",0.393,1927,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CD5",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.870559876836,0.00771984258175095,0.0145600486373213,"YES",2.52129540127626,0.00584618245975018,0.0137460238861306,"YES",0.392,1928,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF688",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.9096259147419,0.00758914905030245,0.0144024206935583,"YES",2.51987383617549,0.0058698452133715,0.0137945875465445,"YES",0.392,1929,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"LINC00900",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.2612957719641,0.0100671751664884,0.01776674293239,"YES",2.51777316893835,0.00590496753373508,0.0138700185154587,"YES",0.385,1930,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"DRP2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.3623624044081,0.00963447117456123,0.0172084341002584,"YES",2.51694637469165,0.00591884223845147,0.0138954898429595,"YES",0.387,1931,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"PPP1R3C",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.4876413212125,0.00912328384122188,0.01655332663712,"YES",2.51655978960862,0.00592533956273043,0.0139036243066116,"YES",0.388,1932,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CD3G",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",14.8854408356976,0.00494481445284365,0.0105993334578252,"YES",2.51630227781553,0.0059296710649956,0.0139066710143247,"YES",0.395,1933,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"HRG",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.5997648644182,0.00868833661760502,0.0159364331262941,"YES",2.51580467646032,0.00593804897295762,0.0139191996630934,"YES",0.389,1934,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"GCG",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",15.1690422775231,0.00436315253334188,0.00963170648308738,"YES",2.51491108424584,0.00595312036750117,0.0139473974884992,"YES",0.395,1935,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ALPL",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.199765708294,0.010339848923367,0.0180947356158922,"YES",2.51468929776561,0.00595686628505869,0.0139490459228775,"YES",0.384,1936,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"SLC24A4",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.4981478118359,0.00908163927559943,0.0164973518536543,"YES",2.51413454707046,0.00596624503693704,0.0139638762094724,"YES",0.388,1937,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"PSMD4",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",15.2838449399146,0.00414730147265285,0.00929018418698756,"YES",2.51300576889635,0.00598536886967309,0.0139943479181291,"YES",0.395,1938,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"SHBG",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",14.5278301974028,0.00578772119669236,0.0119002200114381,"YES",2.51304401533177,0.00598472000767516,0.0139943479181291,"YES",0.394,1939,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"LINC00881",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.4501202076432,0.00927353624087973,0.0167398282143439,"YES",2.51028411714297,0.00603170292294243,0.0140954933240015,"YES",0.387,1940,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"NKIRAS2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.2112160084346,0.0102885656265657,0.0180256298807045,"YES",2.50944616889145,0.00604603222377211,0.0141217818369817,"YES",0.384,1941,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"RAD51",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.0738284371796,0.0109206326521338,0.0188591716421972,"YES",2.5069404278404,0.00608906171996707,0.014215044799414,"YES",0.381,1942,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"GLB1L3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",14.1577278075504,0.00680830119676613,0.0133516086343767,"YES",2.50664780251091,0.00609410444274273,0.0142195770330664,"YES",0.392,1943,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"SPATS1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",14.7169633643317,0.00532573319038596,0.0112217310100734,"YES",2.50597275831142,0.00610575139020986,0.0142395066755403,"YES",0.394,1944,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CCDC140",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.5512644117116,0.00887393067285107,0.0161737542605457,"YES",2.50546237127148,0.00611457049711148,0.0142412216651891,"YES",0.388,1945,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"PHACTR2-AS1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.1639503013599,0.0105018755810817,0.0183084028666386,"YES",2.5053909849735,0.00611580489831131,0.0142412216651891,"YES",0.383,1946,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"NMB",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.0595507991772,0.0109884540897526,0.0189584859989281,"YES",2.50457433505327,0.00612994200553854,0.0142668954798955,"YES",0.381,1947,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"GARIN1A",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.1757357755393,0.0104482869051922,0.018249674461069,"YES",2.50346707329943,0.00614915616060852,0.0143043536257687,"YES",0.383,1948,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CCM2L",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.6875743200181,0.00836193527745548,0.0155094956501349,"YES",2.5031605454904,0.00615448471486776,0.0143094890556129,"YES",0.389,1949,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ANKHD1-EIF4EBP3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.3607192553641,0.0096413585188413,0.0172140299100029,"YES",2.50075413207592,0.00619645912632498,0.0143997795713127,"YES",0.386,1950,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZFP36",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.200126566047,0.0103382289184816,0.0180947356158922,"YES",2.50050000353377,0.00620090658934286,0.014402814950424,"YES",0.384,1951,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"SLA",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.0652689111107,0.0109612427571975,0.0189221754675266,"YES",2.50015702449918,0.00620691349334761,0.0144094675275943,"YES",0.381,1952,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"IKZF1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.1242316587718,0.0106844613129745,0.0185799231333431,"YES",2.49877750918095,0.00623112628493889,0.0144510440143879,"YES",0.382,1953,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"HOXC13",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",14.5707929817396,0.00567944373704094,0.0117563203315272,"YES",2.49814878128068,0.00624218922823188,0.0144533917486789,"YES",0.392,1954,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ISCU",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.6317873674789,0.00856788496986931,0.0158083511415899,"YES",2.49800350849113,0.00624474788530707,0.0144533917486789,"YES",0.388,1955,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"DUOX1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.4921769595333,0.00910528307614503,0.016533751645198,"YES",2.49814151202396,0.00624231723795288,0.0144533917486789,"YES",0.387,1956,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"NCR2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.077543823788,0.0109030510121089,0.0188359038773622,"YES",2.49848691963772,0.00623623726807838,0.0144533917486789,"YES",0.381,1957,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CDH3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.9488145123952,0.00746022327544057,0.0142415255142606,"YES",2.49492376341982,0.00629920972652374,0.0145720870817918,"YES",0.39,1958,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"JUP",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",14.0074530463816,0.0072713066299434,0.0139493476561885,"YES",2.49383062811221,0.00631864147416063,0.0146096677554344,"YES",0.39,1959,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"PRSS56",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",14.0612309169651,0.00710217439808801,0.0137340656327429,"YES",2.49297482103018,0.00633389145172458,0.0146375465252808,"YES",0.39,1960,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CD300LF",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.1692263819707,0.0104778520719775,0.0182873817091805,"YES",2.49205542677042,0.00635031080749543,0.0146607125137797,"YES",0.383,1961,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"LINC00671",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.1290146682793,0.0106623107718837,0.0185598689783929,"YES",2.49122732060456,0.00636513209680283,0.0146875343049023,"YES",0.382,1962,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"NR1H3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.1727080670348,0.0104620283732064,0.018266717475686,"YES",2.49096221881839,0.00636988330411704,0.014691104099284,"YES",0.383,1963,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"BAAT",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.4637993442265,0.00921848025336412,0.0166798468672749,"YES",2.49066948395801,0.00637513340330088,0.0146958203389314,"YES",0.386,1964,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"RNF168",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.9242428130022,0.0075408080535588,0.0143284728245201,"YES",2.49046923277985,0.00637872704496856,0.0146961449396126,"YES",0.389,1965,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"TSPAN7",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.8918676269059,0.00764828770477811,0.0144937564904051,"YES",2.49030449331287,0.00638168474913167,0.0146961449396126,"YES",0.389,1966,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"WDR87BP",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.8825055568335,0.00767964670413268,0.0145320594875973,"YES",2.48917397034518,0.00640201472885591,0.014735561009942,"YES",0.389,1967,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"PCAT7",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",13.676438795344,0.00840265369671211,0.015572420048272,"YES",2.4862341011181,0.00645515037628657,0.0148504086679749,"YES",0.387,1968,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CHST13",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",14.8940357592018,0.00492611608308286,0.0105740834461306,"YES",2.48513182680122,0.0064751733983643,0.0148696771026384,"YES",0.391,1969,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
